,xy,yz,xz
10,"[[-0.04484675  0.01059195]
 [-0.0409405   0.04770132]
 [-0.03898738  0.09652945]
 [-0.13859675  0.00863882]
 [-0.08976863  0.05942007]
 [-0.13859675  0.09848257]
 [ 0.029372    0.19027945]
 [ 0.01960637  0.0769982 ]
 [-0.02922175  0.11996695]
 [ 0.08991887  0.33285757]
 [ 0.08991887  0.3348107 ]
 [ 0.20515325  0.30551382]
 [ 0.154372    0.36996695]
 [ 0.20515325  0.31332632]
 [ 0.154372    0.36996695]
 [ 0.10163762  0.42660757]
 [ 0.25202825  0.2488732 ]
 [ 0.1465595   0.3269982 ]
 [ 0.154372    0.37192007]
 [ 0.10163762  0.42660757]
 [ 0.14070012  0.2644982 ]
 [-0.13859675  0.42660757]
 [-0.07804988  0.43442007]
 [-0.13859675  0.48520132]
 [-0.13859675  0.36410757]
 [ 0.01960637  0.18832632]
 [-0.0878155   0.14926382]
 [ 0.02351262  0.2410607 ]]","[[ 0.01059195 -0.23636569]
 [ 0.04770132 -0.32620944]
 [ 0.09652945 -0.31644381]
 [ 0.00863882 -0.29300631]
 [ 0.05942007 -0.24222506]
 [ 0.09848257 -0.31839694]
 [ 0.19027945  0.49800931]
 [ 0.0769982   0.53316556]
 [ 0.11996695  0.56050931]
 [ 0.33285757 -0.14652194]
 [ 0.3348107  -0.10355319]
 [ 0.30551382 -0.29495944]
 [ 0.36996695 -0.20706881]
 [ 0.31332632 -0.20316256]
 [ 0.36996695 -0.20706881]
 [ 0.42660757 -0.14652194]
 [ 0.2488732  -0.27542819]
 [ 0.3269982  -0.07620944]
 [ 0.37192007 -0.07620944]
 [ 0.42660757 -0.09964694]
 [ 0.2644982  -0.33988131]
 [ 0.42660757 -0.34183444]
 [ 0.43442007 -0.25589694]
 [ 0.48520132 -0.24027194]
 [ 0.36410757 -0.43753756]
 [ 0.18832632  0.10933744]
 [ 0.14926382  0.08589994]
 [ 0.2410607   0.03902494]]","[[-0.04484675 -0.23636569]
 [-0.0409405  -0.32620944]
 [-0.03898738 -0.31644381]
 [-0.13859675 -0.29300631]
 [-0.08976863 -0.24222506]
 [-0.13859675 -0.31839694]
 [ 0.029372    0.49800931]
 [ 0.01960637  0.53316556]
 [-0.02922175  0.56050931]
 [ 0.08991887 -0.14652194]
 [ 0.08991887 -0.10355319]
 [ 0.20515325 -0.29495944]
 [ 0.154372   -0.20706881]
 [ 0.20515325 -0.20316256]
 [ 0.154372   -0.20706881]
 [ 0.10163762 -0.14652194]
 [ 0.25202825 -0.27542819]
 [ 0.1465595  -0.07620944]
 [ 0.154372   -0.07620944]
 [ 0.10163762 -0.09964694]
 [ 0.14070012 -0.33988131]
 [-0.13859675 -0.34183444]
 [-0.07804988 -0.25589694]
 [-0.13859675 -0.24027194]
 [-0.13859675 -0.43753756]
 [ 0.01960637  0.10933744]
 [-0.0878155   0.08589994]
 [ 0.02351262  0.03902494]]"
11,"[[ 0.88679387 -1.47964243]
 [ 0.86335637 -1.47964243]
 [ 0.83796575 -1.47964243]
 [-0.0878155   0.0769982 ]
 [-0.04484675  0.01059195]
 [-0.0409405   0.04770132]
 [-0.03898738  0.09652945]
 [-0.13859675  0.00863882]
 [-0.08976863  0.05942007]
 [-0.13859675  0.09848257]
 [-0.0409405   0.01645132]
 [-0.033128    0.18442007]
 [-0.02922175  0.22934195]
 [-0.0878155   0.14926382]
 [ 0.0840595   0.28598257]
 [ 0.1465595   0.32309195]
 [ 0.154372    0.36996695]
 [ 0.08991887  0.33285757]
 [ 0.09577825  0.37192007]
 [ 0.08991887  0.3348107 ]
 [ 0.09577825  0.36215445]
 [ 0.029372    0.19027945]
 [ 0.01960637  0.0769982 ]
 [-0.02922175  0.11996695]
 [-0.13859675  0.42660757]
 [-0.07804988  0.43442007]
 [-0.13859675  0.48520132]
 [-0.13859675  0.36410757]]","[[-1.47964243  1.43746244]
 [-1.47964243  1.54879056]
 [-1.47964243  1.53902494]
 [ 0.0769982  -0.43753756]
 [ 0.01059195 -0.23636569]
 [ 0.04770132 -0.32620944]
 [ 0.09652945 -0.31644381]
 [ 0.00863882 -0.29300631]
 [ 0.05942007 -0.24222506]
 [ 0.09848257 -0.31839694]
 [ 0.01645132 -0.48050631]
 [ 0.18442007  0.16597806]
 [ 0.22934195  0.17183744]
 [ 0.14926382  0.08589994]
 [ 0.28598257 -0.01956881]
 [ 0.32309195 -0.19730319]
 [ 0.36996695 -0.00589694]
 [ 0.33285757 -0.14652194]
 [ 0.37192007  0.08199369]
 [ 0.3348107  -0.10355319]
 [ 0.36215445  0.15621244]
 [ 0.19027945  0.49800931]
 [ 0.0769982   0.53316556]
 [ 0.11996695  0.56050931]
 [ 0.42660757 -0.34183444]
 [ 0.43442007 -0.25589694]
 [ 0.48520132 -0.24027194]
 [ 0.36410757 -0.43753756]]","[[ 0.88679387  1.43746244]
 [ 0.86335637  1.54879056]
 [ 0.83796575  1.53902494]
 [-0.0878155  -0.43753756]
 [-0.04484675 -0.23636569]
 [-0.0409405  -0.32620944]
 [-0.03898738 -0.31644381]
 [-0.13859675 -0.29300631]
 [-0.08976863 -0.24222506]
 [-0.13859675 -0.31839694]
 [-0.0409405  -0.48050631]
 [-0.033128    0.16597806]
 [-0.02922175  0.17183744]
 [-0.0878155   0.08589994]
 [ 0.0840595  -0.01956881]
 [ 0.1465595  -0.19730319]
 [ 0.154372   -0.00589694]
 [ 0.08991887 -0.14652194]
 [ 0.09577825  0.08199369]
 [ 0.08991887 -0.10355319]
 [ 0.09577825  0.15621244]
 [ 0.029372    0.49800931]
 [ 0.01960637  0.53316556]
 [-0.02922175  0.56050931]
 [-0.13859675 -0.34183444]
 [-0.07804988 -0.25589694]
 [-0.13859675 -0.24027194]
 [-0.13859675 -0.43753756]]"
12,"[[ 0.20515325  0.30551382]
 [ 0.154372    0.36996695]
 [ 0.20515325  0.31332632]
 [ 0.154372    0.36996695]
 [ 0.10163762  0.42660757]
 [ 0.01960637  0.18832632]
 [ 0.02351262  0.2410607 ]
 [ 0.25202825  0.2488732 ]
 [ 0.1465595   0.3269982 ]
 [ 0.154372    0.37192007]
 [ 0.10163762  0.42660757]
 [ 0.03359375  0.16328125]
 [-0.01523437  0.20820313]
 [ 0.09804688  0.25898438]
 [ 0.16054688  0.29414063]
 [-0.01914062  0.13984375]
 [-0.01523437  0.18476563]
 [ 0.04335938  0.2296875 ]
 [-0.009375    0.29023438]
 [ 0.1546875   0.2453125 ]
 [-0.06601562  0.34101563]
 [ 0.146875    0.18867188]
 [-0.01328125  0.19648438]
 [-0.06796875  0.26289063]
 [-0.06992187  0.13984375]
 [-0.12460937  0.31757813]]","[[ 0.30551382 -0.29495944]
 [ 0.36996695 -0.20706881]
 [ 0.31332632 -0.20316256]
 [ 0.36996695 -0.20706881]
 [ 0.42660757 -0.14652194]
 [ 0.18832632  0.10933744]
 [ 0.2410607   0.03902494]
 [ 0.2488732  -0.27542819]
 [ 0.3269982  -0.07620944]
 [ 0.37192007 -0.07620944]
 [ 0.42660757 -0.09964694]
 [ 0.16328125  0.08945312]
 [ 0.20820313  0.13242187]
 [ 0.25898438 -0.0296875 ]
 [ 0.29414063  0.03867187]
 [ 0.13984375  0.2515625 ]
 [ 0.18476563  0.26328125]
 [ 0.2296875   0.25351563]
 [ 0.29023438  0.20859375]
 [ 0.2453125  -0.27773437]
 [ 0.34101563  0.2046875 ]
 [ 0.18867188 -0.35      ]
 [ 0.19648438  0.40585938]
 [ 0.26289063  0.353125  ]
 [ 0.13984375  0.43710938]
 [ 0.31757813  0.32578125]]","[[ 0.20515325 -0.29495944]
 [ 0.154372   -0.20706881]
 [ 0.20515325 -0.20316256]
 [ 0.154372   -0.20706881]
 [ 0.10163762 -0.14652194]
 [ 0.01960637  0.10933744]
 [ 0.02351262  0.03902494]
 [ 0.25202825 -0.27542819]
 [ 0.1465595  -0.07620944]
 [ 0.154372   -0.07620944]
 [ 0.10163762 -0.09964694]
 [ 0.03359375  0.08945312]
 [-0.01523437  0.13242187]
 [ 0.09804688 -0.0296875 ]
 [ 0.16054688  0.03867187]
 [-0.01914062  0.2515625 ]
 [-0.01523437  0.26328125]
 [ 0.04335938  0.25351563]
 [-0.009375    0.20859375]
 [ 0.1546875  -0.27773437]
 [-0.06601562  0.2046875 ]
 [ 0.146875   -0.35      ]
 [-0.01328125  0.40585938]
 [-0.06796875  0.353125  ]
 [-0.06992187  0.43710938]
 [-0.12460937  0.32578125]]"
13,"[[ 0.21914063  0.284375  ]
 [ 0.16835938  0.34492188]
 [ 0.115625    0.39960938]
 [ 0.146875    0.20625   ]
 [ 0.1546875   0.25117188]
 [ 0.16054688  0.29804688]
 [ 0.16835938  0.34492188]
 [-0.23884549  0.17565104]
 [-0.23884549  0.22643229]
 [-0.18806424  0.28697917]
 [-0.23884549  0.19127604]
 [-0.23884549  0.23619792]
 [-0.23884549  0.28307292]
 [-0.23884549  0.19713542]
 [-0.23884549  0.24596354]
 [-0.18806424  0.28893229]
 [-0.23884549  0.24791667]
 [-0.18025174  0.57018229]
 [-0.12947049  0.39830729]
 [-0.07087674  0.45885417]
 [-0.12361111  0.51940104]
 [-0.18025174  0.55846354]
 [-0.12361111  0.49986979]
 [-0.01618924  0.45885417]
 [-0.07087674  0.42174479]]","[[ 0.284375   -0.23867188]
 [ 0.34492188 -0.1234375 ]
 [ 0.39960938 -0.0296875 ]
 [ 0.20625    -0.13710938]
 [ 0.25117188 -0.1625    ]
 [ 0.29804688 -0.13710938]
 [ 0.34492188 -0.07851563]
 [ 0.17565104 -0.63415799]
 [ 0.22643229 -0.61267361]
 [ 0.28697917 -0.52282986]
 [ 0.19127604 -0.53845486]
 [ 0.23619792 -0.55212674]
 [ 0.28307292 -0.55798611]
 [ 0.19713542 -0.48962674]
 [ 0.24596354 -0.47400174]
 [ 0.28893229 -0.51501736]
 [ 0.24791667 -0.44275174]
 [ 0.57018229 -0.15564236]
 [ 0.39830729  0.02599826]
 [ 0.45885417 -0.07751736]
 [ 0.51940104 -0.14001736]
 [ 0.55846354 -0.05798611]
 [ 0.49986979 -0.00329861]
 [ 0.45885417 -0.10876736]
 [ 0.42174479  0.11193576]]","[[ 0.21914063 -0.23867188]
 [ 0.16835938 -0.1234375 ]
 [ 0.115625   -0.0296875 ]
 [ 0.146875   -0.13710938]
 [ 0.1546875  -0.1625    ]
 [ 0.16054688 -0.13710938]
 [ 0.16835938 -0.07851563]
 [-0.23884549 -0.63415799]
 [-0.23884549 -0.61267361]
 [-0.18806424 -0.52282986]
 [-0.23884549 -0.53845486]
 [-0.23884549 -0.55212674]
 [-0.23884549 -0.55798611]
 [-0.23884549 -0.48962674]
 [-0.23884549 -0.47400174]
 [-0.18806424 -0.51501736]
 [-0.23884549 -0.44275174]
 [-0.18025174 -0.15564236]
 [-0.12947049  0.02599826]
 [-0.07087674 -0.07751736]
 [-0.12361111 -0.14001736]
 [-0.18025174 -0.05798611]
 [-0.12361111 -0.00329861]
 [-0.01618924 -0.10876736]
 [-0.07087674  0.11193576]]"
14,"[[ 0.76310764 -1.29505208]
 [ 0.73771701 -1.29505208]
 [ 0.71037326 -1.29505208]
 [ 0.71037326 -1.29505208]
 [-0.01618924  0.46471354]
 [-0.01032986  0.51549479]
 [-0.11969151  0.42923678]
 [-0.10992588  0.5327524 ]
 [-0.11969151  0.40189303]
 [-0.11578526  0.44290865]
 [-0.05719151  0.47611178]
 [-0.05328526  0.50345553]
 [-0.17242588  0.39408053]
 [-0.11578526  0.42728365]
 [-0.11383213  0.4624399 ]
 [-0.16851963  0.4936899 ]
 [-0.16656651  0.59134615]
 [-0.16461338  0.56009615]]","[[-1.29505208  1.20177951]
 [-1.29505208  1.23693576]
 [-1.29505208  1.20177951]
 [-1.29505208  1.20373264]
 [ 0.46471354 -0.49743924]
 [ 0.51549479 -0.43884549]
 [ 0.42923678 -0.44195713]
 [ 0.5327524   0.02679287]
 [ 0.40189303 -0.03766026]
 [ 0.44290865  0.00140224]
 [ 0.47611178  0.04632412]
 [ 0.50345553  0.13226162]
 [ 0.39408053  0.01116787]
 [ 0.42728365  0.06390224]
 [ 0.4624399   0.11468349]
 [ 0.4936899   0.18694912]
 [ 0.59134615 -0.01812901]
 [ 0.56009615  0.28655849]]","[[ 0.76310764  1.20177951]
 [ 0.73771701  1.23693576]
 [ 0.71037326  1.20177951]
 [ 0.71037326  1.20373264]
 [-0.01618924 -0.49743924]
 [-0.01032986 -0.43884549]
 [-0.11969151 -0.44195713]
 [-0.10992588  0.02679287]
 [-0.11969151 -0.03766026]
 [-0.11578526  0.00140224]
 [-0.05719151  0.04632412]
 [-0.05328526  0.13226162]
 [-0.17242588  0.01116787]
 [-0.11578526  0.06390224]
 [-0.11383213  0.11468349]
 [-0.16851963  0.18694912]
 [-0.16656651 -0.01812901]
 [-0.16461338  0.28655849]]"
15,"[[ 0.06780849  0.59915865]
 [ 0.05999599  0.55423678]
 [ 0.05999599  0.55033053]
 [ 0.06780849  0.5952524 ]
 [-0.06305088  0.23392428]
 [-0.01045186  0.21457981]
 [-0.06513936  0.24778294]
 [-0.00250401  0.48197115]
 [-0.05537373  0.40207981]
 [-0.11006123  0.45481419]
 [-0.05537373  0.40012669]
 [ 0.05413662  0.46439303]
 [-0.16865498  0.45872044]
 [ 0.80413662 -1.25240385]
 [ 0.82952724 -1.25240385]
 [ 0.77679287 -1.25240385]
 [ 0.85882412 -1.25240385]
 [-0.22724873  0.03879856]
 [-0.22724873  0.10325169]
 [-0.17646748  0.15989231]
 [-0.22724873  0.05637669]
 [-0.22724873  0.10520481]
 [-0.22724873  0.15207981]
 [-0.22724873  0.21457981]]","[[ 0.59915865 -0.28766026]
 [ 0.55423678 -0.37164463]
 [ 0.55033053 -0.44391026]
 [ 0.5952524  -0.23492588]
 [ 0.23392428  0.52679287]
 [ 0.21457981  0.49387669]
 [ 0.24778294  0.40793919]
 [ 0.48197115 -0.01422276]
 [ 0.40207981  0.04856419]
 [ 0.45481419  0.02903294]
 [ 0.40012669  0.07981419]
 [ 0.46439303  0.03265224]
 [ 0.45872044 -0.02174831]
 [-1.25240385  1.18499599]
 [-1.25240385  1.26898037]
 [-1.25240385  1.15374599]
 [-1.25240385  1.33929287]
 [ 0.03879856 -0.43581081]
 [ 0.10325169 -0.36549831]
 [ 0.15989231 -0.30690456]
 [ 0.05637669 -0.35377956]
 [ 0.10520481 -0.34987331]
 [ 0.15207981 -0.35182644]
 [ 0.21457981 -0.25417019]]","[[ 0.06780849 -0.28766026]
 [ 0.05999599 -0.37164463]
 [ 0.05999599 -0.44391026]
 [ 0.06780849 -0.23492588]
 [-0.06305088  0.52679287]
 [-0.01045186  0.49387669]
 [-0.06513936  0.40793919]
 [-0.00250401 -0.01422276]
 [-0.05537373  0.04856419]
 [-0.11006123  0.02903294]
 [-0.05537373  0.07981419]
 [ 0.05413662  0.03265224]
 [-0.16865498 -0.02174831]
 [ 0.80413662  1.18499599]
 [ 0.82952724  1.26898037]
 [ 0.77679287  1.15374599]
 [ 0.85882412  1.33929287]
 [-0.22724873 -0.43581081]
 [-0.22724873 -0.36549831]
 [-0.17646748 -0.30690456]
 [-0.22724873 -0.35377956]
 [-0.22724873 -0.34987331]
 [-0.22724873 -0.35182644]
 [-0.22724873 -0.25417019]]"
16,"[[-0.27412373  0.06614231]
 [-0.22724873  0.12082981]
 [-0.22724873  0.16965794]
 [-0.22724873  0.21653294]
 [-0.22724873  0.12473606]
 [-0.22724873  0.17551731]
 [ 0.83134502 -1.41432644]
 [ 0.82743877 -1.41432644]
 [ 0.80204814 -1.41432644]
 [ 0.05791243  0.02657158]
 [ 0.05791243  0.08321221]
 [-0.03974382  0.03243096]
 [ 0.05791243  0.04805596]
 [ 0.00713118  0.09102471]
 [-0.0924782   0.06563408]
 [ 0.11259993  0.21797783]
 [ 0.21611555  0.16914971]
 [ 0.2200218   0.21016533]
 [ 0.22588118  0.26485283]
 [ 0.16728743  0.20039971]
 [ 0.16924055  0.25508721]]","[[ 0.06614231 -0.30299831]
 [ 0.12082981 -0.25612331]
 [ 0.16965794 -0.23854519]
 [ 0.21653294 -0.24831081]
 [ 0.12473606 -0.21315456]
 [ 0.17551731 -0.16627956]
 [-1.41432644  1.59934544]
 [-1.41432644  1.62668919]
 [-1.41432644  1.61497044]
 [ 0.02657158 -0.55873001]
 [ 0.08321221 -0.50990189]
 [ 0.03243096 -0.50599564]
 [ 0.04805596 -0.41615189]
 [ 0.09102471 -0.44740189]
 [ 0.06563408 -0.56458939]
 [ 0.21797783  0.05845749]
 [ 0.16914971  0.02720749]
 [ 0.21016533  0.06431686]
 [ 0.26485283  0.01744186]
 [ 0.20039971  0.13267624]
 [ 0.25508721  0.10142624]]","[[-0.27412373 -0.30299831]
 [-0.22724873 -0.25612331]
 [-0.22724873 -0.23854519]
 [-0.22724873 -0.24831081]
 [-0.22724873 -0.21315456]
 [-0.22724873 -0.16627956]
 [ 0.83134502  1.59934544]
 [ 0.82743877  1.62668919]
 [ 0.80204814  1.61497044]
 [ 0.05791243 -0.55873001]
 [ 0.05791243 -0.50990189]
 [-0.03974382 -0.50599564]
 [ 0.05791243 -0.41615189]
 [ 0.00713118 -0.44740189]
 [-0.0924782  -0.56458939]
 [ 0.11259993  0.05845749]
 [ 0.21611555  0.02720749]
 [ 0.2200218   0.06431686]
 [ 0.22588118  0.01744186]
 [ 0.16728743  0.13267624]
 [ 0.16924055  0.10142624]]"
17,"[[ 1.57521802e-01  9.10247093e-02]
 [ 1.55568677e-01  4.21965843e-02]
 [ 1.57521802e-01  9.68840843e-02]
 [ 2.74709302e-01  2.29696584e-01]
 [ 2.80568677e-01  2.70712209e-01]
 [ 2.86428052e-01  3.15634084e-01]
 [ 2.74709302e-01  2.31649709e-01]
 [ 2.80568677e-01  2.78524709e-01]
 [ 2.86428052e-01  3.21493459e-01]
 [ 5.79124273e-02  3.76180959e-01]
 [ 5.79124273e-02  4.19149709e-01]
 [ 1.20412427e-01  4.73837209e-01]
 [-6.81322674e-04  3.83993459e-01]
 [ 5.79124273e-02  4.28915334e-01]
 [ 5.79124273e-02  4.79696584e-01]
 [-5.70993823e-01 -1.00858467e+00]
 [-6.39353198e-01 -9.59756541e-01]
 [-6.90134448e-01 -1.00858467e+00]]","[[ 0.09102471 -0.42591751]
 [ 0.04219658 -0.44154251]
 [ 0.09688408 -0.36927689]
 [ 0.22969658 -0.34193314]
 [ 0.27071221 -0.40443314]
 [ 0.31563408 -0.43763626]
 [ 0.23164971 -0.23255814]
 [ 0.27852471 -0.28724564]
 [ 0.32149346 -0.34583939]
 [ 0.37618096 -0.44544876]
 [ 0.41914971 -0.47669876]
 [ 0.47383721 -0.40248001]
 [ 0.38399346 -0.32240189]
 [ 0.42891533 -0.36732376]
 [ 0.47969658 -0.27552689]
 [-1.00858467  1.08189499]
 [-0.95975654  1.08384811]
 [-1.00858467  1.07603561]]","[[ 1.57521802e-01 -4.25917515e-01]
 [ 1.55568677e-01 -4.41542515e-01]
 [ 1.57521802e-01 -3.69276890e-01]
 [ 2.74709302e-01 -3.41933140e-01]
 [ 2.80568677e-01 -4.04433140e-01]
 [ 2.86428052e-01 -4.37636265e-01]
 [ 2.74709302e-01 -2.32558140e-01]
 [ 2.80568677e-01 -2.87245640e-01]
 [ 2.86428052e-01 -3.45839390e-01]
 [ 5.79124273e-02 -4.45448765e-01]
 [ 5.79124273e-02 -4.76698765e-01]
 [ 1.20412427e-01 -4.02480015e-01]
 [-6.81322674e-04 -3.22401890e-01]
 [ 5.79124273e-02 -3.67323765e-01]
 [ 5.79124273e-02 -2.75526890e-01]
 [-5.70993823e-01  1.08189499e+00]
 [-6.39353198e-01  1.08384811e+00]
 [-6.90134448e-01  1.07603561e+00]]"
18,"[[ 0.0724954  -0.06376379]
 [ 0.06663603 -0.11259191]
 [ 0.07640165 -0.00907629]
 [-0.06125     0.09765625]
 [-0.00460937  0.17578125]
 [ 0.0559375   0.23242188]
 [-0.01046875  0.05078125]
 [-0.0065625   0.11132812]
 [-0.00460937  0.171875  ]
 [-0.00070312  0.234375  ]
 [-0.05929687  0.15429688]
 [-0.00070312  0.22460938]]","[[-0.06376379 -0.26723346]
 [-0.11259191 -0.28871783]
 [-0.00907629 -0.17934283]
 [ 0.09765625  0.37015625]
 [ 0.17578125  0.20414062]
 [ 0.23242188  0.09867187]
 [ 0.05078125  0.35453125]
 [ 0.11132812  0.30570313]
 [ 0.171875    0.23734375]
 [ 0.234375    0.12015625]
 [ 0.15429688  0.33695313]
 [ 0.22460938  0.19828125]]","[[ 0.0724954  -0.26723346]
 [ 0.06663603 -0.28871783]
 [ 0.07640165 -0.17934283]
 [-0.06125     0.37015625]
 [-0.00460937  0.20414062]
 [ 0.0559375   0.09867187]
 [-0.01046875  0.35453125]
 [-0.0065625   0.30570313]
 [-0.00460937  0.23734375]
 [-0.00070312  0.12015625]
 [-0.05929687  0.33695313]
 [-0.00070312  0.19828125]]"
19,"[[ 0.0559375   0.2265625 ]
 [ 0.02859375 -0.0546875 ]
 [-0.01632812 -0.00195312]
 [-0.01242187  0.0546875 ]
 [-0.06320312  0.10351562]
 [-0.0065625   0.14648438]
 [ 0.05203125  0.1875    ]
 [ 0.0559375   0.234375  ]
 [-0.02644637 -0.01958404]
 [-0.02449324  0.02729096]
 [-0.01472762  0.16791596]
 [ 0.04386613  0.20893159]
 [ 0.04777238  0.25385346]
 [-0.00691512  0.30658784]
 [-0.02644637 -0.01958404]
 [-0.02449324  0.02729096]
 [-0.02058699  0.06830659]
 [-0.02644637 -0.03130279]
 [ 0.02628801  0.00775971]
 [ 0.15519426  0.19525971]
 [ 0.01652238 -0.08013091]
 [ 0.02042863 -0.03130279]
 [ 0.02628801  0.01557221]
 [ 0.03019426  0.06830659]
 [ 0.03410051  0.07807221]
 [ 0.03800676  0.13666596]
 [ 0.04386613  0.18354096]
 [ 0.04777238  0.23432221]
 [-0.01472762  0.11713471]
 [ 0.04386613  0.16986909]
 [ 0.04777238  0.21479096]]","[[ 0.2265625  -0.26851562]
 [-0.0546875  -0.25679687]
 [-0.00195312 -0.23921875]
 [ 0.0546875  -0.02046875]
 [ 0.10351562 -0.0946875 ]
 [ 0.14648438 -0.13570313]
 [ 0.1875     -0.165     ]
 [ 0.234375   -0.17867188]
 [-0.01958404 -0.11507601]
 [ 0.02729096 -0.11898226]
 [ 0.16791596 -0.02718539]
 [ 0.20893159  0.01383024]
 [ 0.25385346  0.02554899]
 [ 0.30658784 -0.00374789]
 [-0.01958404 -0.05257601]
 [ 0.02729096 -0.01351351]
 [ 0.06830659  0.05679899]
 [-0.03130279 -0.28890414]
 [ 0.00775971 -0.31429476]
 [ 0.19525971 -0.15999789]
 [-0.08013091 -0.27718539]
 [-0.03130279 -0.25374789]
 [ 0.01557221 -0.26156039]
 [ 0.06830659 -0.19320101]
 [ 0.07807221  0.27359586]
 [ 0.13666596  0.21890836]
 [ 0.18354096  0.22476774]
 [ 0.23432221  0.19742399]
 [ 0.11713471  0.32828336]
 [ 0.16986909  0.29117399]
 [ 0.21479096  0.30289274]]","[[ 0.0559375  -0.26851562]
 [ 0.02859375 -0.25679687]
 [-0.01632812 -0.23921875]
 [-0.01242187 -0.02046875]
 [-0.06320312 -0.0946875 ]
 [-0.0065625  -0.13570313]
 [ 0.05203125 -0.165     ]
 [ 0.0559375  -0.17867188]
 [-0.02644637 -0.11507601]
 [-0.02449324 -0.11898226]
 [-0.01472762 -0.02718539]
 [ 0.04386613  0.01383024]
 [ 0.04777238  0.02554899]
 [-0.00691512 -0.00374789]
 [-0.02644637 -0.05257601]
 [-0.02449324 -0.01351351]
 [-0.02058699  0.05679899]
 [-0.02644637 -0.28890414]
 [ 0.02628801 -0.31429476]
 [ 0.15519426 -0.15999789]
 [ 0.01652238 -0.27718539]
 [ 0.02042863 -0.25374789]
 [ 0.02628801 -0.26156039]
 [ 0.03019426 -0.19320101]
 [ 0.03410051  0.27359586]
 [ 0.03800676  0.21890836]
 [ 0.04386613  0.22476774]
 [ 0.04777238  0.19742399]
 [-0.01472762  0.32828336]
 [ 0.04386613  0.29117399]
 [ 0.04777238  0.30289274]]"
20,"[[ 0.03800676  0.16400971]
 [ 0.09855363  0.20502534]
 [ 0.16105363  0.23822846]
 [ 0.13331653  0.22322329]
 [ 0.08058216  0.27595766]
 [-0.03465222  0.32673891]
 [ 0.02589466  0.37166079]
 [ 0.07472278  0.15681704]
 [ 0.13331653  0.21150454]
 [ 0.13722278  0.27009829]
 [ 0.07667591  0.20955141]
 [ 0.02198841  0.27791079]
 [ 0.13331653  0.22322329]
 [ 0.13722278  0.26228579]
 [ 0.18214466  0.17244204]
 [ 0.13331653  0.22517641]
 [ 0.08058216  0.27595766]
 [ 0.15870716 -0.01701109]
 [ 0.16456653  0.03377016]
 [ 0.10987903 -0.00919859]
 [ 0.06495716  0.04158266]
 [ 0.06886341  0.08650454]
 [ 0.06300403 -0.00529234]
 [ 0.06495716  0.04158266]
 [ 0.11964466  0.07478579]
 [ 0.02394153  0.31502016]
 [ 0.02589466  0.35408266]
 [-0.03465222  0.32087954]
 [-0.03465222  0.35798891]]","[[ 0.16400971 -0.03304476]
 [ 0.20502534 -0.05648226]
 [ 0.23822846  0.03531461]
 [ 0.22322329  0.19197329]
 [ 0.27595766  0.13923891]
 [ 0.32673891  0.08650454]
 [ 0.37166079  0.05134829]
 [ 0.15681704  0.39119204]
 [ 0.21150454  0.30330141]
 [ 0.27009829  0.18416079]
 [ 0.20955141  0.35994204]
 [ 0.27791079  0.15877016]
 [ 0.22322329 -0.00919859]
 [ 0.26228579 -0.08927671]
 [ 0.17244204  0.11384829]
 [ 0.22517641  0.07869204]
 [ 0.27595766  0.02009829]
 [-0.01701109 -0.02872984]
 [ 0.03377016  0.08455141]
 [-0.00919859  0.04744204]
 [ 0.04158266  0.09627016]
 [ 0.08650454  0.18025454]
 [-0.00529234  0.15095766]
 [ 0.04158266  0.14119204]
 [ 0.07478579  0.26814516]
 [ 0.31502016 -0.10685484]
 [ 0.35408266 -0.18497984]
 [ 0.32087954 -0.06974546]
 [ 0.35798891 -0.16154234]]","[[ 0.03800676 -0.03304476]
 [ 0.09855363 -0.05648226]
 [ 0.16105363  0.03531461]
 [ 0.13331653  0.19197329]
 [ 0.08058216  0.13923891]
 [-0.03465222  0.08650454]
 [ 0.02589466  0.05134829]
 [ 0.07472278  0.39119204]
 [ 0.13331653  0.30330141]
 [ 0.13722278  0.18416079]
 [ 0.07667591  0.35994204]
 [ 0.02198841  0.15877016]
 [ 0.13331653 -0.00919859]
 [ 0.13722278 -0.08927671]
 [ 0.18214466  0.11384829]
 [ 0.13331653  0.07869204]
 [ 0.08058216  0.02009829]
 [ 0.15870716 -0.02872984]
 [ 0.16456653  0.08455141]
 [ 0.10987903  0.04744204]
 [ 0.06495716  0.09627016]
 [ 0.06886341  0.18025454]
 [ 0.06300403  0.15095766]
 [ 0.06495716  0.14119204]
 [ 0.11964466  0.26814516]
 [ 0.02394153 -0.10685484]
 [ 0.02589466 -0.18497984]
 [-0.03465222 -0.06974546]
 [-0.03465222 -0.16154234]]"
