,xy,yz,xz
0,"[[ 0.03320312 -0.0625    ]
 [-0.01757812 -0.01757812]
 [ 0.02441406 -0.02246094]
 [-0.02441406  0.02246094]
 [ 0.01269531  0.        ]
 [-0.04394531 -0.04492188]
 [ 0.01269531 -0.02148438]
 [ 0.01269531  0.        ]
 [-0.04394531 -0.04492188]
 [ 0.01269531 -0.02148438]
 [-0.00097656 -0.02050781]
 [ 0.00097656  0.02636719]
 [-0.00097656 -0.02636719]
 [ 0.00097656  0.02050781]
 [-0.00065104 -0.0078125 ]
 [ 0.00520833  0.05273438]
 [ 0.04817708 -0.046875  ]
 [-0.015625    0.08007812]
 [ 0.01855469  0.06640625]
 [ 0.01855469  0.06640625]
 [-0.05729167 -0.06835938]]","[[-0.0625      0.07421875]
 [-0.01757812  0.09960938]
 [-0.02246094 -0.01367188]
 [ 0.02246094  0.01367188]
 [ 0.          0.0234375 ]
 [-0.04492188  0.03125   ]
 [-0.02148438  0.13085938]
 [ 0.          0.0234375 ]
 [-0.04492188  0.03125   ]
 [-0.02148438  0.13085938]
 [-0.02050781  0.14013672]
 [ 0.02636719  0.02880859]
 [-0.02636719 -0.07861328]
 [ 0.02050781 -0.09033203]
 [-0.0078125   0.12011719]
 [ 0.05273438  0.02441406]
 [-0.046875    0.02832031]
 [ 0.08007812 -0.17382812]
 [ 0.06640625 -0.18554688]
 [ 0.06640625 -0.18554688]
 [-0.06835938  0.20410156]]","[[ 0.03320312  0.07421875]
 [-0.01757812  0.09960938]
 [ 0.02441406 -0.01367188]
 [-0.02441406  0.01367188]
 [ 0.01269531  0.0234375 ]
 [-0.04394531  0.03125   ]
 [ 0.01269531  0.13085938]
 [ 0.01269531  0.0234375 ]
 [-0.04394531  0.03125   ]
 [ 0.01269531  0.13085938]
 [-0.00097656  0.14013672]
 [ 0.00097656  0.02880859]
 [-0.00097656 -0.07861328]
 [ 0.00097656 -0.09033203]
 [-0.00065104  0.12011719]
 [ 0.00520833  0.02441406]
 [ 0.04817708  0.02832031]
 [-0.015625   -0.17382812]
 [ 0.01855469 -0.18554688]
 [ 0.01855469 -0.18554688]
 [-0.05729167  0.20410156]]"
1,"[[-0.00065104  0.01367188]
 [-0.01171875 -0.00610352]
 [-0.00585938  0.05249023]
 [ 0.0203125   0.02109375]
 [-0.03645833  0.01953125]
 [ 0.03007812  0.01660156]
 [-0.02460938  0.08300781]
 [-0.0078125  -0.01227679]
 [-0.00585938  0.03264509]
 [ 0.00520833  0.05664062]
 [-0.03645833 -0.01822917]
 [-0.03450521  0.03255208]
 [ 0.07096354 -0.01432292]
 [-0.00585938  0.02709961]
 [ 0.0546875   0.09350586]
 [-0.03046875  0.0484375 ]
 [ 0.02617188  0.08359375]
 [-0.03645833  0.06640625]
 [-0.08125     0.08105469]
 [-0.08125     0.13378906]
 [ 0.08085937 -0.03417969]
 [-0.01171875 -0.04907227]
 [ 0.0203125  -0.0453125 ]
 [ 0.08085937 -0.08105469]
 [-0.06835938 -0.07250977]
 [-0.03632812 -0.1078125 ]
 [ 0.07291667 -0.0859375 ]
 [ 0.02421875 -0.14550781]
 [-0.02460938 -0.02636719]
 [ 0.07695312 -0.11230469]
 [ 0.04296875 -0.13922991]
 [ 0.046875   -0.06110491]]","[[ 0.01367188 -0.06738281]
 [-0.00610352 -0.00683594]
 [ 0.05249023 -0.20605469]
 [ 0.02109375 -0.12148437]
 [ 0.01953125 -0.07096354]
 [ 0.01660156  0.00175781]
 [ 0.08300781 -0.14472656]
 [-0.01227679 -0.12597656]
 [ 0.03264509 -0.10253906]
 [ 0.05664062 -0.30957031]
 [-0.01822917  0.06315104]
 [ 0.03255208  0.02994792]
 [-0.01432292 -0.09309896]
 [ 0.02709961  0.08105469]
 [ 0.09350586 -0.25097656]
 [ 0.0484375   0.009375  ]
 [ 0.08359375 -0.25429687]
 [ 0.06640625 -0.22135417]
 [ 0.08105469 -0.12128906]
 [ 0.13378906 -0.25996094]
 [-0.03417969  0.00761719]
 [-0.04907227  0.21582031]
 [-0.0453125   0.1578125 ]
 [-0.08105469  0.21269531]
 [-0.07250977  0.12402344]
 [-0.1078125   0.20859375]
 [-0.0859375   0.29231771]
 [-0.14550781  0.28105469]
 [-0.02636719  0.22050781]
 [-0.11230469  0.15410156]
 [-0.13922991  0.25097656]
 [-0.06110491  0.14746094]]","[[-0.00065104 -0.06738281]
 [-0.01171875 -0.00683594]
 [-0.00585938 -0.20605469]
 [ 0.0203125  -0.12148437]
 [-0.03645833 -0.07096354]
 [ 0.03007812  0.00175781]
 [-0.02460938 -0.14472656]
 [-0.0078125  -0.12597656]
 [-0.00585938 -0.10253906]
 [ 0.00520833 -0.30957031]
 [-0.03645833  0.06315104]
 [-0.03450521  0.02994792]
 [ 0.07096354 -0.09309896]
 [-0.00585938  0.08105469]
 [ 0.0546875  -0.25097656]
 [-0.03046875  0.009375  ]
 [ 0.02617188 -0.25429687]
 [-0.03645833 -0.22135417]
 [-0.08125    -0.12128906]
 [-0.08125    -0.25996094]
 [ 0.08085937  0.00761719]
 [-0.01171875  0.21582031]
 [ 0.0203125   0.1578125 ]
 [ 0.08085937  0.21269531]
 [-0.06835938  0.12402344]
 [-0.03632812  0.20859375]
 [ 0.07291667  0.29231771]
 [ 0.02421875  0.28105469]
 [-0.02460938  0.22050781]
 [ 0.07695312  0.15410156]
 [ 0.04296875  0.25097656]
 [ 0.046875    0.14746094]]"
2,"[[ 0.22228423 -0.43830605]
 [ 0.17931548 -0.45393105]
 [ 0.23400298 -0.38361855]
 [ 0.27697173 -0.48713418]
 [ 0.22228423 -0.44611855]
 [ 0.2281436  -0.44025918]
 [ 0.22228423 -0.39729043]
 [ 0.2281436  -0.3718998 ]
 [ 0.23400298 -0.35432168]
 [ 0.17540923 -0.46369668]
 [ 0.26915923 -0.48713418]
 [ 0.23400298 -0.49104043]
 [ 0.23400298 -0.4890873 ]
 [ 0.17931548 -0.34260293]
 [ 0.28478423 -0.30549355]]","[[-0.43830605 -0.92016989]
 [-0.45393105 -1.00610739]
 [-0.38361855 -0.99829489]
 [-0.48713418 -1.01977927]
 [-0.44611855 -0.92798239]
 [-0.44025918 -0.98657614]
 [-0.39729043 -0.88110739]
 [-0.3718998  -0.92212302]
 [-0.35432168 -0.97095114]
 [-0.46369668 -0.95141989]
 [-0.48713418 -0.95727927]
 [-0.49104043 -1.09009177]
 [-0.4890873  -1.09009177]
 [-0.34260293 -0.89673239]
 [-0.30549355 -0.90649802]]","[[ 0.22228423 -0.92016989]
 [ 0.17931548 -1.00610739]
 [ 0.23400298 -0.99829489]
 [ 0.27697173 -1.01977927]
 [ 0.22228423 -0.92798239]
 [ 0.2281436  -0.98657614]
 [ 0.22228423 -0.88110739]
 [ 0.2281436  -0.92212302]
 [ 0.23400298 -0.97095114]
 [ 0.17540923 -0.95141989]
 [ 0.26915923 -0.95727927]
 [ 0.23400298 -1.09009177]
 [ 0.23400298 -1.09009177]
 [ 0.17931548 -0.89673239]
 [ 0.28478423 -0.90649802]]"
3,"[[-0.40076265 -0.02619668]
 [-0.34021577 -0.07111855]
 [-0.40076265 -0.0515873 ]
 [-0.36365327  0.00114707]
 [-0.34021577 -0.0515873 ]
 [-0.35193452 -0.0125248 ]
 [-0.34021577 -0.0828373 ]
 [-0.3031064  -0.01643105]
 [-0.36365327  0.0187252 ]
 [-0.29334077 -0.0672123 ]
 [-0.35193452 -0.0515873 ]
 [-0.36365327 -0.0047123 ]
 [-0.38709077 -0.0750248 ]
 [-0.40076265 -0.06135293]
 [-0.34021577 -0.0437748 ]
 [-0.41443452  0.02849082]
 [-0.36365327  0.0499752 ]
 [-0.46326265  0.01286582]]","[[-0.02619668  0.48998636]
 [-0.07111855  0.53295511]
 [-0.0515873   0.58568948]
 [ 0.00114707  0.61108011]
 [-0.0515873   0.45678323]
 [-0.0125248   0.48803323]
 [-0.0828373   0.57592386]
 [-0.01643105  0.54858011]
 [ 0.0187252   0.55248636]
 [-0.0672123   0.56615823]
 [-0.0515873   0.62475198]
 [-0.0047123   0.62865823]
 [-0.0750248   0.49975198]
 [-0.06135293  0.61498636]
 [-0.0437748   0.41772073]
 [ 0.02849082  0.44897073]
 [ 0.0499752   0.40795511]
 [ 0.01286582  0.44897073]]","[[-0.40076265  0.48998636]
 [-0.34021577  0.53295511]
 [-0.40076265  0.58568948]
 [-0.36365327  0.61108011]
 [-0.34021577  0.45678323]
 [-0.35193452  0.48803323]
 [-0.34021577  0.57592386]
 [-0.3031064   0.54858011]
 [-0.36365327  0.55248636]
 [-0.29334077  0.56615823]
 [-0.35193452  0.62475198]
 [-0.36365327  0.62865823]
 [-0.38709077  0.49975198]
 [-0.40076265  0.61498636]
 [-0.34021577  0.41772073]
 [-0.41443452  0.44897073]
 [-0.36365327  0.40795511]
 [-0.46326265  0.44897073]]"
4,"[[ 0.2416687  -0.34646606]
 [ 0.2494812  -0.34255981]
 [ 0.19284058 -0.36209106]
 [ 0.19869995 -0.35427856]
 [ 0.20455933 -0.33084106]
 [ 0.1869812  -0.36013794]
 [ 0.25534058 -0.33670044]
 [ 0.2416687  -0.27224731]
 [ 0.2494812  -0.26052856]
 [ 0.20455933 -0.24880981]
 [ 0.14987183 -0.31130981]]","[[-0.34646606 -0.84866333]
 [-0.34255981 -0.91116333]
 [-0.36209106 -0.87600708]
 [-0.35427856 -0.93264771]
 [-0.33084106 -0.97366333]
 [-0.36013794 -0.80569458]
 [-0.33670044 -0.96975708]
 [-0.27224731 -0.76272583]
 [-0.26052856 -0.82131958]
 [-0.24880981 -0.88967896]
 [-0.31130981 -0.89749146]]","[[ 0.2416687  -0.84866333]
 [ 0.2494812  -0.91116333]
 [ 0.19284058 -0.87600708]
 [ 0.19869995 -0.93264771]
 [ 0.20455933 -0.97366333]
 [ 0.1869812  -0.80569458]
 [ 0.25534058 -0.96975708]
 [ 0.2416687  -0.76272583]
 [ 0.2494812  -0.82131958]
 [ 0.20455933 -0.88967896]
 [ 0.14987183 -0.89749146]]"
5,"[[-0.35012817  0.04220581]
 [-0.38723755 -0.03982544]
 [-0.3989563   0.01095581]
 [-0.3598938   0.06954956]
 [-0.4614563   0.05978394]
 [-0.33840942  0.00509644]
 [-0.3598938   0.09689331]
 [-0.3755188  -0.06521606]
 [-0.47512817  0.07540894]
 [-0.3755188  -0.10232544]
 [-0.33840942 -0.03982544]
 [-0.3989563  -0.02029419]
 [-0.41067505  0.03048706]
 [-0.33178711  0.14059448]
 [-0.28295898  0.13473511]]","[[ 0.04220581  0.62008667]
 [-0.03982544  0.69039917]
 [ 0.01095581  0.68063354]
 [ 0.06954956  0.69235229]
 [ 0.05978394  0.63180542]
 [ 0.00509644  0.58493042]
 [ 0.09689331  0.59274292]
 [-0.06521606  0.62008667]
 [ 0.07540894  0.73141479]
 [-0.10232544  0.73141479]
 [-0.03982544  0.72750854]
 [-0.02029419  0.77047729]
 [ 0.03048706  0.76266479]
 [ 0.14059448  0.60830688]
 [ 0.13473511  0.63369751]]","[[-0.35012817  0.62008667]
 [-0.38723755  0.69039917]
 [-0.3989563   0.68063354]
 [-0.3598938   0.69235229]
 [-0.4614563   0.63180542]
 [-0.33840942  0.58493042]
 [-0.3598938   0.59274292]
 [-0.3755188   0.62008667]
 [-0.47512817  0.73141479]
 [-0.3755188   0.73141479]
 [-0.33840942  0.72750854]
 [-0.3989563   0.77047729]
 [-0.41067505  0.76266479]
 [-0.33178711  0.60830688]
 [-0.28295898  0.63369751]]"
6,"[[-0.28295898  0.12106323]
 [-0.28295898  0.17379761]
 [-0.28295898  0.22653198]
 [-0.28295898  0.15426636]
 [-0.28295898  0.20700073]
 [-0.28295898  0.25973511]
 [-0.23217773  0.20309448]
 [-0.28295898  0.18746948]
 [-0.28295898  0.23629761]
 [-0.28295898  0.28707886]
 [-0.28295898  0.27926636]
 [-0.28295898  0.09762573]
 [-0.33374023  0.19332886]
 [-0.28295898  0.07809448]
 [-0.23217773  0.14450073]
 [-0.23022461  0.25973511]]","[[0.12106323 0.68643188]
 [0.17379761 0.66690063]
 [0.22653198 0.65322876]
 [0.15426636 0.73916626]
 [0.20700073 0.72940063]
 [0.25973511 0.71377563]
 [0.20309448 0.73526001]
 [0.18746948 0.61221313]
 [0.23629761 0.60635376]
 [0.28707886 0.59854126]
 [0.27926636 0.62979126]
 [0.09762573 0.76455688]
 [0.19332886 0.76846313]
 [0.07809448 0.81533813]
 [0.14450073 0.76455688]
 [0.25973511 0.70986938]]","[[-0.28295898  0.68643188]
 [-0.28295898  0.66690063]
 [-0.28295898  0.65322876]
 [-0.28295898  0.73916626]
 [-0.28295898  0.72940063]
 [-0.28295898  0.71377563]
 [-0.23217773  0.73526001]
 [-0.28295898  0.61221313]
 [-0.28295898  0.60635376]
 [-0.28295898  0.59854126]
 [-0.28295898  0.62979126]
 [-0.28295898  0.76455688]
 [-0.33374023  0.76846313]
 [-0.28295898  0.81533813]
 [-0.23217773  0.76455688]
 [-0.23022461  0.70986938]]"
7,"[[-0.24546875  0.20382813]
 [-0.28295898  0.22457886]
 [-0.28295898  0.27145386]
 [-0.23022461  0.31637573]
 [-0.24546875  0.15890625]
 [-0.24546875  0.21359375]
 [-0.24546875  0.264375  ]
 [-0.34507813  0.1471875 ]
 [-0.24546875  0.23703125]
 [-0.24546875  0.23117188]]","[[0.20382813 0.30804687]
 [0.22457886 0.21963501]
 [0.27145386 0.23721313]
 [0.31637573 0.32315063]
 [0.15890625 0.29242187]
 [0.21359375 0.24359375]
 [0.264375   0.21429687]
 [0.1471875  0.34125   ]
 [0.23703125 0.388125  ]
 [0.23117188 0.40960937]]","[[-0.24546875  0.30804687]
 [-0.28295898  0.21963501]
 [-0.28295898  0.23721313]
 [-0.23022461  0.32315063]
 [-0.24546875  0.29242187]
 [-0.24546875  0.24359375]
 [-0.24546875  0.21429687]
 [-0.34507813  0.34125   ]
 [-0.24546875  0.388125  ]
 [-0.24546875  0.40960937]]"
8,"[[-0.14111328 -0.03222656]
 [-0.14501953  0.01464844]
 [-0.09228516 -0.01855469]
 [-0.14501953  0.02636719]
 [-0.18603516 -0.09082031]
 [-0.14697266  0.04785156]
 [-0.14501953  0.00878906]
 [-0.13916016 -0.06542969]
 [-0.09228516 -0.01464844]
 [-0.04150391  0.02636719]
 [-0.04150391  0.06542969]
 [-0.13916016 -0.06933594]
 [-0.09423828  0.07910156]]","[[-0.03222656  0.14339193]
 [ 0.01464844  0.1492513 ]
 [-0.01855469  0.06917318]
 [ 0.02636719  0.05940755]
 [-0.09082031  0.17854818]
 [ 0.04785156  0.21761068]
 [ 0.00878906  0.17464193]
 [-0.06542969  0.04182943]
 [-0.01464844  0.0320638 ]
 [ 0.02636719  0.08479818]
 [ 0.06542969  0.14534505]
 [-0.06933594  0.07307943]
 [ 0.07910156  0.03792318]]","[[-0.14111328  0.14339193]
 [-0.14501953  0.1492513 ]
 [-0.09228516  0.06917318]
 [-0.14501953  0.05940755]
 [-0.18603516  0.17854818]
 [-0.14697266  0.21761068]
 [-0.14501953  0.17464193]
 [-0.13916016  0.04182943]
 [-0.09228516  0.0320638 ]
 [-0.04150391  0.08479818]
 [-0.04150391  0.14534505]
 [-0.13916016  0.07307943]
 [-0.09423828  0.03792318]]"
9,"[[-0.14111328 -0.03222656]
 [-0.14501953  0.01464844]
 [-0.09228516 -0.01855469]
 [-0.14501953  0.02636719]
 [-0.18603516 -0.09082031]
 [-0.14697266  0.04785156]
 [-0.14501953  0.00878906]
 [-0.13916016 -0.06542969]
 [-0.09228516 -0.01464844]
 [-0.04150391  0.02636719]
 [-0.04150391  0.06542969]
 [-0.13916016 -0.06933594]
 [-0.09423828  0.07910156]]","[[-0.03222656  0.14339193]
 [ 0.01464844  0.1492513 ]
 [-0.01855469  0.06917318]
 [ 0.02636719  0.05940755]
 [-0.09082031  0.17854818]
 [ 0.04785156  0.21761068]
 [ 0.00878906  0.17464193]
 [-0.06542969  0.04182943]
 [-0.01464844  0.0320638 ]
 [ 0.02636719  0.08479818]
 [ 0.06542969  0.14534505]
 [-0.06933594  0.07307943]
 [ 0.07910156  0.03792318]]","[[-0.14111328  0.14339193]
 [-0.14501953  0.1492513 ]
 [-0.09228516  0.06917318]
 [-0.14501953  0.05940755]
 [-0.18603516  0.17854818]
 [-0.14697266  0.21761068]
 [-0.14501953  0.17464193]
 [-0.13916016  0.04182943]
 [-0.09228516  0.0320638 ]
 [-0.04150391  0.08479818]
 [-0.04150391  0.14534505]
 [-0.13916016  0.07307943]
 [-0.09423828  0.03792318]]"
