,xy,yz,xz
0,"[[ 0.0375      0.12460937]
 [-0.04902344  0.05664062]
 [ 0.00957031  0.11132812]
 [ 0.09023438  0.10117187]
 [ 0.09609375  0.1578125 ]
 [ 0.04335938  0.20859375]
 [ 0.09609375  0.17929687]
 [-0.04707031  0.11523438]
 [-0.10371094  0.04296875]
 [-0.04707031  0.08007812]
 [-0.04707031  0.12890625]
 [ 0.00371094  0.0703125 ]
 [-0.04316406  0.15234375]
 [-0.02311198 -0.0328776 ]
 [-0.02115885  0.01009115]
 [ 0.03938802  0.08821615]
 [-0.06184896 -0.00846354]
 [ 0.00651042  0.03645833]]","[[ 0.12460937 -0.11171875]
 [ 0.05664062  0.02460937]
 [ 0.11132812 -0.03984375]
 [ 0.10117187 -0.01015625]
 [ 0.1578125  -0.05507812]
 [ 0.20859375 -0.05117187]
 [ 0.17929687 -0.20546875]
 [ 0.11523438 -0.04375   ]
 [ 0.04296875  0.10664062]
 [ 0.08007812  0.1359375 ]
 [ 0.12890625 -0.17265625]
 [ 0.0703125  -0.09648438]
 [ 0.15234375  0.0265625 ]
 [-0.0328776   0.02311198]
 [ 0.01009115  0.04264323]
 [ 0.08821615 -0.20345052]
 [-0.00846354 -0.03190104]
 [ 0.03645833  0.04036458]]","[[ 0.0375     -0.11171875]
 [-0.04902344  0.02460937]
 [ 0.00957031 -0.03984375]
 [ 0.09023438 -0.01015625]
 [ 0.09609375 -0.05507812]
 [ 0.04335938 -0.05117187]
 [ 0.09609375 -0.20546875]
 [-0.04707031 -0.04375   ]
 [-0.10371094  0.10664062]
 [-0.04707031  0.1359375 ]
 [-0.04707031 -0.17265625]
 [ 0.00371094 -0.09648438]
 [-0.04316406  0.0265625 ]
 [-0.02311198  0.02311198]
 [-0.02115885  0.04264323]
 [ 0.03938802 -0.20345052]
 [-0.06184896 -0.03190104]
 [ 0.00651042  0.04036458]]"
1,"[[-0.01464844 -0.01855469]
 [ 0.01464844  0.01855469]
 [-0.015625   -0.02246094]
 [ 0.015625    0.02246094]
 [-0.02148438  0.00429688]
 [ 0.03125    -0.03476562]
 [ 0.03515625  0.01796875]
 [ 0.01692708 -0.01106771]
 [ 0.02083333  0.03971354]
 [ 0.02539062  0.02773438]
 [-0.03710938 -0.04648437]
 [ 0.02148438 -0.00351562]
 [ 0.0109375  -0.00351562]
 [-0.02539062 -0.05820312]
 [-0.01953125  0.07070313]
 [-0.03776042  0.01041667]
 [ 0.01497396 -0.05403646]
 [ 0.02278646  0.08658854]
 [-0.03515625 -0.025     ]
 [ 0.02539062  0.04726563]
 [ 0.0109375  -0.025     ]
 [-0.04179688  0.053125  ]
 [ 0.00507812 -0.06601562]]","[[-0.01855469  0.00585938]
 [ 0.01855469 -0.00585938]
 [-0.02246094  0.00976562]
 [ 0.02246094 -0.00976562]
 [ 0.00429688  0.09609375]
 [-0.03476562 -0.01914062]
 [ 0.01796875 -0.0875    ]
 [-0.01106771 -0.06770833]
 [ 0.03971354 -0.12044271]
 [ 0.02773438  0.10976563]
 [-0.04648437 -0.02109375]
 [-0.00351562 -0.040625  ]
 [-0.00351562  0.04492188]
 [-0.05820312  0.17617188]
 [ 0.07070313 -0.165625  ]
 [ 0.01041667  0.15494792]
 [-0.05403646 -0.11848958]
 [ 0.08658854 -0.14583333]
 [-0.025       0.16445313]
 [ 0.04726563 -0.2125    ]
 [-0.025       0.20117188]
 [ 0.053125   -0.1484375 ]
 [-0.06601562  0.171875  ]]","[[-0.01464844  0.00585938]
 [ 0.01464844 -0.00585938]
 [-0.015625    0.00976562]
 [ 0.015625   -0.00976562]
 [-0.02148438  0.09609375]
 [ 0.03125    -0.01914062]
 [ 0.03515625 -0.0875    ]
 [ 0.01692708 -0.06770833]
 [ 0.02083333 -0.12044271]
 [ 0.02539062  0.10976563]
 [-0.03710938 -0.02109375]
 [ 0.02148438 -0.040625  ]
 [ 0.0109375   0.04492188]
 [-0.02539062  0.17617188]
 [-0.01953125 -0.165625  ]
 [-0.03776042  0.15494792]
 [ 0.01497396 -0.11848958]
 [ 0.02278646 -0.14583333]
 [-0.03515625  0.16445313]
 [ 0.02539062 -0.2125    ]
 [ 0.0109375   0.20117188]
 [-0.04179688 -0.1484375 ]
 [ 0.00507812  0.171875  ]]"
2,"[[0.1640625  0.09263393]
 [0.11523438 0.15122768]
 [0.15283203 0.10283203]
 [0.16064453 0.15361328]
 [0.15283203 0.10869141]
 [0.16064453 0.15556641]
 [0.16064453 0.15556641]
 [0.04882812 0.1219308 ]
 [0.17382812 0.14732143]
 [0.03759766 0.12822266]
 [0.10986328 0.21025391]
 [0.08837891 0.06572266]
 [0.19970703 0.05205078]
 [0.17041016 0.18681641]]","[[ 0.09263393  0.05761719]
 [ 0.15122768  0.06347656]
 [ 0.10283203  0.05654297]
 [ 0.15361328  0.10732422]
 [ 0.10869141  0.13466797]
 [ 0.15556641  0.15810547]
 [ 0.15556641  0.13271484]
 [ 0.1219308   0.18066406]
 [ 0.14732143  0.19824219]
 [ 0.12822266  0.16005859]
 [ 0.21025391  0.08974609]
 [ 0.06572266  0.04091797]
 [ 0.05205078  0.14443359]
 [ 0.18681641 -0.02353516]]","[[ 0.1640625   0.05761719]
 [ 0.11523438  0.06347656]
 [ 0.15283203  0.05654297]
 [ 0.16064453  0.10732422]
 [ 0.15283203  0.13466797]
 [ 0.16064453  0.15810547]
 [ 0.16064453  0.13271484]
 [ 0.04882812  0.18066406]
 [ 0.17382812  0.19824219]
 [ 0.03759766  0.16005859]
 [ 0.10986328  0.08974609]
 [ 0.08837891  0.04091797]
 [ 0.19970703  0.14443359]
 [ 0.17041016 -0.02353516]]"
3,"[[ 0.00617733  0.25317951]
 [-0.03874455  0.30200763]
 [-0.04069767  0.26099201]
 [-0.04069767  0.26099201]
 [-0.03874455  0.30786701]
 [-0.00571987  0.36523438]
 [ 0.00617733  0.23950763]
 [-0.0426508   0.20630451]
 [ 0.0042242   0.21216388]
 [ 0.01008358  0.30591388]
 [-0.08757267  0.21021076]
 [-0.08757267  0.34888263]
 [-0.04069767  0.26489826]]","[[ 0.25317951 -0.3443859 ]
 [ 0.30200763 -0.35024528]
 [ 0.26099201 -0.28774528]
 [ 0.26099201 -0.27993278]
 [ 0.30786701 -0.2818859 ]
 [ 0.36523438 -0.41224888]
 [ 0.23950763 -0.44399528]
 [ 0.20630451 -0.36391715]
 [ 0.21216388 -0.27016715]
 [ 0.30591388 -0.28774528]
 [ 0.21021076 -0.33852653]
 [ 0.34888263 -0.35610465]
 [ 0.26489826 -0.18227653]]","[[ 0.00617733 -0.3443859 ]
 [-0.03874455 -0.35024528]
 [-0.04069767 -0.28774528]
 [-0.04069767 -0.27993278]
 [-0.03874455 -0.2818859 ]
 [-0.00571987 -0.41224888]
 [ 0.00617733 -0.44399528]
 [-0.0426508  -0.36391715]
 [ 0.0042242  -0.27016715]
 [ 0.01008358 -0.28774528]
 [-0.08757267 -0.33852653]
 [-0.08757267 -0.35610465]
 [-0.04069767 -0.18227653]]"
4,"[[ 0.02620443 -0.02148438]
 [-0.0226237   0.02929688]
 [ 0.         -0.01289063]
 [ 0.          0.03789062]
 [ 0.          0.08476562]
 [ 0.10125     0.03      ]
 [ 0.10515625  0.07882813]
 [ 0.06023437  0.12960938]
 [ 0.00945312  0.0846875 ]
 [ 0.06023437  0.12960938]
 [-0.039375    0.08664063]
 [-0.039375    0.1315625 ]
 [-0.039375    0.03976563]
 [-0.039375    0.08664063]
 [-0.039375    0.13351563]
 [ 0.00945312  0.076875  ]
 [ 0.054375    0.02804688]
 [ 0.10515625  0.07101563]
 [ 0.11101563  0.1159375 ]
 [ 0.06414063  0.17257813]
 [ 0.10125     0.02414063]
 [ 0.10515625  0.07492188]
 [ 0.11101563  0.12570313]
 [ 0.06414063  0.17648438]
 [ 0.04356971  0.0625    ]
 [ 0.04356971  0.11328125]
 [ 0.04356971  0.16015625]
 [ 0.09239784  0.1015625 ]
 [ 0.0711263  -0.07226562]
 [-0.07340495  0.22070312]
 [ 0.         -0.05390625]
 [ 0.         -0.05585938]
 [ 0.01140625  0.1784375 ]
 [-0.039375    0.18039063]
 [ 0.04356971  0.04101562]
 [ 0.04356971  0.1484375 ]]","[[-0.02148438 -0.01090495]
 [ 0.02929688  0.00472005]
 [-0.01289063  0.08945312]
 [ 0.03789062  0.01328125]
 [ 0.08476562 -0.13125   ]
 [ 0.03       -0.04320313]
 [ 0.07882813  0.02125   ]
 [ 0.12960938  0.07398437]
 [ 0.0846875   0.10523437]
 [ 0.12960938  0.1071875 ]
 [ 0.08664063  0.05054687]
 [ 0.1315625  -0.01195313]
 [ 0.03976563  0.05054687]
 [ 0.08664063  0.1071875 ]
 [ 0.13351563  0.10523437]
 [ 0.076875   -0.119375  ]
 [ 0.02804688 -0.12132813]
 [ 0.07101563 -0.11351563]
 [ 0.1159375  -0.13109375]
 [ 0.17257813 -0.0803125 ]
 [ 0.02414063 -0.12132813]
 [ 0.07492188 -0.06664063]
 [ 0.12570313 -0.02757813]
 [ 0.17648438  0.02515625]
 [ 0.0625     -0.1078726 ]
 [ 0.11328125  0.0093149 ]
 [ 0.16015625  0.0015024 ]
 [ 0.1015625  -0.17427885]
 [-0.07226562 -0.0148112 ]
 [ 0.22070312  0.05159505]
 [-0.05390625 -0.00820312]
 [-0.05585938  0.03671875]
 [ 0.1784375   0.13648437]
 [ 0.18039063  0.00953125]
 [ 0.04101562 -0.26802885]
 [ 0.1484375  -0.18795072]]","[[ 0.02620443 -0.01090495]
 [-0.0226237   0.00472005]
 [ 0.          0.08945312]
 [ 0.          0.01328125]
 [ 0.         -0.13125   ]
 [ 0.10125    -0.04320313]
 [ 0.10515625  0.02125   ]
 [ 0.06023437  0.07398437]
 [ 0.00945312  0.10523437]
 [ 0.06023437  0.1071875 ]
 [-0.039375    0.05054687]
 [-0.039375   -0.01195313]
 [-0.039375    0.05054687]
 [-0.039375    0.1071875 ]
 [-0.039375    0.10523437]
 [ 0.00945312 -0.119375  ]
 [ 0.054375   -0.12132813]
 [ 0.10515625 -0.11351563]
 [ 0.11101563 -0.13109375]
 [ 0.06414063 -0.0803125 ]
 [ 0.10125    -0.12132813]
 [ 0.10515625 -0.06664063]
 [ 0.11101563 -0.02757813]
 [ 0.06414063  0.02515625]
 [ 0.04356971 -0.1078726 ]
 [ 0.04356971  0.0093149 ]
 [ 0.04356971  0.0015024 ]
 [ 0.09239784 -0.17427885]
 [ 0.0711263  -0.0148112 ]
 [-0.07340495  0.05159505]
 [ 0.         -0.00820312]
 [ 0.          0.03671875]
 [ 0.01140625  0.13648437]
 [-0.039375    0.00953125]
 [ 0.04356971 -0.26802885]
 [ 0.04356971 -0.18795072]]"
5,"[[0.14778646 0.1999783 ]
 [0.14388021 0.15700955]
 [0.14778646 0.20583767]
 [0.14388021 0.14138455]
 [0.14778646 0.1843533 ]
 [0.20247396 0.23708767]
 [0.15755208 0.28786892]
 [0.14388021 0.14724392]
 [0.15364583 0.24880642]
 [0.10677083 0.3015408 ]
 [0.16810345 0.12479795]]","[[ 0.1999783  -0.37749566]
 [ 0.15700955 -0.34819878]
 [ 0.20583767 -0.28374566]
 [ 0.14138455 -0.46929253]
 [ 0.1843533  -0.49858941]
 [ 0.23708767 -0.42827691]
 [ 0.28786892 -0.44194878]
 [ 0.14724392 -0.43023003]
 [ 0.24880642 -0.36187066]
 [ 0.3015408  -0.32671441]
 [ 0.12479795 -0.40348869]]","[[ 0.14778646 -0.37749566]
 [ 0.14388021 -0.34819878]
 [ 0.14778646 -0.28374566]
 [ 0.14388021 -0.46929253]
 [ 0.14778646 -0.49858941]
 [ 0.20247396 -0.42827691]
 [ 0.15755208 -0.44194878]
 [ 0.14388021 -0.43023003]
 [ 0.15364583 -0.36187066]
 [ 0.10677083 -0.32671441]
 [ 0.16810345 -0.40348869]]"
6,"[[ 0.06173573  0.12347147]
 [ 0.11146282  0.04862608]
 [ 0.16224407  0.0974542 ]
 [ 0.16810345  0.14628233]
 [ 0.12122845  0.20096983]
 [-0.00911458  0.19196429]
 [ 0.05978261  0.06878397]
 [ 0.05782948  0.02776834]
 [ 0.05978261  0.07854959]
 [ 0.06173573  0.12737772]
 [ 0.06173573  0.17425272]]","[[ 0.12347147 -0.26129416]
 [ 0.04862608 -0.31755119]
 [ 0.0974542  -0.27262931]
 [ 0.14628233 -0.25505119]
 [ 0.20096983 -0.22575431]
 [ 0.19196429 -0.20591518]
 [ 0.06878397 -0.35699728]
 [ 0.02776834 -0.29254416]
 [ 0.07854959 -0.22809103]
 [ 0.12737772 -0.18902853]
 [ 0.17425272 -0.17340353]]","[[ 0.06173573 -0.26129416]
 [ 0.11146282 -0.31755119]
 [ 0.16224407 -0.27262931]
 [ 0.16810345 -0.25505119]
 [ 0.12122845 -0.22575431]
 [-0.00911458 -0.20591518]
 [ 0.05978261 -0.35699728]
 [ 0.05782948 -0.29254416]
 [ 0.05978261 -0.22809103]
 [ 0.06173573 -0.18902853]
 [ 0.06173573 -0.17340353]]"
7,"[[0.11013455 0.23990885]
 [0.10427517 0.15201823]
 [0.15505642 0.19889323]
 [0.11013455 0.24967448]
 [0.10818142 0.20279948]
 [0.15505642 0.1969401 ]
 [0.1609158  0.24186198]
 [0.10351562 0.11168324]
 [0.10546875 0.15855824]
 [0.05978261 0.07854959]
 [0.06173573 0.12542459]
 [0.12228261 0.31097147]
 [0.10427517 0.13834635]
 [0.10818142 0.18717448]
 [0.06130642 0.29459635]
 [0.06130642 0.29654948]
 [0.0593533  0.2047526 ]
 [0.06130642 0.2516276 ]
 [0.14648438 0.06090199]
 [0.00585938 0.20933949]]","[[ 0.23990885 -0.19249132]
 [ 0.15201823 -0.13585069]
 [ 0.19889323 -0.08897569]
 [ 0.24967448 -0.05772569]
 [ 0.20279948 -0.05967882]
 [ 0.1969401  -0.10069444]
 [ 0.24186198 -0.12803819]
 [ 0.11168324 -0.14754972]
 [ 0.15855824 -0.12606534]
 [ 0.07854959 -0.12457541]
 [ 0.12542459 -0.08355978]
 [ 0.31097147 -0.15777853]
 [ 0.13834635 -0.25108507]
 [ 0.18717448 -0.23936632]
 [ 0.29459635 -0.14952257]
 [ 0.29654948 -0.12022569]
 [ 0.2047526   0.03993056]
 [ 0.2516276   0.02625868]
 [ 0.06090199 -0.24520597]
 [ 0.20933949 -0.18856534]]","[[ 0.11013455 -0.19249132]
 [ 0.10427517 -0.13585069]
 [ 0.15505642 -0.08897569]
 [ 0.11013455 -0.05772569]
 [ 0.10818142 -0.05967882]
 [ 0.15505642 -0.10069444]
 [ 0.1609158  -0.12803819]
 [ 0.10351562 -0.14754972]
 [ 0.10546875 -0.12606534]
 [ 0.05978261 -0.12457541]
 [ 0.06173573 -0.08355978]
 [ 0.12228261 -0.15777853]
 [ 0.10427517 -0.25108507]
 [ 0.10818142 -0.23936632]
 [ 0.06130642 -0.14952257]
 [ 0.06130642 -0.12022569]
 [ 0.0593533   0.03993056]
 [ 0.06130642  0.02625868]
 [ 0.14648438 -0.24520597]
 [ 0.00585938 -0.18856534]]"
8,"[[0.12332589 0.22823661]
 [0.12332589 0.23604911]
 [0.06863839 0.18917411]
 [0.12723214 0.28097098]
 [0.18938079 0.27546296]
 [0.13859954 0.32624421]
 [0.17180266 0.13679109]
 [0.07805266 0.28132234]
 [0.13469329 0.28327546]
 [0.13859954 0.31647859]]","[[ 0.22823661 -0.05078125]
 [ 0.23604911 -0.13867188]
 [ 0.18917411 -0.07617188]
 [ 0.28097098 -0.109375  ]
 [ 0.27546296  0.00245949]
 [ 0.32624421 -0.02879051]
 [ 0.13679109  0.00636574]
 [ 0.28132234 -0.07957176]
 [ 0.28327546  0.04542824]
 [ 0.31647859 -0.13425926]]","[[ 0.12332589 -0.05078125]
 [ 0.12332589 -0.13867188]
 [ 0.06863839 -0.07617188]
 [ 0.12723214 -0.109375  ]
 [ 0.18938079  0.00245949]
 [ 0.13859954 -0.02879051]
 [ 0.17180266  0.00636574]
 [ 0.07805266 -0.07957176]
 [ 0.13469329  0.04542824]
 [ 0.13859954 -0.13425926]]"
9,"[[-0.01454381  0.339774  ]
 [-0.07118443  0.30266462]
 [-0.01454381  0.34563337]
 [-0.00868443  0.39250837]
 [-0.02235631  0.28899275]
 [-0.05946568  0.39641462]
 [-0.05360631  0.4413365 ]
 [-0.06532506  0.34368025]
 [-0.05946568  0.39250837]
 [-0.05360631  0.43743025]]","[[ 0.339774   -0.16319057]
 [ 0.30266462 -0.18858119]
 [ 0.34563337 -0.24717494]
 [ 0.39250837 -0.27451869]
 [ 0.28899275 -0.12022182]
 [ 0.39641462 -0.17881557]
 [ 0.4413365  -0.16514369]
 [ 0.34368025 -0.12803432]
 [ 0.39250837 -0.14170619]
 [ 0.43743025 -0.12022182]]","[[-0.01454381 -0.16319057]
 [-0.07118443 -0.18858119]
 [-0.01454381 -0.24717494]
 [-0.00868443 -0.27451869]
 [-0.02235631 -0.12022182]
 [-0.05946568 -0.17881557]
 [-0.05360631 -0.16514369]
 [-0.06532506 -0.12803432]
 [-0.05946568 -0.14170619]
 [-0.05360631 -0.12022182]]"
