,xy,yz,xz
0,"[[-0.01367188 -0.04296875]
 [ 0.01367188 -0.01757812]
 [-0.01367188  0.00976562]
 [ 0.01367188  0.05078125]
 [-0.01367188 -0.04296875]
 [ 0.01367188 -0.01757812]
 [-0.01367188  0.00976562]
 [ 0.01367188  0.05078125]
 [ 0.05820313 -0.27910156]
 [ 0.08554688 -0.24394531]
 [ 0.05820313 -0.30644531]
 [ 0.11679688 -0.28691406]
 [ 0.17929688 -0.27324219]
 [ 0.0875     -0.29472656]
 [ 0.14804688 -0.27910156]
 [ 0.1796875  -0.371875  ]
 [ 0.20703125 -0.35625   ]
 [ 0.1796875  -0.35429687]
 [ 0.20703125 -0.31914062]]","[[-0.04296875  0.07568359]
 [-0.01757812  0.10888672]
 [ 0.00976562 -0.08642578]
 [ 0.05078125 -0.09814453]
 [-0.04296875  0.07568359]
 [-0.01757812  0.10888672]
 [ 0.00976562 -0.08642578]
 [ 0.05078125 -0.09814453]
 [-0.27910156  0.11171875]
 [-0.24394531  0.12734375]
 [-0.30644531  0.18398438]
 [-0.28691406  0.17617188]
 [-0.27324219  0.16640625]
 [-0.29472656  0.08828125]
 [-0.27910156  0.07265625]
 [-0.371875    0.0234375 ]
 [-0.35625     0.08984375]
 [-0.35429687 -0.05078125]
 [-0.31914062 -0.02929688]]","[[-0.01367188  0.07568359]
 [ 0.01367188  0.10888672]
 [-0.01367188 -0.08642578]
 [ 0.01367188 -0.09814453]
 [-0.01367188  0.07568359]
 [ 0.01367188  0.10888672]
 [-0.01367188 -0.08642578]
 [ 0.01367188 -0.09814453]
 [ 0.05820313  0.11171875]
 [ 0.08554688  0.12734375]
 [ 0.05820313  0.18398438]
 [ 0.11679688  0.17617188]
 [ 0.17929688  0.16640625]
 [ 0.0875      0.08828125]
 [ 0.14804688  0.07265625]
 [ 0.1796875   0.0234375 ]
 [ 0.20703125  0.08984375]
 [ 0.1796875  -0.05078125]
 [ 0.20703125 -0.02929688]]"
1,"[[-0.0250651  -0.03645833]
 [ 0.00423177  0.00846354]
 [-0.05436198 -0.01888021]
 [ 0.00423177 -0.03450521]
 [ 0.00423177  0.03580729]
 [ 0.06673177  0.04557292]
 [-0.05810547  0.01025391]
 [-0.00146484  0.02001953]
 [ 0.02978516 -0.04443359]
 [ 0.02978516  0.01416016]
 [-0.05810547  0.01025391]
 [-0.00146484  0.02001953]
 [ 0.02978516 -0.04443359]
 [ 0.02978516  0.01416016]
 [-0.01464844 -0.04882812]
 [-0.01660156  0.04492188]
 [-0.01464844 -0.00976562]
 [ 0.04589844  0.01367188]
 [ 0.29394531 -0.65885417]
 [ 0.26269531 -0.55729167]
 [ 0.26464844 -0.59830729]
 [ 0.29394531 -0.56315104]
 [ 0.38420759 -1.0577567 ]
 [ 0.35295759 -0.96010045]
 [ 0.38225446 -0.93470982]]","[[-0.03645833  0.07226562]
 [ 0.00846354  0.06054688]
 [-0.01888021 -0.1015625 ]
 [-0.03450521  0.00195312]
 [ 0.03580729 -0.01757812]
 [ 0.04557292 -0.015625  ]
 [ 0.01025391  0.01757812]
 [ 0.02001953  0.0390625 ]
 [-0.04443359 -0.03515625]
 [ 0.01416016 -0.02148438]
 [ 0.01025391  0.01757812]
 [ 0.02001953  0.0390625 ]
 [-0.04443359 -0.03515625]
 [ 0.01416016 -0.02148438]
 [-0.04882812  0.07519531]
 [ 0.04492188  0.00683594]
 [-0.00976562 -0.01855469]
 [ 0.01367188 -0.06347656]
 [-0.65885417  0.11523438]
 [-0.55729167  0.08984375]
 [-0.59830729  0.015625  ]
 [-0.56315104  0.03125   ]
 [-1.0577567   0.03459821]
 [-0.96010045  0.01897321]
 [-0.93470982 -0.14704241]]","[[-0.0250651   0.07226562]
 [ 0.00423177  0.06054688]
 [-0.05436198 -0.1015625 ]
 [ 0.00423177  0.00195312]
 [ 0.00423177 -0.01757812]
 [ 0.06673177 -0.015625  ]
 [-0.05810547  0.01757812]
 [-0.00146484  0.0390625 ]
 [ 0.02978516 -0.03515625]
 [ 0.02978516 -0.02148438]
 [-0.05810547  0.01757812]
 [-0.00146484  0.0390625 ]
 [ 0.02978516 -0.03515625]
 [ 0.02978516 -0.02148438]
 [-0.01464844  0.07519531]
 [-0.01660156  0.00683594]
 [-0.01464844 -0.01855469]
 [ 0.04589844 -0.06347656]
 [ 0.29394531  0.11523438]
 [ 0.26269531  0.08984375]
 [ 0.26464844  0.015625  ]
 [ 0.29394531  0.03125   ]
 [ 0.38420759  0.03459821]
 [ 0.35295759  0.01897321]
 [ 0.38225446 -0.14704241]]"
2,"[[-0.59821429  0.78404018]
 [-0.34877232  0.56305804]
 [-0.59095982  0.56696429]
 [-0.27897135  0.67871094]
 [-0.2750651   0.74511719]
 [-0.03662109 -0.03466797]
 [ 0.02197266 -0.00146484]
 [-0.00732422 -0.00146484]
 [ 0.02197266  0.03759766]
 [-0.05970982 -0.20842634]
 [-0.05970982 -0.11272321]
 [-0.00502232 -0.14006696]
 [ 0.1389974  -0.39160156]
 [ 0.13704427 -0.36035156]
 [ 0.10970052 -0.34472656]
 [ 0.16829427 -0.32714844]
 [ 0.08203125 -0.01074219]
 [-0.08203125  0.01074219]
 [-0.02929688 -0.00878906]
 [ 0.02929688  0.00878906]
 [ 0.01123047 -0.05078125]
 [-0.04150391 -0.01171875]
 [ 0.01123047 -0.02734375]
 [ 0.01904297  0.08984375]
 [ 0.          0.        ]
 [-0.07226562 -0.09936523]]","[[ 0.78404018 -0.18219866]
 [ 0.56305804 -0.08649554]
 [ 0.56696429 -0.02790179]
 [ 0.67871094  0.09635417]
 [ 0.74511719 -0.32747396]
 [-0.03466797  0.08935547]
 [-0.00146484  0.05029297]
 [-0.00146484 -0.06494141]
 [ 0.03759766 -0.07470703]
 [-0.20842634  0.17717634]
 [-0.11272321  0.02287946]
 [-0.14006696 -0.09040179]
 [-0.39160156  0.07682292]
 [-0.36035156  0.15299479]
 [-0.34472656  0.00651042]
 [-0.32714844 -0.00520833]
 [-0.01074219 -0.01660156]
 [ 0.01074219  0.01660156]
 [-0.00878906  0.00878906]
 [ 0.00878906 -0.00878906]
 [-0.05078125  0.19921875]
 [-0.01171875  0.265625  ]
 [-0.02734375 -0.08007812]
 [ 0.08984375 -0.38476562]
 [ 0.          0.        ]
 [-0.09936523  0.39111328]]","[[-0.59821429 -0.18219866]
 [-0.34877232 -0.08649554]
 [-0.59095982 -0.02790179]
 [-0.27897135  0.09635417]
 [-0.2750651  -0.32747396]
 [-0.03662109  0.08935547]
 [ 0.02197266  0.05029297]
 [-0.00732422 -0.06494141]
 [ 0.02197266 -0.07470703]
 [-0.05970982  0.17717634]
 [-0.05970982  0.02287946]
 [-0.00502232 -0.09040179]
 [ 0.1389974   0.07682292]
 [ 0.13704427  0.15299479]
 [ 0.10970052  0.00651042]
 [ 0.16829427 -0.00520833]
 [ 0.08203125 -0.01660156]
 [-0.08203125  0.01660156]
 [-0.02929688  0.00878906]
 [ 0.02929688 -0.00878906]
 [ 0.01123047  0.19921875]
 [-0.04150391  0.265625  ]
 [ 0.01123047 -0.08007812]
 [ 0.01904297 -0.38476562]
 [ 0.          0.        ]
 [-0.07226562  0.39111328]]"
3,"[[ 0.04296875 -0.00366211]
 [-0.01171875  0.07055664]
 [-0.01757812 -0.02319336]
 [-0.01367188  0.02172852]
 [-0.01757812 -0.04272461]
 [ 0.04296875  0.01586914]
 [ 0.046875    0.06079102]
 [ 0.12934028  0.01345486]
 [ 0.13519965  0.06032986]
 [-0.10503472 -0.07443576]
 [-0.10503472 -0.02756076]
 [ 0.01215278  0.02126736]
 [-0.10503472 -0.06467014]
 [-0.0483941  -0.01974826]
 [ 0.01215278  0.02517361]
 [ 0.07465278  0.06618924]
 [ 0.01790365 -0.05533854]
 [-0.03873698  0.00325521]
 [-0.03873698  0.04622396]
 [ 0.01790365 -0.04557292]
 [ 0.01985677  0.00325521]
 [ 0.0218099   0.04817708]
 [-0.03796387  0.21386719]
 [-0.03405762  0.24121094]
 [-0.03210449  0.28417969]
 [-0.14929199  0.34082031]
 [-0.09265137  0.21582031]
 [-0.03405762  0.25097656]]","[[-0.00366211  0.15869141]
 [ 0.07055664 -0.05810547]
 [-0.02319336 -0.08544922]
 [ 0.02172852 -0.23583984]
 [-0.04272461  0.12939453]
 [ 0.01586914 -0.01904297]
 [ 0.06079102 -0.28076172]
 [ 0.01345486 -0.03971354]
 [ 0.06032986  0.04427083]
 [-0.07443576 -0.13736979]
 [-0.02756076 -0.13932292]
 [ 0.02126736 -0.09049479]
 [-0.06467014  0.09895833]
 [-0.01974826  0.10481771]
 [ 0.02517361  0.06184896]
 [ 0.06618924  0.09700521]
 [-0.05533854 -0.19726562]
 [ 0.00325521 -0.05859375]
 [ 0.04622396  0.13671875]
 [-0.04557292  0.06640625]
 [ 0.00325521 -0.01953125]
 [ 0.04817708  0.07226562]
 [ 0.21386719 -0.13452148]
 [ 0.24121094  0.14282227]
 [ 0.28417969  0.17016602]
 [ 0.34082031  0.14282227]
 [ 0.21582031 -0.06420898]
 [ 0.25097656  0.07446289]]","[[ 0.04296875  0.15869141]
 [-0.01171875 -0.05810547]
 [-0.01757812 -0.08544922]
 [-0.01367188 -0.23583984]
 [-0.01757812  0.12939453]
 [ 0.04296875 -0.01904297]
 [ 0.046875   -0.28076172]
 [ 0.12934028 -0.03971354]
 [ 0.13519965  0.04427083]
 [-0.10503472 -0.13736979]
 [-0.10503472 -0.13932292]
 [ 0.01215278 -0.09049479]
 [-0.10503472  0.09895833]
 [-0.0483941   0.10481771]
 [ 0.01215278  0.06184896]
 [ 0.07465278  0.09700521]
 [ 0.01790365 -0.19726562]
 [-0.03873698 -0.05859375]
 [-0.03873698  0.13671875]
 [ 0.01790365  0.06640625]
 [ 0.01985677 -0.01953125]
 [ 0.0218099   0.07226562]
 [-0.03796387 -0.13452148]
 [-0.03405762  0.14282227]
 [-0.03210449  0.17016602]
 [-0.14929199  0.14282227]
 [-0.09265137 -0.06420898]
 [-0.03405762  0.07446289]]"
4,"[[ 0.02648926  0.25878906]
 [-0.14929199  0.21386719]
 [ 0.07922363  0.25097656]
 [ 0.06164551  0.10839844]
 [-0.03405762  0.26074219]
 [-0.09069824  0.30957031]
 [-0.08874512  0.35058594]
 [-0.034375    0.06689453]
 [ 0.01835937 -0.01318359]
 [ 0.07890625  0.02978516]
 [ 0.02421875  0.07861328]
 [ 0.01835937 -0.01318359]
 [ 0.02226562  0.03369141]
 [ 0.02421875  0.08056641]
 [-0.03632813  0.03759766]
 [ 0.02421875  0.08056641]
 [-0.03828125 -0.05615234]
 [-0.09296875 -0.00927734]
 [-0.04023438 -0.10888672]
 [-0.03828125 -0.06005859]
 [-0.09296875 -0.01123047]
 [ 0.06523437 -0.12060547]
 [ 0.06914062 -0.07373047]
 [-0.03632813 -0.02294922]
 [ 0.01835937 -0.02294922]
 [ 0.02226562  0.02587891]
 [ 0.02421875  0.07861328]]","[[ 0.25878906  0.28149414]
 [ 0.21386719  0.00219727]
 [ 0.25097656 -0.15600586]
 [ 0.10839844 -0.01733398]
 [ 0.26074219 -0.14428711]
 [ 0.30957031 -0.17749023]
 [ 0.35058594 -0.28686523]
 [ 0.06689453 -0.25390625]
 [-0.01318359 -0.02148438]
 [ 0.02978516 -0.01171875]
 [ 0.07861328 -0.11523438]
 [-0.01318359  0.046875  ]
 [ 0.03369141  0.02734375]
 [ 0.08056641 -0.00195312]
 [ 0.03759766  0.0078125 ]
 [ 0.08056641 -0.00195312]
 [-0.05615234  0.0078125 ]
 [-0.00927734 -0.04296875]
 [-0.10888672  0.13085938]
 [-0.06005859  0.09960938]
 [-0.01123047  0.05664062]
 [-0.12060547  0.17578125]
 [-0.07373047  0.16796875]
 [-0.02294922  0.203125  ]
 [-0.02294922 -0.19335938]
 [ 0.02587891 -0.19335938]
 [ 0.07861328 -0.08789062]]","[[ 0.02648926  0.28149414]
 [-0.14929199  0.00219727]
 [ 0.07922363 -0.15600586]
 [ 0.06164551 -0.01733398]
 [-0.03405762 -0.14428711]
 [-0.09069824 -0.17749023]
 [-0.08874512 -0.28686523]
 [-0.034375   -0.25390625]
 [ 0.01835937 -0.02148438]
 [ 0.07890625 -0.01171875]
 [ 0.02421875 -0.11523438]
 [ 0.01835937  0.046875  ]
 [ 0.02226562  0.02734375]
 [ 0.02421875 -0.00195312]
 [-0.03632813  0.0078125 ]
 [ 0.02421875 -0.00195312]
 [-0.03828125  0.0078125 ]
 [-0.09296875 -0.04296875]
 [-0.04023438  0.13085938]
 [-0.03828125  0.09960938]
 [-0.09296875  0.05664062]
 [ 0.06523437  0.17578125]
 [ 0.06914062  0.16796875]
 [-0.03632813  0.203125  ]
 [ 0.01835937 -0.19335938]
 [ 0.02226562 -0.19335938]
 [ 0.02421875 -0.08789062]]"
5,"[[-0.034375    0.06689453]
 [ 0.01835937 -0.01318359]
 [ 0.07890625  0.02978516]
 [ 0.02421875  0.07861328]
 [ 0.01835937 -0.01318359]
 [ 0.02226562  0.03369141]
 [ 0.02421875  0.08056641]
 [-0.03632813  0.03759766]
 [ 0.02421875  0.08056641]
 [-0.03828125 -0.05615234]
 [-0.09296875 -0.00927734]
 [-0.04023438 -0.10888672]
 [-0.03828125 -0.06005859]
 [-0.09296875 -0.01123047]
 [ 0.06523437 -0.12060547]
 [ 0.06914062 -0.07373047]
 [-0.03632813 -0.02294922]
 [ 0.01835937 -0.02294922]
 [ 0.02226562  0.02587891]
 [ 0.02421875  0.07861328]
 [-0.034375    0.06689453]
 [ 0.01835937 -0.01318359]
 [ 0.07890625  0.02978516]
 [ 0.02421875  0.07861328]
 [ 0.01835937 -0.01318359]
 [ 0.02226562  0.03369141]
 [ 0.02421875  0.08056641]
 [-0.03632813  0.03759766]
 [ 0.02421875  0.08056641]]","[[ 0.06689453 -0.25390625]
 [-0.01318359 -0.02148438]
 [ 0.02978516 -0.01171875]
 [ 0.07861328 -0.11523438]
 [-0.01318359  0.046875  ]
 [ 0.03369141  0.02734375]
 [ 0.08056641 -0.00195312]
 [ 0.03759766  0.0078125 ]
 [ 0.08056641 -0.00195312]
 [-0.05615234  0.0078125 ]
 [-0.00927734 -0.04296875]
 [-0.10888672  0.13085938]
 [-0.06005859  0.09960938]
 [-0.01123047  0.05664062]
 [-0.12060547  0.17578125]
 [-0.07373047  0.16796875]
 [-0.02294922  0.203125  ]
 [-0.02294922 -0.19335938]
 [ 0.02587891 -0.19335938]
 [ 0.07861328 -0.08789062]
 [ 0.06689453 -0.25390625]
 [-0.01318359 -0.02148438]
 [ 0.02978516 -0.01171875]
 [ 0.07861328 -0.11523438]
 [-0.01318359  0.046875  ]
 [ 0.03369141  0.02734375]
 [ 0.08056641 -0.00195312]
 [ 0.03759766  0.0078125 ]
 [ 0.08056641 -0.00195312]]","[[-0.034375   -0.25390625]
 [ 0.01835937 -0.02148438]
 [ 0.07890625 -0.01171875]
 [ 0.02421875 -0.11523438]
 [ 0.01835937  0.046875  ]
 [ 0.02226562  0.02734375]
 [ 0.02421875 -0.00195312]
 [-0.03632813  0.0078125 ]
 [ 0.02421875 -0.00195312]
 [-0.03828125  0.0078125 ]
 [-0.09296875 -0.04296875]
 [-0.04023438  0.13085938]
 [-0.03828125  0.09960938]
 [-0.09296875  0.05664062]
 [ 0.06523437  0.17578125]
 [ 0.06914062  0.16796875]
 [-0.03632813  0.203125  ]
 [ 0.01835937 -0.19335938]
 [ 0.02226562 -0.19335938]
 [ 0.02421875 -0.08789062]
 [-0.034375   -0.25390625]
 [ 0.01835937 -0.02148438]
 [ 0.07890625 -0.01171875]
 [ 0.02421875 -0.11523438]
 [ 0.01835937  0.046875  ]
 [ 0.02226562  0.02734375]
 [ 0.02421875 -0.00195312]
 [-0.03632813  0.0078125 ]
 [ 0.02421875 -0.00195312]]"
6,"[[-0.03828125 -0.05615234]
 [-0.09296875 -0.00927734]
 [-0.04023438 -0.10888672]
 [-0.03828125 -0.06005859]
 [-0.09296875 -0.01123047]
 [ 0.06523437 -0.12060547]
 [ 0.06914062 -0.07373047]
 [-0.03632813 -0.02294922]
 [ 0.01835937 -0.02294922]
 [ 0.02226562  0.02587891]
 [ 0.02421875  0.07861328]
 [-0.00325521 -0.0218564 ]
 [ 0.05533854  0.02892485]
 [-0.00130208  0.0797061 ]
 [-0.00520833 -0.06482515]
 [ 0.05143229 -0.02576265]
 [ 0.05533854  0.02306548]
 [-0.00130208  0.07579985]
 [ 0.00065104  0.12072173]
 [-0.05989583 -0.06482515]
 [-0.05989583 -0.01599702]
 [-0.05989583  0.02697173]
 [-0.00130208  0.06798735]
 [-0.05989583 -0.0687314 ]
 [-0.05989583 -0.01599702]
 [-0.05989583  0.0328311 ]
 [-0.05989583 -0.0999814 ]
 [-0.05989583 -0.05701265]
 [ 0.04947917 -0.06482515]]","[[-0.05615234  0.0078125 ]
 [-0.00927734 -0.04296875]
 [-0.10888672  0.13085938]
 [-0.06005859  0.09960938]
 [-0.01123047  0.05664062]
 [-0.12060547  0.17578125]
 [-0.07373047  0.16796875]
 [-0.02294922  0.203125  ]
 [-0.02294922 -0.19335938]
 [ 0.02587891 -0.19335938]
 [ 0.07861328 -0.08789062]
 [-0.0218564  -0.22265625]
 [ 0.02892485 -0.0625    ]
 [ 0.0797061  -0.07226562]
 [-0.06482515  0.0390625 ]
 [-0.02576265  0.09765625]
 [ 0.02306548  0.07226562]
 [ 0.07579985  0.04492188]
 [ 0.12072173  0.0703125 ]
 [-0.06482515  0.05664062]
 [-0.01599702  0.015625  ]
 [ 0.02697173  0.07226562]
 [ 0.06798735  0.13085938]
 [-0.0687314   0.09570312]
 [-0.01599702  0.03320312]
 [ 0.0328311  -0.04296875]
 [-0.0999814   0.29492188]
 [-0.05701265  0.31835938]
 [-0.06482515 -0.14257812]]","[[-0.03828125  0.0078125 ]
 [-0.09296875 -0.04296875]
 [-0.04023438  0.13085938]
 [-0.03828125  0.09960938]
 [-0.09296875  0.05664062]
 [ 0.06523437  0.17578125]
 [ 0.06914062  0.16796875]
 [-0.03632813  0.203125  ]
 [ 0.01835937 -0.19335938]
 [ 0.02226562 -0.19335938]
 [ 0.02421875 -0.08789062]
 [-0.00325521 -0.22265625]
 [ 0.05533854 -0.0625    ]
 [-0.00130208 -0.07226562]
 [-0.00520833  0.0390625 ]
 [ 0.05143229  0.09765625]
 [ 0.05533854  0.07226562]
 [-0.00130208  0.04492188]
 [ 0.00065104  0.0703125 ]
 [-0.05989583  0.05664062]
 [-0.05989583  0.015625  ]
 [-0.05989583  0.07226562]
 [-0.00130208  0.13085938]
 [-0.05989583  0.09570312]
 [-0.05989583  0.03320312]
 [-0.05989583 -0.04296875]
 [-0.05989583  0.29492188]
 [-0.05989583  0.31835938]
 [ 0.04947917 -0.14257812]]"
7,"[[ 0.05143229 -0.0218564 ]
 [ 0.11197917  0.01915923]
 [ 0.11588542  0.04650298]
 [-0.08451705 -0.05051491]
 [-0.02787642 -0.01145241]
 [-0.02397017  0.03737571]
 [-0.0806108   0.09011009]
 [ 0.01899858 -0.11301491]
 [ 0.02290483 -0.07004616]
 [ 0.0287642  -0.03098366]
 [-0.02397017  0.02761009]
 [-0.0806108   0.08815696]
 [-0.07865767  0.13307884]
 [ 0.01899858 -0.10910866]
 [ 0.07759233 -0.07004616]
 [ 0.0287642  -0.02903054]
 [ 0.03267045  0.01589134]
 [-0.13920455  0.09206321]
 [ 0.07173295 -0.12473366]
 [ 0.13227983 -0.08371804]
 [ 0.0834517  -0.02512429]
 [ 0.0287642  -0.02317116]
 [-0.02397017  0.03932884]
 [ 0.0365767   0.08425071]
 [-0.0181108   0.13307884]
 [-0.08925781  0.05488281]
 [-0.03261719  0.09785156]
 [-0.08730469  0.14277344]
 [-0.14394531  0.20332031]]","[[-0.0218564  -0.19726562]
 [ 0.01915923 -0.22265625]
 [ 0.04650298 -0.37890625]
 [-0.05051491 -0.10884233]
 [-0.01145241 -0.00142045]
 [ 0.03737571 -0.01118608]
 [ 0.09011009 -0.22212358]
 [-0.11301491  0.04545455]
 [-0.07004616  0.06693892]
 [-0.03098366  0.13334517]
 [ 0.02761009  0.0727983 ]
 [ 0.08815696 -0.05415483]
 [ 0.13307884 -0.01509233]
 [-0.10910866  0.0024858 ]
 [-0.07004616  0.0102983 ]
 [-0.02903054  0.1118608 ]
 [ 0.01589134  0.1352983 ]
 [ 0.09206321 -0.14790483]
 [-0.12473366  0.07865767]
 [-0.08371804  0.07865767]
 [-0.02512429  0.0337358 ]
 [-0.02317116  0.0727983 ]
 [ 0.03932884 -0.06977983]
 [ 0.08425071 -0.17134233]
 [ 0.13307884 -0.04048295]
 [ 0.05488281 -0.02871094]
 [ 0.09785156  0.00644531]
 [ 0.14277344  0.03964844]
 [ 0.20332031 -0.12441406]]","[[ 0.05143229 -0.19726562]
 [ 0.11197917 -0.22265625]
 [ 0.11588542 -0.37890625]
 [-0.08451705 -0.10884233]
 [-0.02787642 -0.00142045]
 [-0.02397017 -0.01118608]
 [-0.0806108  -0.22212358]
 [ 0.01899858  0.04545455]
 [ 0.02290483  0.06693892]
 [ 0.0287642   0.13334517]
 [-0.02397017  0.0727983 ]
 [-0.0806108  -0.05415483]
 [-0.07865767 -0.01509233]
 [ 0.01899858  0.0024858 ]
 [ 0.07759233  0.0102983 ]
 [ 0.0287642   0.1118608 ]
 [ 0.03267045  0.1352983 ]
 [-0.13920455 -0.14790483]
 [ 0.07173295  0.07865767]
 [ 0.13227983  0.07865767]
 [ 0.0834517   0.0337358 ]
 [ 0.0287642   0.0727983 ]
 [-0.02397017 -0.06977983]
 [ 0.0365767  -0.17134233]
 [-0.0181108  -0.04048295]
 [-0.08925781 -0.02871094]
 [-0.03261719  0.00644531]
 [-0.08730469  0.03964844]
 [-0.14394531 -0.12441406]]"
8,"[[-0.08339844  0.24628906]
 [-0.03847656  0.00800781]
 [-0.03457031  0.04511719]
 [-0.03261719  0.08613281]
 [-0.08730469  0.13105469]
 [-0.08535156  0.17597656]
 [-0.03457031  0.01972656]
 [-0.03261719  0.06855469]
 [-0.08730469  0.10957031]
 [-0.03261719  0.10566406]
 [ 0.01816406  0.05488281]
 [ 0.02402344  0.10175781]
 [-0.02871094  0.15058594]
 [-0.02675781  0.19160156]
 [-0.09149639 -0.0320012 ]
 [-0.03680889 -0.0710637 ]
 [-0.03485577 -0.0320012 ]
 [-0.03485577  0.01682692]
 [-0.09149639  0.0929988 ]
 [-0.03485577 -0.06715745]
 [-0.09149639 -0.01442308]
 [ 0.07647236 -0.0085637 ]
 [ 0.13701923  0.03635817]
 [ 0.01787861 -0.0476262 ]
 [ 0.01983173 -0.0007512 ]
 [ 0.08037861  0.04026442]
 [ 0.08428486  0.08713942]]","[[ 0.24628906 -0.05410156]
 [ 0.00800781 -0.04238281]
 [ 0.04511719  0.04746094]
 [ 0.08613281  0.09238281]
 [ 0.13105469  0.11972656]
 [ 0.17597656  0.13925781]
 [ 0.01972656  0.19589844]
 [ 0.06855469  0.18613281]
 [ 0.10957031  0.23496094]
 [ 0.10566406 -0.16152344]
 [ 0.05488281 -0.16152344]
 [ 0.10175781 -0.15371094]
 [ 0.15058594 -0.27480469]
 [ 0.19160156 -0.35683594]
 [-0.0320012   0.15024038]
 [-0.0710637   0.10336538]
 [-0.0320012   0.14438101]
 [ 0.01682692  0.14047476]
 [ 0.0929988  -0.07046274]
 [-0.06715745  0.28891226]
 [-0.01442308  0.27719351]
 [-0.0085637  -0.31265024]
 [ 0.03635817 -0.20132212]
 [-0.0476262  -0.14858774]
 [-0.0007512  -0.13491587]
 [ 0.04026442 -0.10952524]
 [ 0.08713942 -0.12710337]]","[[-0.08339844 -0.05410156]
 [-0.03847656 -0.04238281]
 [-0.03457031  0.04746094]
 [-0.03261719  0.09238281]
 [-0.08730469  0.11972656]
 [-0.08535156  0.13925781]
 [-0.03457031  0.19589844]
 [-0.03261719  0.18613281]
 [-0.08730469  0.23496094]
 [-0.03261719 -0.16152344]
 [ 0.01816406 -0.16152344]
 [ 0.02402344 -0.15371094]
 [-0.02871094 -0.27480469]
 [-0.02675781 -0.35683594]
 [-0.09149639  0.15024038]
 [-0.03680889  0.10336538]
 [-0.03485577  0.14438101]
 [-0.03485577  0.14047476]
 [-0.09149639 -0.07046274]
 [-0.03485577  0.28891226]
 [-0.09149639  0.27719351]
 [ 0.07647236 -0.31265024]
 [ 0.13701923 -0.20132212]
 [ 0.01787861 -0.14858774]
 [ 0.01983173 -0.13491587]
 [ 0.08037861 -0.10952524]
 [ 0.08428486 -0.12710337]]"
9,"[[-0.05994591 -0.03425481]
 [-0.00330529  0.02043269]
 [-0.00525841 -0.06941106]
 [-0.00330529 -0.01862981]
 [ 0.05528846  0.02238582]
 [-0.05994591 -0.03034856]
 [-0.00525841 -0.01277043]
 [-0.00330529  0.03605769]
 [-0.00330529  0.08097957]
 [ 0.04552284 -0.07527043]
 [-0.00525841 -0.01667668]
 [ 0.05138221  0.02433894]
 [-0.00330529  0.07316707]
 [ 0.0144761  -0.0502068 ]
 [ 0.07306985 -0.0033318 ]
 [-0.03825827  0.0513557 ]
 [-0.0948989   0.0982307 ]
 [-0.0402114  -0.0892693 ]
 [ 0.01642923 -0.0502068 ]
 [ 0.02033548  0.01424632]
 [ 0.0222886   0.09432445]
 [-0.03825827 -0.0580193 ]
 [ 0.0144761  -0.04630055]
 [ 0.01642923  0.00057445]
 [ 0.02033548  0.0435432 ]
 [ 0.1160386  -0.1048943 ]
 [ 0.0144761  -0.04630055]
 [ 0.01642923  0.00057445]
 [-0.03825827  0.0513557 ]]","[[-0.03425481  0.03335337]
 [ 0.02043269 -0.01742788]
 [-0.06941106  0.18374399]
 [-0.01862981  0.17397837]
 [ 0.02238582  0.19155649]
 [-0.03034856  0.22085337]
 [-0.01277043 -0.15805288]
 [ 0.03605769 -0.18539663]
 [ 0.08097957 -0.15219351]
 [-0.07527043 -0.02719351]
 [-0.01667668 -0.12094351]
 [ 0.02433894 -0.07406851]
 [ 0.07316707 -0.06820913]
 [-0.0502068   0.03596048]
 [-0.0033318  -0.05388327]
 [ 0.0513557  -0.09685202]
 [ 0.0982307  -0.15544577]
 [-0.0892693   0.3035386 ]
 [-0.0502068   0.3269761 ]
 [ 0.01424632  0.2488511 ]
 [ 0.09432445 -0.0480239 ]
 [-0.0580193   0.37189798]
 [-0.04630055 -0.08318015]
 [ 0.00057445 -0.15544577]
 [ 0.0435432  -0.21013327]
 [-0.1048943  -0.01091452]
 [-0.04630055 -0.08122702]
 [ 0.00057445 -0.05388327]
 [ 0.0513557  -0.1105239 ]]","[[-0.05994591  0.03335337]
 [-0.00330529 -0.01742788]
 [-0.00525841  0.18374399]
 [-0.00330529  0.17397837]
 [ 0.05528846  0.19155649]
 [-0.05994591  0.22085337]
 [-0.00525841 -0.15805288]
 [-0.00330529 -0.18539663]
 [-0.00330529 -0.15219351]
 [ 0.04552284 -0.02719351]
 [-0.00525841 -0.12094351]
 [ 0.05138221 -0.07406851]
 [-0.00330529 -0.06820913]
 [ 0.0144761   0.03596048]
 [ 0.07306985 -0.05388327]
 [-0.03825827 -0.09685202]
 [-0.0948989  -0.15544577]
 [-0.0402114   0.3035386 ]
 [ 0.01642923  0.3269761 ]
 [ 0.02033548  0.2488511 ]
 [ 0.0222886  -0.0480239 ]
 [-0.03825827  0.37189798]
 [ 0.0144761  -0.08318015]
 [ 0.01642923 -0.15544577]
 [ 0.02033548 -0.21013327]
 [ 0.1160386  -0.01091452]
 [ 0.0144761  -0.08122702]
 [ 0.01642923 -0.05388327]
 [-0.03825827 -0.1105239 ]]"
