,xy,yz,xz
0,"[[ 0.          0.        ]
 [-0.02783203 -0.05126953]
 [-0.02783203  0.00341797]
 [-0.04882812 -0.01416016]
 [ 0.06054688 -0.04150391]
 [ 0.0078125  -0.00830078]
 [ 0.0078125   0.02880859]
 [ 0.0078125   0.03662109]
 [ 0.0078125   0.07373047]
 [-0.00167411 -0.06166295]
 [ 0.00027902 -0.00892857]
 [ 0.00027902  0.00864955]
 [-0.05636161 -0.02845982]
 [ 0.00027902  0.0281808 ]
 [ 0.05887277  0.0750558 ]
 [ 0.04603795 -0.07087054]
 [-0.00669643 -0.02204241]
 [-0.06333705  0.04436384]
 [-0.06333705 -0.02985491]
 [ 0.04603795 -0.02790179]
 [ 0.04799107  0.02678571]
 [-0.02783203 -0.03271484]
 [-0.02783203  0.00634766]
 [ 0.02685547 -0.01123047]
 [ 0.02880859  0.03759766]
 [ 0.03027344  0.01855469]
 [-0.03027344 -0.01855469]
 [ 0.08349609 -0.00439453]
 [-0.02783203  0.05224609]
 [-0.04882812 -0.06494141]
 [ 0.00585938 -0.01025391]
 [-0.00167411 -0.01283482]
 [-0.00669643  0.07952009]]","[[ 0.          0.        ]
 [-0.05126953  0.17675781]
 [ 0.00341797  0.15527344]
 [-0.01416016  0.09838867]
 [-0.04150391 -0.0012207 ]
 [-0.00830078  0.07495117]
 [ 0.02880859  0.11791992]
 [ 0.03662109 -0.21606445]
 [ 0.07373047 -0.1184082 ]
 [-0.06166295  0.09626116]
 [-0.00892857  0.07477679]
 [ 0.00864955  0.19196429]
 [-0.02845982  0.15290179]
 [ 0.0281808  -0.14592634]
 [ 0.0750558  -0.15764509]
 [-0.07087054  0.12862723]
 [-0.02204241  0.13839286]
 [ 0.04436384  0.05636161]
 [-0.02985491  0.16964286]
 [-0.02790179 -0.09988839]
 [ 0.02678571 -0.17606027]
 [-0.03271484  0.06787109]
 [ 0.00634766  0.11669922]
 [-0.01123047 -0.08642578]
 [ 0.03759766 -0.09814453]
 [ 0.01855469  0.03710938]
 [-0.01855469 -0.03710938]
 [-0.00439453 -0.11425781]
 [ 0.05224609 -0.21777344]
 [-0.06494141  0.2644043 ]
 [-0.01025391 -0.2199707 ]
 [-0.01283482 -0.21233259]
 [ 0.07952009 -0.21707589]]","[[ 0.          0.        ]
 [-0.02783203  0.17675781]
 [-0.02783203  0.15527344]
 [-0.04882812  0.09838867]
 [ 0.06054688 -0.0012207 ]
 [ 0.0078125   0.07495117]
 [ 0.0078125   0.11791992]
 [ 0.0078125  -0.21606445]
 [ 0.0078125  -0.1184082 ]
 [-0.00167411  0.09626116]
 [ 0.00027902  0.07477679]
 [ 0.00027902  0.19196429]
 [-0.05636161  0.15290179]
 [ 0.00027902 -0.14592634]
 [ 0.05887277 -0.15764509]
 [ 0.04603795  0.12862723]
 [-0.00669643  0.13839286]
 [-0.06333705  0.05636161]
 [-0.06333705  0.16964286]
 [ 0.04603795 -0.09988839]
 [ 0.04799107 -0.17606027]
 [-0.02783203  0.06787109]
 [-0.02783203  0.11669922]
 [ 0.02685547 -0.08642578]
 [ 0.02880859 -0.09814453]
 [ 0.03027344  0.03710938]
 [-0.03027344 -0.03710938]
 [ 0.08349609 -0.11425781]
 [-0.02783203 -0.21777344]
 [-0.04882812  0.2644043 ]
 [ 0.00585938 -0.2199707 ]
 [-0.00167411 -0.21233259]
 [-0.00669643 -0.21707589]]"
1,"[[ 0.03218006  0.11681548]
 [-0.03934972  0.04291131]
 [-0.0373966   0.09564568]
 [-0.03544347  0.14252068]
 [-0.03934972  0.05267693]
 [ 0.01143153  0.09955193]
 [-0.03544347  0.14838006]
 [-0.0373966   0.10345818]
 [-0.03544347  0.15033318]
 [ 0.03218006  0.01915923]
 [ 0.03218006  0.06798735]
 [ 0.08100818  0.06798735]
 [-0.08622472  0.08197381]
 [-0.08622472  0.12689568]
 [-0.03544347  0.19134881]
 [-0.03544347  0.19525506]
 [-0.08622472  0.05658318]
 [-0.08622472  0.10541131]]","[[ 0.11681548 -0.08603051]
 [ 0.04291131 -0.15165441]
 [ 0.09564568 -0.10673254]
 [ 0.14252068 -0.10282629]
 [ 0.05267693 -0.07352941]
 [ 0.09955193 -0.04032629]
 [ 0.14838006 -0.02665441]
 [ 0.10345818  0.01240809]
 [ 0.15033318  0.00264246]
 [ 0.01915923 -0.20126488]
 [ 0.06798735 -0.15634301]
 [ 0.06798735 -0.15634301]
 [ 0.08197381 -0.20438879]
 [ 0.12689568 -0.22392004]
 [ 0.19134881 -0.08524816]
 [ 0.19525506 -0.04618566]
 [ 0.05658318 -0.02079504]
 [ 0.10541131  0.06318934]]","[[ 0.03218006 -0.08603051]
 [-0.03934972 -0.15165441]
 [-0.0373966  -0.10673254]
 [-0.03544347 -0.10282629]
 [-0.03934972 -0.07352941]
 [ 0.01143153 -0.04032629]
 [-0.03544347 -0.02665441]
 [-0.0373966   0.01240809]
 [-0.03544347  0.00264246]
 [ 0.03218006 -0.20126488]
 [ 0.03218006 -0.15634301]
 [ 0.08100818 -0.15634301]
 [-0.08622472 -0.20438879]
 [-0.08622472 -0.22392004]
 [-0.03544347 -0.08524816]
 [-0.03544347 -0.04618566]
 [-0.08622472 -0.02079504]
 [-0.08622472  0.06318934]]"
2,"[[-0.02804129  0.68401228]
 [-0.08468192  0.64494978]
 [-0.08468192  0.68987165]
 [ 0.02664621  0.6234654 ]
 [-0.08468192  0.62737165]
 [-0.08468192  0.67619978]
 [-0.08468192  0.64494978]
 [-0.08468192  0.73869978]
 [-0.08468192  0.64494978]
 [-0.08468192  0.68987165]
 [ 0.02664621  0.6234654 ]]","[[ 0.68401228 -0.49518694]
 [ 0.64494978 -0.41510882]
 [ 0.68987165 -0.42878069]
 [ 0.6234654  -0.58698382]
 [ 0.62737165 -0.58503069]
 [ 0.67619978 -0.57331194]
 [ 0.64494978 -0.42487444]
 [ 0.73869978 -0.40534319]
 [ 0.64494978 -0.41510882]
 [ 0.68987165 -0.42878069]
 [ 0.6234654  -0.58698382]]","[[-0.02804129 -0.49518694]
 [-0.08468192 -0.41510882]
 [-0.08468192 -0.42878069]
 [ 0.02664621 -0.58698382]
 [-0.08468192 -0.58503069]
 [-0.08468192 -0.57331194]
 [-0.08468192 -0.42487444]
 [-0.08468192 -0.40534319]
 [-0.08468192 -0.41510882]
 [-0.08468192 -0.42878069]
 [ 0.02664621 -0.58698382]]"
3,"[[-0.11425781  0.30175781]
 [-0.16503906  0.34082031]
 [-0.16503906  0.21386719]
 [-0.06738281  0.25488281]
 [-0.06542969  0.30566406]
 [-0.11621094  0.25292969]
 [-0.06152344  0.35058594]
 [-0.20132212  0.31565505]
 [-0.20132212  0.36057692]
 [-0.14663462  0.30979567]
 [-0.14468149  0.34885817]]","[[ 0.30175781  0.07114955]
 [ 0.34082031  0.16294643]
 [ 0.21386719  0.0047433 ]
 [ 0.25488281  0.04575893]
 [ 0.30566406 -0.00892857]
 [ 0.25292969  0.1063058 ]
 [ 0.35058594  0.00864955]
 [ 0.31565505  0.033128  ]
 [ 0.36057692  0.0721905 ]
 [ 0.30979567  0.095628  ]
 [ 0.34885817  0.15422175]]","[[-0.11425781  0.07114955]
 [-0.16503906  0.16294643]
 [-0.16503906  0.0047433 ]
 [-0.06738281  0.04575893]
 [-0.06542969 -0.00892857]
 [-0.11621094  0.1063058 ]
 [-0.06152344  0.00864955]
 [-0.20132212  0.033128  ]
 [-0.20132212  0.0721905 ]
 [-0.14663462  0.095628  ]
 [-0.14468149  0.15422175]]"
4,"[[ 0.00403226  0.22486139]
 [ 0.00403226  0.23267389]
 [ 0.00598538  0.27954889]
 [-0.05260837  0.18384577]
 [-0.05260837  0.27173639]
 [ 0.00598538  0.27759577]
 [ 0.06457913  0.27368952]
 [-0.01953125  0.14545641]
 [-0.07617188  0.18842516]
 [-0.01757812  0.22748766]
 [ 0.03528226 -0.20677923]
 [ 0.03918851 -0.15990423]
 [-0.00768649 -0.21459173]
 [-0.00768649 -0.20091986]
 [ 0.015625   -0.18657484]
 [ 0.01757812 -0.16509046]
 [ 0.04114163 -0.11498236]
 [-0.00378024 -0.06029486]
 [-0.05260837 -0.23998236]
 [-0.00768649 -0.16576361]
 [ 0.04114163 -0.12279486]
 [-0.05260837 -0.24388861]
 [-0.05260837 -0.18138861]
 [-0.03125    -0.22563734]
 [-0.03125    -0.17485609]
 [ 0.01757812 -0.12212171]]","[[ 0.22486139  0.17779738]
 [ 0.23267389  0.08795363]
 [ 0.27954889  0.08014113]
 [ 0.18384577  0.109438  ]
 [ 0.27173639  0.203188  ]
 [ 0.27759577  0.1172505 ]
 [ 0.27368952  0.11920363]
 [ 0.14545641  0.12263569]
 [ 0.18842516  0.15388569]
 [ 0.22748766  0.20271382]
 [-0.20677923  0.2110005 ]
 [-0.15990423  0.21685988]
 [-0.21459173  0.26959425]
 [-0.20091986  0.18951613]
 [-0.18657484  0.11091694]
 [-0.16509046  0.21833882]
 [-0.11498236  0.24029738]
 [-0.06029486  0.19342238]
 [-0.23998236  0.12310988]
 [-0.16576361  0.26373488]
 [-0.12279486  0.28326613]
 [-0.24388861  0.16998488]
 [-0.18138861  0.34185988]
 [-0.22563734  0.07576069]
 [-0.17485609  0.05818257]
 [-0.12212171  0.00740132]]","[[ 0.00403226  0.17779738]
 [ 0.00403226  0.08795363]
 [ 0.00598538  0.08014113]
 [-0.05260837  0.109438  ]
 [-0.05260837  0.203188  ]
 [ 0.00598538  0.1172505 ]
 [ 0.06457913  0.11920363]
 [-0.01953125  0.12263569]
 [-0.07617188  0.15388569]
 [-0.01757812  0.20271382]
 [ 0.03528226  0.2110005 ]
 [ 0.03918851  0.21685988]
 [-0.00768649  0.26959425]
 [-0.00768649  0.18951613]
 [ 0.015625    0.11091694]
 [ 0.01757812  0.21833882]
 [ 0.04114163  0.24029738]
 [-0.00378024  0.19342238]
 [-0.05260837  0.12310988]
 [-0.00768649  0.26373488]
 [ 0.04114163  0.28326613]
 [-0.05260837  0.16998488]
 [-0.05260837  0.34185988]
 [-0.03125     0.07576069]
 [-0.03125     0.05818257]
 [ 0.01757812  0.00740132]]"
5,"[[-0.16329153  0.2395148 ]
 [-0.12032278  0.24342105]
 [-0.12618215  0.1457648 ]
 [-0.1222759   0.1926398 ]
 [-0.16329153  0.24342105]
 [-0.16524465  0.18287418]
 [-0.16524465  0.2004523 ]
 [-0.11641653  0.28443668]
 [-0.16719778  0.1535773 ]
 [-0.1222759   0.19849918]
 [-0.16329153  0.2863898 ]
 [-0.1691509   0.10279605]
 [-0.11641653  0.2707648 ]]","[[0.2395148  0.33722245]
 [0.24342105 0.25909745]
 [0.1457648  0.31964433]
 [0.1926398  0.31378495]
 [0.24342105 0.30597245]
 [0.18287418 0.40167558]
 [0.2004523  0.25323808]
 [0.28443668 0.34308183]
 [0.1535773  0.23370683]
 [0.19849918 0.25128495]
 [0.2863898  0.34503495]
 [0.10279605 0.29034745]
 [0.2707648  0.43097245]]","[[-0.16329153  0.33722245]
 [-0.12032278  0.25909745]
 [-0.12618215  0.31964433]
 [-0.1222759   0.31378495]
 [-0.16329153  0.30597245]
 [-0.16524465  0.40167558]
 [-0.16524465  0.25323808]
 [-0.11641653  0.34308183]
 [-0.16719778  0.23370683]
 [-0.1222759   0.25128495]
 [-0.16329153  0.34503495]
 [-0.1691509   0.29034745]
 [-0.11641653  0.43097245]]"
6,"[[-0.23675537  0.37329102]
 [-0.23480225  0.42602539]
 [-0.27972412  0.37915039]
 [-0.1918335   0.42407227]
 [-0.19378662  0.37915039]
 [-0.23480225  0.42602539]
 [-0.2387085   0.33422852]
 [-0.19378662  0.37915039]
 [-0.2387085   0.32446289]
 [-0.23480225  0.47290039]
 [-0.19769287  0.33422852]
 [-0.23480225  0.42993164]]","[[0.37329102 0.71636963]
 [0.42602539 0.6519165 ]
 [0.37915039 0.67926025]
 [0.42407227 0.66363525]
 [0.37915039 0.61871338]
 [0.42602539 0.66168213]
 [0.33422852 0.62261963]
 [0.37915039 0.61090088]
 [0.32446289 0.74176025]
 [0.47290039 0.65582275]
 [0.33422852 0.56207275]
 [0.42993164 0.54644775]]","[[-0.23675537  0.71636963]
 [-0.23480225  0.6519165 ]
 [-0.27972412  0.67926025]
 [-0.1918335   0.66363525]
 [-0.19378662  0.61871338]
 [-0.23480225  0.66168213]
 [-0.2387085   0.62261963]
 [-0.19378662  0.61090088]
 [-0.2387085   0.74176025]
 [-0.23480225  0.65582275]
 [-0.19769287  0.56207275]
 [-0.23480225  0.54644775]]"
7,"[[-0.09645433  0.09630409]
 [-0.10036058  0.00255409]
 [-0.09840745  0.05138221]
 [-0.09645433  0.09630409]
 [-0.10036058 -0.00330529]
 [-0.09840745  0.04356971]
 [-0.09840745  0.05138221]
 [-0.05348558  0.09630409]
 [-0.01928711  0.02392578]
 [-0.01928711  0.02001953]
 [-0.01928711  0.06884766]]","[[ 0.09630409  0.20778245]
 [ 0.00255409  0.19020433]
 [ 0.05138221  0.16676683]
 [ 0.09630409  0.19996995]
 [-0.00330529  0.28395433]
 [ 0.04356971  0.28786058]
 [ 0.05138221  0.15114183]
 [ 0.09630409  0.13551683]
 [ 0.02392578  0.1418457 ]
 [ 0.02001953  0.15356445]
 [ 0.06884766  0.15161133]]","[[-0.09645433  0.20778245]
 [-0.10036058  0.19020433]
 [-0.09840745  0.16676683]
 [-0.09645433  0.19996995]
 [-0.10036058  0.28395433]
 [-0.09840745  0.28786058]
 [-0.09840745  0.15114183]
 [-0.05348558  0.13551683]
 [-0.01928711  0.1418457 ]
 [-0.01928711  0.15356445]
 [-0.01928711  0.15161133]]"
8,"[[ 0.03540039  0.00830078]
 [ 0.03735352  0.05322266]
 [-0.01928711  0.10400391]
 [-0.05694111 -0.05378606]
 [-0.05694111 -0.00886418]
 [-0.00030048  0.02238582]
 [-0.00030048 -0.05964543]
 [-0.00225361 -0.04597356]
 [-0.00030048  0.00090144]
 [ 0.05829327  0.03410457]
 [ 0.00165264  0.06535457]
 [-0.00292969 -0.07296317]
 [ 0.00097656 -0.02999442]
 [-0.05566406  0.05203683]
 [-0.00292969 -0.07491629]
 [ 0.00097656 -0.00265067]
 [ 0.00292969  0.02078683]
 [ 0.05371094 -0.02999442]
 [ 0.05761719  0.00516183]
 [-0.00488281 -0.07882254]
 [-0.00292969 -0.03976004]
 [ 0.00097656  0.00906808]
 [ 0.00292969  0.06180246]
 [-0.01866319 -0.05750868]
 [-0.01866319 -0.01649306]
 [ 0.03797743 -0.02039931]
 [-0.01866319  0.01671007]
 [ 0.00165264  0.03215144]
 [-0.00030048 -0.00886418]
 [-0.05694111 -0.03620793]
 [ 0.05438702  0.00676082]
 [ 0.05829327  0.05168269]
 [ 0.00292969  0.07352121]
 [-0.05371094  0.10672433]
 [-0.01866319 -0.02625868]]","[[ 0.00830078 -0.02026367]
 [ 0.05322266 -0.00854492]
 [ 0.10400391 -0.0300293 ]
 [-0.05378606 -0.03290264]
 [-0.00886418 -0.00946514]
 [ 0.02238582  0.07647236]
 [-0.05964543  0.21123798]
 [-0.04597356 -0.09735577]
 [ 0.00090144 -0.09735577]
 [ 0.03410457 -0.00946514]
 [ 0.06535457  0.09405048]
 [-0.07296317  0.13839286]
 [-0.02999442  0.15597098]
 [ 0.05203683  0.00362723]
 [-0.07491629  0.14034598]
 [-0.00265067  0.03683036]
 [ 0.02078683  0.14815848]
 [-0.02999442 -0.12918527]
 [ 0.00516183 -0.03543527]
 [-0.07882254 -0.08816964]
 [-0.03976004 -0.01981027]
 [ 0.00906808 -0.03152902]
 [ 0.06180246 -0.07840402]
 [-0.05750868  0.09049479]
 [-0.01649306  0.12955729]
 [-0.02039931  0.14127604]
 [ 0.01671007 -0.11067708]
 [ 0.03215144  0.23076923]
 [-0.00886418  0.20733173]
 [-0.03620793 -0.19696514]
 [ 0.00676082 -0.20087139]
 [ 0.05168269 -0.17548077]
 [ 0.07352121 -0.20535714]
 [ 0.10672433 -0.03543527]
 [-0.02625868 -0.20833333]]","[[ 0.03540039 -0.02026367]
 [ 0.03735352 -0.00854492]
 [-0.01928711 -0.0300293 ]
 [-0.05694111 -0.03290264]
 [-0.05694111 -0.00946514]
 [-0.00030048  0.07647236]
 [-0.00030048  0.21123798]
 [-0.00225361 -0.09735577]
 [-0.00030048 -0.09735577]
 [ 0.05829327 -0.00946514]
 [ 0.00165264  0.09405048]
 [-0.00292969  0.13839286]
 [ 0.00097656  0.15597098]
 [-0.05566406  0.00362723]
 [-0.00292969  0.14034598]
 [ 0.00097656  0.03683036]
 [ 0.00292969  0.14815848]
 [ 0.05371094 -0.12918527]
 [ 0.05761719 -0.03543527]
 [-0.00488281 -0.08816964]
 [-0.00292969 -0.01981027]
 [ 0.00097656 -0.03152902]
 [ 0.00292969 -0.07840402]
 [-0.01866319  0.09049479]
 [-0.01866319  0.12955729]
 [ 0.03797743  0.14127604]
 [-0.01866319 -0.11067708]
 [ 0.00165264  0.23076923]
 [-0.00030048  0.20733173]
 [-0.05694111 -0.19696514]
 [ 0.05438702 -0.20087139]
 [ 0.05829327 -0.17548077]
 [ 0.00292969 -0.20535714]
 [-0.05371094 -0.03543527]
 [-0.01866319 -0.20833333]]"
9,"[[-0.22753906  0.2164917 ]
 [-0.22558594  0.26531982]
 [-0.22558594  0.26141357]
 [-0.22558594  0.26141357]
 [-0.22167969  0.31219482]
 [-0.27246094  0.17156982]
 [-0.22753906  0.2164917 ]
 [-0.22167969  0.3102417 ]
 [-0.27246094  0.1696167 ]
 [-0.27050781  0.21844482]
 [-0.26855469  0.3102417 ]]","[[0.2164917  0.20196533]
 [0.26531982 0.16094971]
 [0.26141357 0.23907471]
 [0.26141357 0.24493408]
 [0.31219482 0.14923096]
 [0.17156982 0.10430908]
 [0.2164917  0.23126221]
 [0.3102417  0.18829346]
 [0.1696167  0.23516846]
 [0.21844482 0.22540283]
 [0.3102417  0.26446533]]","[[-0.22753906  0.20196533]
 [-0.22558594  0.16094971]
 [-0.22558594  0.23907471]
 [-0.22558594  0.24493408]
 [-0.22167969  0.14923096]
 [-0.27246094  0.10430908]
 [-0.22753906  0.23126221]
 [-0.22167969  0.18829346]
 [-0.27246094  0.23516846]
 [-0.27050781  0.22540283]
 [-0.26855469  0.26446533]]"
