,xy,yz,xz
0,"[[ 0.01367188  0.01318359]
 [ 0.07226562  0.03076172]
 [ 0.01367188  0.01318359]
 [ 0.07226562  0.03076172]
 [ 0.01367188  0.01318359]
 [ 0.07226562  0.03076172]
 [ 0.02636719 -0.03417969]
 [-0.02636719  0.03417969]
 [-0.01367188  0.02050781]
 [ 0.04101562 -0.01074219]
 [-0.01367188  0.03808594]
 [ 0.         -0.02604167]
 [ 0.          0.00325521]
 [ 0.          0.02278646]
 [-0.02099609 -0.03198242]
 [-0.02099609  0.01879883]
 [-0.02099609  0.0715332 ]
 [-0.02099609 -0.01245117]
 [ 0.03759766  0.0715332 ]
 [-0.03271484 -0.00895182]
 [-0.04296875 -0.02978516]
 [-0.04296875 -0.01416016]
 [-0.04296875 -0.02978516]
 [-0.04296875 -0.01416016]
 [-0.04296875 -0.02978516]
 [-0.04296875 -0.01416016]
 [-0.01367188 -0.04785156]
 [-0.02099609 -0.08666992]
 [ 0.08837891 -0.06518555]
 [-0.02099609  0.03442383]]","[[ 0.01318359 -0.04101562]
 [ 0.03076172  0.10351562]
 [ 0.01318359 -0.04101562]
 [ 0.03076172  0.10351562]
 [ 0.01318359 -0.04101562]
 [ 0.03076172  0.10351562]
 [-0.03417969  0.02539062]
 [ 0.03417969 -0.02539062]
 [ 0.02050781  0.07714844]
 [-0.01074219 -0.13183594]
 [ 0.03808594 -0.13964844]
 [-0.02604167 -0.02734375]
 [ 0.00325521  0.1484375 ]
 [ 0.02278646 -0.12109375]
 [-0.03198242  0.10229492]
 [ 0.01879883  0.0847168 ]
 [ 0.0715332   0.0378418 ]
 [-0.01245117 -0.13598633]
 [ 0.0715332   0.0144043 ]
 [-0.00895182 -0.10026042]
 [-0.02978516  0.1640625 ]
 [-0.01416016 -0.2265625 ]
 [-0.02978516  0.1640625 ]
 [-0.01416016 -0.2265625 ]
 [-0.02978516  0.1640625 ]
 [-0.01416016 -0.2265625 ]
 [-0.04785156  0.19433594]
 [-0.08666992  0.15112305]
 [-0.06518555 -0.05395508]
 [ 0.03442383 -0.20043945]]","[[ 0.01367188 -0.04101562]
 [ 0.07226562  0.10351562]
 [ 0.01367188 -0.04101562]
 [ 0.07226562  0.10351562]
 [ 0.01367188 -0.04101562]
 [ 0.07226562  0.10351562]
 [ 0.02636719  0.02539062]
 [-0.02636719 -0.02539062]
 [-0.01367188  0.07714844]
 [ 0.04101562 -0.13183594]
 [-0.01367188 -0.13964844]
 [ 0.         -0.02734375]
 [ 0.          0.1484375 ]
 [ 0.         -0.12109375]
 [-0.02099609  0.10229492]
 [-0.02099609  0.0847168 ]
 [-0.02099609  0.0378418 ]
 [-0.02099609 -0.13598633]
 [ 0.03759766  0.0144043 ]
 [-0.03271484 -0.10026042]
 [-0.04296875  0.1640625 ]
 [-0.04296875 -0.2265625 ]
 [-0.04296875  0.1640625 ]
 [-0.04296875 -0.2265625 ]
 [-0.04296875  0.1640625 ]
 [-0.04296875 -0.2265625 ]
 [-0.01367188  0.19433594]
 [-0.02099609  0.15112305]
 [ 0.08837891 -0.05395508]
 [-0.02099609 -0.20043945]]"
1,"[[-0.03271484  0.02815755]
 [ 0.02197266 -0.07926432]
 [-0.03271484  0.02229818]
 [-0.03271484  0.07307943]
 [-0.03271484 -0.05192057]
 [-0.03271484  0.01253255]
 [ 0.02197266 -0.06559245]
 [-0.03271484 -0.00895182]
 [-0.03271484  0.02815755]
 [ 0.02197266 -0.07926432]
 [-0.03271484  0.02229818]
 [-0.03271484  0.07307943]
 [-0.03271484 -0.05192057]
 [-0.03271484  0.01253255]
 [ 0.02197266 -0.06559245]
 [-0.03271484 -0.00895182]
 [-0.03271484  0.02815755]
 [ 0.02197266 -0.07926432]
 [-0.03271484  0.02229818]
 [-0.03271484  0.07307943]
 [-0.03271484 -0.05192057]
 [ 0.07861328 -0.04801432]
 [ 0.02392578 -0.00895182]
 [ 0.08251953  0.03597005]
 [ 0.07861328 -0.04801432]
 [ 0.02392578 -0.00895182]
 [ 0.08251953  0.03597005]
 [ 0.07861328 -0.04801432]]","[[ 0.02815755 -0.00260417]
 [-0.07926432  0.07942708]
 [ 0.02229818  0.04427083]
 [ 0.07307943  0.01106771]
 [-0.05192057  0.18098958]
 [ 0.01253255  0.10286458]
 [-0.06559245 -0.01627604]
 [-0.00895182 -0.10026042]
 [ 0.02815755 -0.00260417]
 [-0.07926432  0.07942708]
 [ 0.02229818  0.04427083]
 [ 0.07307943  0.01106771]
 [-0.05192057  0.18098958]
 [ 0.01253255  0.10286458]
 [-0.06559245 -0.01627604]
 [-0.00895182 -0.10026042]
 [ 0.02815755 -0.00260417]
 [-0.07926432  0.07942708]
 [ 0.02229818  0.04427083]
 [ 0.07307943  0.01106771]
 [-0.05192057  0.18098958]
 [-0.04801432  0.13997396]
 [-0.00895182 -0.11393229]
 [ 0.03597005 -0.10221354]
 [-0.04801432  0.13997396]
 [-0.00895182 -0.11393229]
 [ 0.03597005 -0.10221354]
 [-0.04801432  0.13997396]]","[[-0.03271484 -0.00260417]
 [ 0.02197266  0.07942708]
 [-0.03271484  0.04427083]
 [-0.03271484  0.01106771]
 [-0.03271484  0.18098958]
 [-0.03271484  0.10286458]
 [ 0.02197266 -0.01627604]
 [-0.03271484 -0.10026042]
 [-0.03271484 -0.00260417]
 [ 0.02197266  0.07942708]
 [-0.03271484  0.04427083]
 [-0.03271484  0.01106771]
 [-0.03271484  0.18098958]
 [-0.03271484  0.10286458]
 [ 0.02197266 -0.01627604]
 [-0.03271484 -0.10026042]
 [-0.03271484 -0.00260417]
 [ 0.02197266  0.07942708]
 [-0.03271484  0.04427083]
 [-0.03271484  0.01106771]
 [-0.03271484  0.18098958]
 [ 0.07861328  0.13997396]
 [ 0.02392578 -0.11393229]
 [ 0.08251953 -0.10221354]
 [ 0.07861328  0.13997396]
 [ 0.02392578 -0.11393229]
 [ 0.08251953 -0.10221354]
 [ 0.07861328  0.13997396]]"
2,"[[-0.29281851  0.44015425]
 [-0.34359976  0.38351362]
 [-0.34359976  0.43820112]
 [-0.34359976  0.48898237]
 [-0.34359976  0.34835737]
 [-0.29477163  0.39327925]
 [-0.29281851  0.48898237]
 [-0.29477163  0.39913862]
 [-0.29281851  0.44601362]
 [-0.29281851  0.49288862]]","[[ 0.44015425 -0.02463942]
 [ 0.38351362 -0.12229567]
 [ 0.43820112 -0.06565505]
 [ 0.48898237 -0.01096755]
 [ 0.34835737 -0.01096755]
 [ 0.39327925 -0.04026442]
 [ 0.48898237 -0.01682692]
 [ 0.39913862  0.09059495]
 [ 0.44601362  0.09645433]
 [ 0.49288862  0.06129808]]","[[-0.29281851 -0.02463942]
 [-0.34359976 -0.12229567]
 [-0.34359976 -0.06565505]
 [-0.34359976 -0.01096755]
 [-0.34359976 -0.01096755]
 [-0.29477163 -0.04026442]
 [-0.29281851 -0.01682692]
 [-0.29477163  0.09059495]
 [-0.29281851  0.09645433]
 [-0.29281851  0.06129808]]"
3,"[[-0.00726997 -0.03933377]
 [ 0.04741753  0.00363498]
 [-0.00531684  0.00168186]
 [-0.00531684  0.00754123]
 [-0.00141059  0.04855686]
 [-0.00531684 -0.00027127]
 [ 0.04351128 -0.03933377]
 [-0.00531684  0.01144748]
 [-0.01117622 -0.08816189]
 [-0.00141059  0.05246311]
 [-0.01117622 -0.09206814]
 [ 0.04351128 -0.05691189]
 [-0.00141059  0.05246311]
 [-0.11078559  0.05636936]]","[[-0.03933377  0.06667752]
 [ 0.00363498  0.08425564]
 [ 0.00168186  0.14675564]
 [ 0.00754123  0.08620877]
 [ 0.04855686  0.15066189]
 [-0.00027127  0.16433377]
 [-0.03933377 -0.00168186]
 [ 0.01144748 -0.02902561]
 [-0.08816189  0.10378689]
 [ 0.05246311  0.10378689]
 [-0.09206814  0.13113064]
 [-0.05691189  0.19753689]
 [ 0.05246311  0.10964627]
 [ 0.05636936  0.10769314]]","[[-0.00726997  0.06667752]
 [ 0.04741753  0.08425564]
 [-0.00531684  0.14675564]
 [-0.00531684  0.08620877]
 [-0.00141059  0.15066189]
 [-0.00531684  0.16433377]
 [ 0.04351128 -0.00168186]
 [-0.00531684 -0.02902561]
 [-0.01117622  0.10378689]
 [-0.00141059  0.10378689]
 [-0.01117622  0.13113064]
 [ 0.04351128  0.19753689]
 [-0.00141059  0.10964627]
 [-0.11078559  0.10769314]]"
4,"[[-0.11076109  0.17011089]
 [-0.16544859  0.07831401]
 [-0.11271421  0.12323589]
 [-0.16154234  0.22089214]
 [-0.11271421  0.11932964]
 [-0.16349546  0.17011089]
 [-0.16154234  0.21698589]
 [-0.11076109  0.16815776]
 [-0.10685484  0.21698589]
 [-0.15958921  0.26776714]]","[[ 0.17011089 -0.13772681]
 [ 0.07831401 -0.10647681]
 [ 0.12323589 -0.12796119]
 [ 0.22089214 -0.13577369]
 [ 0.11932964 -0.03030494]
 [ 0.17011089 -0.04592994]
 [ 0.21698589 -0.04592994]
 [ 0.16815776 -0.25100806]
 [ 0.21698589 -0.09866431]
 [ 0.26776714 -0.18264869]]","[[-0.11076109 -0.13772681]
 [-0.16544859 -0.10647681]
 [-0.11271421 -0.12796119]
 [-0.16154234 -0.13577369]
 [-0.11271421 -0.03030494]
 [-0.16349546 -0.04592994]
 [-0.16154234 -0.04592994]
 [-0.11076109 -0.25100806]
 [-0.10685484 -0.09866431]
 [-0.15958921 -0.18264869]]"
5,"[[0.04485453 0.08539871]
 [0.11585115 0.06424753]
 [0.06702303 0.11307566]
 [0.06311678 0.07206003]
 [0.06702303 0.11893503]
 [0.1054014  0.11274246]
 [0.04485453 0.08149246]
 [0.04876078 0.13813308]
 [0.11126078 0.18110183]
 [0.1119449  0.01151316]
 [0.06897615 0.16385691]
 [0.06116365 0.02518503]
 [0.06897615 0.16581003]]","[[ 0.08539871 -0.18002425]
 [ 0.06424753 -0.19150905]
 [ 0.11307566 -0.2032278 ]
 [ 0.07206003 -0.11143092]
 [ 0.11893503 -0.09189967]
 [ 0.11274246 -0.28939925]
 [ 0.08149246 -0.22494612]
 [ 0.13813308 -0.09408675]
 [ 0.18110183 -0.01596175]
 [ 0.01151316 -0.2422903 ]
 [ 0.16385691 -0.1485403 ]
 [ 0.02518503 -0.13877467]
 [ 0.16581003 -0.06064967]]","[[ 0.04485453 -0.18002425]
 [ 0.11585115 -0.19150905]
 [ 0.06702303 -0.2032278 ]
 [ 0.06311678 -0.11143092]
 [ 0.06702303 -0.09189967]
 [ 0.1054014  -0.28939925]
 [ 0.04485453 -0.22494612]
 [ 0.04876078 -0.09408675]
 [ 0.11126078 -0.01596175]
 [ 0.1119449  -0.2422903 ]
 [ 0.06897615 -0.1485403 ]
 [ 0.06116365 -0.13877467]
 [ 0.06897615 -0.06064967]]"
6,"[[0.08607701 0.2429548 ]
 [0.02748326 0.1492048 ]
 [0.02943638 0.19998605]
 [0.14467076 0.27811105]
 [0.02943638 0.2038923 ]
 [0.03138951 0.2507673 ]
 [0.08803013 0.29373605]
 [0.13490513 0.19217355]
 [0.13881138 0.2429548 ]
 [0.19935826 0.27811105]]","[[ 0.2429548  -0.11070033]
 [ 0.1492048  -0.14390346]
 [ 0.19998605 -0.10288783]
 [ 0.27811105 -0.18101283]
 [ 0.2038923  -0.01304408]
 [ 0.2507673  -0.01109096]
 [ 0.29373605 -0.01499721]
 [ 0.19217355 -0.09898158]
 [ 0.2429548  -0.05015346]
 [ 0.27811105 -0.13609096]]","[[ 0.08607701 -0.11070033]
 [ 0.02748326 -0.14390346]
 [ 0.02943638 -0.10288783]
 [ 0.14467076 -0.18101283]
 [ 0.02943638 -0.01304408]
 [ 0.03138951 -0.01109096]
 [ 0.08803013 -0.01499721]
 [ 0.13490513 -0.09898158]
 [ 0.13881138 -0.05015346]
 [ 0.19935826 -0.13609096]]"
7,"[[0.08607701 0.2429548 ]
 [0.02748326 0.1492048 ]
 [0.02943638 0.19998605]
 [0.14467076 0.27811105]
 [0.02943638 0.2038923 ]
 [0.03138951 0.2507673 ]
 [0.08803013 0.29373605]
 [0.13490513 0.19217355]
 [0.13881138 0.2429548 ]
 [0.19935826 0.27811105]]","[[ 0.2429548  -0.11070033]
 [ 0.1492048  -0.14390346]
 [ 0.19998605 -0.10288783]
 [ 0.27811105 -0.18101283]
 [ 0.2038923  -0.01304408]
 [ 0.2507673  -0.01109096]
 [ 0.29373605 -0.01499721]
 [ 0.19217355 -0.09898158]
 [ 0.2429548  -0.05015346]
 [ 0.27811105 -0.13609096]]","[[ 0.08607701 -0.11070033]
 [ 0.02748326 -0.14390346]
 [ 0.02943638 -0.10288783]
 [ 0.14467076 -0.18101283]
 [ 0.02943638 -0.01304408]
 [ 0.03138951 -0.01109096]
 [ 0.08803013 -0.01499721]
 [ 0.13490513 -0.09898158]
 [ 0.13881138 -0.05015346]
 [ 0.19935826 -0.13609096]]"
8,"[[0.04322917 0.13125   ]
 [0.03125    0.11499023]
 [0.11897786 0.0460612 ]
 [0.07405599 0.10270182]
 [0.0483941  0.11436632]
 [0.03125    0.08569336]
 [0.078125   0.01733398]
 [0.08398438 0.06420898]
 [0.06624349 0.04801432]
 [0.07405599 0.08902995]
 [0.06624349 0.05777995]
 [0.07405599 0.10465495]
 [0.00764974 0.01871745]
 [0.13655599 0.1319987 ]
 [0.00347222 0.17296007]
 [0.01128472 0.21983507]]","[[ 0.13125     0.10911458]
 [ 0.11499023  0.02026367]
 [ 0.0460612   0.07128906]
 [ 0.10270182  0.07128906]
 [ 0.11436632  0.08897569]
 [ 0.08569336  0.21948242]
 [ 0.01733398 -0.0012207 ]
 [ 0.06420898  0.00463867]
 [ 0.04801432  0.16699219]
 [ 0.08902995  0.20800781]
 [ 0.05777995 -0.04199219]
 [ 0.10465495 -0.01855469]
 [ 0.01871745  0.03808594]
 [ 0.1319987   0.16308594]
 [ 0.17296007  0.06163194]
 [ 0.21983507  0.05186632]]","[[ 0.04322917  0.10911458]
 [ 0.03125     0.02026367]
 [ 0.11897786  0.07128906]
 [ 0.07405599  0.07128906]
 [ 0.0483941   0.08897569]
 [ 0.03125     0.21948242]
 [ 0.078125   -0.0012207 ]
 [ 0.08398438  0.00463867]
 [ 0.06624349  0.16699219]
 [ 0.07405599  0.20800781]
 [ 0.06624349 -0.04199219]
 [ 0.07405599 -0.01855469]
 [ 0.00764974  0.03808594]
 [ 0.13655599  0.16308594]
 [ 0.00347222  0.06163194]
 [ 0.01128472  0.05186632]]"
9,"[[-0.03393555  0.30725098]
 [-0.0300293   0.3560791 ]
 [ 0.0168457   0.25842285]
 [-0.03588867  0.2623291 ]
 [-0.03979492  0.2154541 ]
 [ 0.0168457   0.25842285]
 [-0.03979492  0.21350098]
 [ 0.0168457   0.25842285]
 [-0.0300293   0.35412598]
 [ 0.06567383  0.20568848]
 [ 0.05981445  0.15686035]
 [ 0.06567383  0.20568848]
 [-0.03393555  0.3013916 ]
 [-0.04174805  0.16662598]
 [-0.08862305  0.30334473]
 [-0.09057617  0.26428223]
 [-0.03393555  0.3092041 ]
 [-0.08862305  0.35803223]]","[[ 0.30725098  0.06420898]
 [ 0.3560791   0.15991211]
 [ 0.25842285  0.11303711]
 [ 0.2623291   0.15600586]
 [ 0.2154541   0.13061523]
 [ 0.25842285  0.13842773]
 [ 0.21350098  0.07397461]
 [ 0.25842285  0.21264648]
 [ 0.35412598  0.06811523]
 [ 0.20568848  0.10327148]
 [ 0.15686035  0.07788086]
 [ 0.20568848  0.10717773]
 [ 0.3013916  -0.00415039]
 [ 0.16662598  0.07202148]
 [ 0.30334473 -0.01196289]
 [ 0.26428223  0.13647461]
 [ 0.3092041   0.20483398]
 [ 0.35803223  0.22631836]]","[[-0.03393555  0.06420898]
 [-0.0300293   0.15991211]
 [ 0.0168457   0.11303711]
 [-0.03588867  0.15600586]
 [-0.03979492  0.13061523]
 [ 0.0168457   0.13842773]
 [-0.03979492  0.07397461]
 [ 0.0168457   0.21264648]
 [-0.0300293   0.06811523]
 [ 0.06567383  0.10327148]
 [ 0.05981445  0.07788086]
 [ 0.06567383  0.10717773]
 [-0.03393555 -0.00415039]
 [-0.04174805  0.07202148]
 [-0.08862305 -0.01196289]
 [-0.09057617  0.13647461]
 [-0.03393555  0.20483398]
 [-0.08862305  0.22631836]]"
