,xy,yz,xz
0,"[[-0.02734375 -0.01367188]
 [ 0.02734375  0.01367188]
 [-0.06933594 -0.01513672]
 [ 0.04394531  0.02587891]
 [ 0.03808594 -0.02880859]
 [-0.01269531  0.01806641]
 [-0.06933594 -0.01513672]
 [ 0.04394531  0.02587891]
 [ 0.03808594 -0.02880859]
 [-0.01269531  0.01806641]
 [ 0.02734375 -0.01953125]
 [-0.02734375  0.01953125]
 [ 0.0843099   0.02050781]
 [ 0.03157552  0.06542969]
 [-0.03092448 -0.07910156]
 [-0.02701823  0.03222656]
 [-0.00130208 -0.01692708]
 [ 0.00260417  0.00260417]
 [-0.00130208  0.01432292]
 [ 0.05273438 -0.01497396]
 [-0.05273438  0.01041667]
 [ 0.          0.00455729]
 [-0.01513672 -0.04785156]
 [-0.01123047  0.01855469]
 [-0.01513672 -0.00683594]
 [ 0.04150391  0.03613281]
 [-0.01513672 -0.04785156]
 [-0.01123047  0.01855469]
 [-0.01513672 -0.00683594]
 [ 0.04150391  0.03613281]
 [-0.00195312 -0.05175781]
 [ 0.00195312  0.01855469]
 [-0.00195312 -0.00683594]
 [ 0.00195312  0.04003906]
 [-0.06601562 -0.05507813]
 [ 0.04335938  0.0015625 ]
 [-0.00742187  0.06992187]
 [-0.01328125 -0.0296875 ]
 [ 0.04335938  0.01328125]
 [-0.03476562 -0.04023438]
 [-0.02701823  0.07519531]]","[[-0.01367188  0.17675781]
 [ 0.01367188 -0.17675781]
 [-0.01513672  0.13671875]
 [ 0.02587891  0.04882812]
 [-0.02880859 -0.07226562]
 [ 0.01806641 -0.11328125]
 [-0.01513672  0.13671875]
 [ 0.02587891  0.04882812]
 [-0.02880859 -0.07226562]
 [ 0.01806641 -0.11328125]
 [-0.01953125 -0.0390625 ]
 [ 0.01953125  0.0390625 ]
 [ 0.02050781 -0.0218099 ]
 [ 0.06542969  0.05436198]
 [-0.07910156  0.08951823]
 [ 0.03222656 -0.12923177]
 [-0.01692708  0.01367188]
 [ 0.00260417  0.11132812]
 [ 0.01432292 -0.125     ]
 [-0.01497396  0.00325521]
 [ 0.01041667  0.12044271]
 [ 0.00455729 -0.12369792]
 [-0.04785156  0.12695312]
 [ 0.01855469  0.04882812]
 [-0.00683594 -0.08203125]
 [ 0.03613281 -0.09375   ]
 [-0.04785156  0.12695312]
 [ 0.01855469  0.04882812]
 [-0.00683594 -0.08203125]
 [ 0.03613281 -0.09375   ]
 [-0.05175781  0.13867188]
 [ 0.01855469  0.04101562]
 [-0.00683594 -0.0859375 ]
 [ 0.04003906 -0.09375   ]
 [-0.05507813  0.13828125]
 [ 0.0015625   0.05039062]
 [ 0.06992187 -0.10390625]
 [-0.0296875  -0.04335938]
 [ 0.01328125 -0.04140625]
 [-0.04023438  0.12304688]
 [ 0.07519531 -0.26009115]]","[[-0.02734375  0.17675781]
 [ 0.02734375 -0.17675781]
 [-0.06933594  0.13671875]
 [ 0.04394531  0.04882812]
 [ 0.03808594 -0.07226562]
 [-0.01269531 -0.11328125]
 [-0.06933594  0.13671875]
 [ 0.04394531  0.04882812]
 [ 0.03808594 -0.07226562]
 [-0.01269531 -0.11328125]
 [ 0.02734375 -0.0390625 ]
 [-0.02734375  0.0390625 ]
 [ 0.0843099  -0.0218099 ]
 [ 0.03157552  0.05436198]
 [-0.03092448  0.08951823]
 [-0.02701823 -0.12923177]
 [-0.00130208  0.01367188]
 [ 0.00260417  0.11132812]
 [-0.00130208 -0.125     ]
 [ 0.05273438  0.00325521]
 [-0.05273438  0.12044271]
 [ 0.         -0.12369792]
 [-0.01513672  0.12695312]
 [-0.01123047  0.04882812]
 [-0.01513672 -0.08203125]
 [ 0.04150391 -0.09375   ]
 [-0.01513672  0.12695312]
 [-0.01123047  0.04882812]
 [-0.01513672 -0.08203125]
 [ 0.04150391 -0.09375   ]
 [-0.00195312  0.13867188]
 [ 0.00195312  0.04101562]
 [-0.00195312 -0.0859375 ]
 [ 0.00195312 -0.09375   ]
 [-0.06601562  0.13828125]
 [ 0.04335938  0.05039062]
 [-0.00742187 -0.10390625]
 [-0.01328125 -0.04335938]
 [ 0.04335938 -0.04140625]
 [-0.03476562  0.12304688]
 [-0.02701823 -0.26009115]]"
1,"[[ 0.021875    0.00078125]
 [ 0.02578125  0.059375  ]
 [-0.03476562 -0.03242188]
 [ 0.021875    0.0125    ]
 [-0.00607639  0.01432292]
 [-0.01193576 -0.06184896]
 [ 0.04470486 -0.02669271]
 [-0.00607639  0.03385417]
 [-0.00130208 -0.05045573]
 [ 0.00065104 -0.00748698]
 [-0.05403646  0.0452474 ]
 [ 0.05143229 -0.0406901 ]
 [ 0.00065104  0.00423177]
 [ 0.00603693 -0.0522017 ]
 [ 0.01384943  0.0415483 ]
 [ 0.01384943  0.0024858 ]
 [ 0.06072443 -0.06392045]
 [ 0.06658381 -0.02681108]
 [ 0.01384943  0.02787642]
 [ 0.02669271 -0.0016276 ]
 [ 0.08528646  0.04915365]
 [-0.02994792 -0.04264323]
 [ 0.02669271  0.00813802]
 [-0.06271701 -0.04817708]
 [-0.00217014  0.07682292]
 [-0.00217014  0.07877604]
 [ 0.11111111  0.06119792]
 [ 0.00260417  0.04915365]
 [ 0.06658381 -0.01118608]
 [ 0.06658381 -0.0443892 ]
 [-0.04083807  0.05326705]
 [-0.02604167  0.05696615]]","[[ 0.00078125  0.13867188]
 [ 0.059375   -0.0234375 ]
 [-0.03242188 -0.1328125 ]
 [ 0.0125     -0.10546875]
 [ 0.01432292  0.08658854]
 [-0.06184896 -0.06770833]
 [-0.02669271  0.01041667]
 [ 0.03385417 -0.22005208]
 [-0.05045573  0.0953776 ]
 [-0.00748698  0.13248698]
 [ 0.0452474   0.09342448]
 [-0.0406901  -0.0764974 ]
 [ 0.00423177  0.02311198]
 [-0.0522017   0.13014915]
 [ 0.0415483   0.16335227]
 [ 0.0024858  -0.19992898]
 [-0.06392045  0.03639915]
 [-0.02681108 -0.05149148]
 [ 0.02787642 -0.04367898]
 [-0.0016276   0.0703125 ]
 [ 0.04915365 -0.04296875]
 [-0.04264323  0.03710938]
 [ 0.00813802 -0.10742188]
 [-0.04817708  0.18619792]
 [ 0.07682292 -0.04427083]
 [ 0.07877604 -0.26497396]
 [ 0.06119792  0.00846354]
 [ 0.04915365 -0.26790365]
 [-0.01118608  0.20827415]
 [-0.0443892  -0.16086648]
 [ 0.05326705 -0.2096946 ]
 [ 0.05696615 -0.18359375]]","[[ 0.021875    0.13867188]
 [ 0.02578125 -0.0234375 ]
 [-0.03476562 -0.1328125 ]
 [ 0.021875   -0.10546875]
 [-0.00607639  0.08658854]
 [-0.01193576 -0.06770833]
 [ 0.04470486  0.01041667]
 [-0.00607639 -0.22005208]
 [-0.00130208  0.0953776 ]
 [ 0.00065104  0.13248698]
 [-0.05403646  0.09342448]
 [ 0.05143229 -0.0764974 ]
 [ 0.00065104  0.02311198]
 [ 0.00603693  0.13014915]
 [ 0.01384943  0.16335227]
 [ 0.01384943 -0.19992898]
 [ 0.06072443  0.03639915]
 [ 0.06658381 -0.05149148]
 [ 0.01384943 -0.04367898]
 [ 0.02669271  0.0703125 ]
 [ 0.08528646 -0.04296875]
 [-0.02994792  0.03710938]
 [ 0.02669271 -0.10742188]
 [-0.06271701  0.18619792]
 [-0.00217014 -0.04427083]
 [-0.00217014 -0.26497396]
 [ 0.11111111  0.00846354]
 [ 0.00260417 -0.26790365]
 [ 0.06658381  0.20827415]
 [ 0.06658381 -0.16086648]
 [-0.04083807 -0.2096946 ]
 [-0.02604167 -0.18359375]]"
2,"[[-0.01497396  0.07703993]
 [ 0.05436198  0.02815755]
 [-0.00227865  0.01448568]
 [ 0.05436198  0.0476888 ]
 [-0.00227865  0.00276693]
 [ 0.0016276   0.03401693]
 [ 0.05436198  0.02815755]
 [-0.00227865  0.01448568]
 [ 0.05436198  0.0476888 ]
 [-0.00227865  0.00276693]
 [ 0.0016276   0.03401693]
 [ 0.04625822 -0.02199836]
 [-0.06966146  0.03407118]
 [ 0.03776042  0.04969618]
 [ 0.05045573 -0.02848307]
 [ 0.00358073  0.1180013 ]
 [-0.05501302 -0.04215495]
 [-0.00423177 -0.0304362 ]
 [ 0.05045573 -0.02848307]
 [ 0.00358073  0.1180013 ]
 [-0.05501302 -0.04215495]
 [-0.00423177 -0.0304362 ]
 [-0.05921053  0.07565789]
 [-0.05921053  0.11472039]]","[[ 0.07703993 -0.16145833]
 [ 0.02815755  0.00455729]
 [ 0.01448568 -0.16145833]
 [ 0.0476888  -0.09895833]
 [ 0.00276693 -0.08919271]
 [ 0.03401693 -0.00325521]
 [ 0.02815755  0.00455729]
 [ 0.01448568 -0.16145833]
 [ 0.0476888  -0.09895833]
 [ 0.00276693 -0.08919271]
 [ 0.03401693 -0.00325521]
 [-0.02199836  0.06106086]
 [ 0.03407118 -0.22200521]
 [ 0.04969618  0.03971354]
 [-0.02848307  0.03971354]
 [ 0.1180013  -0.25520833]
 [-0.04215495  0.11002604]
 [-0.0304362  -0.17708333]
 [-0.02848307  0.03971354]
 [ 0.1180013  -0.25520833]
 [-0.04215495  0.11002604]
 [-0.0304362  -0.17708333]
 [ 0.07565789 -0.00339227]
 [ 0.11472039 -0.14011102]]","[[-0.01497396 -0.16145833]
 [ 0.05436198  0.00455729]
 [-0.00227865 -0.16145833]
 [ 0.05436198 -0.09895833]
 [-0.00227865 -0.08919271]
 [ 0.0016276  -0.00325521]
 [ 0.05436198  0.00455729]
 [-0.00227865 -0.16145833]
 [ 0.05436198 -0.09895833]
 [-0.00227865 -0.08919271]
 [ 0.0016276  -0.00325521]
 [ 0.04625822  0.06106086]
 [-0.06966146 -0.22200521]
 [ 0.03776042  0.03971354]
 [ 0.05045573  0.03971354]
 [ 0.00358073 -0.25520833]
 [-0.05501302  0.11002604]
 [-0.00423177 -0.17708333]
 [ 0.05045573  0.03971354]
 [ 0.00358073 -0.25520833]
 [-0.05501302  0.11002604]
 [-0.00423177 -0.17708333]
 [-0.05921053 -0.00339227]
 [-0.05921053 -0.14011102]]"
3,"[[-0.14082031  0.35667969]
 [-0.09199219  0.30785156]
 [-0.14082031  0.35667969]
 [-0.14082031  0.31175781]
 [-0.14082031  0.35667969]
 [-0.14082031  0.31175781]
 [-0.14082031  0.30980469]
 [-0.08222656  0.44847656]
 [-0.14082031  0.30589844]
 [-0.05097656  0.20824219]
 [-0.19160156  0.26097656]
 [-0.13886719  0.39964844]
 [-0.09785156  0.21605469]
 [-0.14082031  0.35863281]]","[[ 0.35667969 -0.38765625]
 [ 0.30785156 -0.3915625 ]
 [ 0.35667969 -0.38765625]
 [ 0.31175781 -0.33101562]
 [ 0.35667969 -0.29      ]
 [ 0.31175781 -0.37007812]
 [ 0.30980469 -0.30757812]
 [ 0.44847656 -0.30757812]
 [ 0.30589844 -0.47359375]
 [ 0.20824219 -0.44039062]
 [ 0.26097656 -0.243125  ]
 [ 0.39964844 -0.48335937]
 [ 0.21605469 -0.36421875]
 [ 0.35863281 -0.32710937]]","[[-0.14082031 -0.38765625]
 [-0.09199219 -0.3915625 ]
 [-0.14082031 -0.38765625]
 [-0.14082031 -0.33101562]
 [-0.14082031 -0.29      ]
 [-0.14082031 -0.37007812]
 [-0.14082031 -0.30757812]
 [-0.08222656 -0.30757812]
 [-0.14082031 -0.47359375]
 [-0.05097656 -0.44039062]
 [-0.19160156 -0.243125  ]
 [-0.13886719 -0.48335937]
 [-0.09785156 -0.36421875]
 [-0.14082031 -0.32710937]]"
4,"[[-0.2610973   0.43838778]
 [-0.31383168  0.44424716]
 [-0.26500355  0.39346591]
 [-0.2610973   0.43838778]
 [-0.26500355  0.39346591]
 [-0.25914418  0.48721591]
 [-0.3157848   0.34463778]
 [-0.2142223   0.38955966]
 [-0.31383168  0.39737216]
 [-0.31383168  0.44424716]
 [-0.25523793  0.53409091]]","[[ 0.43838778 -0.11416903]
 [ 0.44424716 -0.03799716]
 [ 0.39346591 -0.04971591]
 [ 0.43838778 -0.12393466]
 [ 0.39346591 -0.06143466]
 [ 0.48721591  0.02645597]
 [ 0.34463778 -0.15323153]
 [ 0.38955966 -0.04971591]
 [ 0.39737216 -0.01651278]
 [ 0.44424716 -0.00674716]
 [ 0.53409091 -0.06143466]]","[[-0.2610973  -0.11416903]
 [-0.31383168 -0.03799716]
 [-0.26500355 -0.04971591]
 [-0.2610973  -0.12393466]
 [-0.26500355 -0.06143466]
 [-0.25914418  0.02645597]
 [-0.3157848  -0.15323153]
 [-0.2142223  -0.04971591]
 [-0.31383168 -0.01651278]
 [-0.31383168 -0.00674716]
 [-0.25523793 -0.06143466]]"
5,"[[ 0.05182292  0.31614583]
 [ 0.09674479  0.21653646]
 [ 0.10260417  0.26341146]
 [ 0.09674479  0.21653646]
 [ 0.04596354  0.27122396]
 [ 0.05182292  0.31809896]
 [ 0.04010417  0.22239583]
 [-0.01067708  0.27708333]
 [-0.12591146  0.23606771]
 [-0.00677083  0.32200521]
 [-0.00286458  0.36888021]
 [ 0.00299479  0.41770833]
 [ 0.09674479  0.21067708]
 [ 0.08893229  0.16966146]
 [ 0.05182292  0.31419271]
 [ 0.14361979  0.15989583]
 [ 0.08893229  0.16966146]
 [-0.06536458  0.32591146]]","[[ 3.16145833e-01 -9.96093750e-03]
 [ 2.16536458e-01 -9.96093750e-03]
 [ 2.63411458e-01  2.12890625e-02]
 [ 2.16536458e-01  3.30078125e-02]
 [ 2.71223958e-01 -1.95312500e-04]
 [ 3.18098958e-01  1.73828125e-02]
 [ 2.22395833e-01 -1.97265625e-02]
 [ 2.77083333e-01 -2.16796875e-02]
 [ 2.36067708e-01 -3.33984375e-02]
 [ 3.22005208e-01 -5.29296875e-02]
 [ 3.68880208e-01 -1.58203125e-02]
 [ 4.17708333e-01  3.10546875e-02]
 [ 2.10677083e-01 -1.13476563e-01]
 [ 1.69661458e-01  5.66406250e-03]
 [ 3.14192708e-01  1.30664063e-01]
 [ 1.59895833e-01  4.27734375e-02]
 [ 1.69661458e-01  9.57031250e-03]
 [ 3.25911458e-01 -3.92578125e-02]]","[[ 0.05182292 -0.00996094]
 [ 0.09674479 -0.00996094]
 [ 0.10260417  0.02128906]
 [ 0.09674479  0.03300781]
 [ 0.04596354 -0.00019531]
 [ 0.05182292  0.01738281]
 [ 0.04010417 -0.01972656]
 [-0.01067708 -0.02167969]
 [-0.12591146 -0.03339844]
 [-0.00677083 -0.05292969]
 [-0.00286458 -0.01582031]
 [ 0.00299479  0.03105469]
 [ 0.09674479 -0.11347656]
 [ 0.08893229  0.00566406]
 [ 0.05182292  0.13066406]
 [ 0.14361979  0.04277344]
 [ 0.08893229  0.00957031]
 [-0.06536458 -0.03925781]]"
6,"[[-0.06349432  0.24495739]
 [-0.06740057  0.21761364]
 [-0.06349432  0.26448864]
 [-0.12208807  0.16097301]
 [-0.06740057  0.19808239]
 [-0.06154119  0.29769176]
 [-0.00099432  0.32698864]
 [-0.12208807  0.14339489]
 [-0.06349432  0.21566051]
 [-0.06154119  0.26839489]]","[[0.24495739 0.27002841]
 [0.21761364 0.15088778]
 [0.26448864 0.16260653]
 [0.16097301 0.22705966]
 [0.19808239 0.27002841]
 [0.29769176 0.24854403]
 [0.32698864 0.30909091]
 [0.14339489 0.30518466]
 [0.21566051 0.39112216]
 [0.26839489 0.37745028]]","[[-0.06349432  0.27002841]
 [-0.06740057  0.15088778]
 [-0.06349432  0.16260653]
 [-0.12208807  0.22705966]
 [-0.06740057  0.27002841]
 [-0.06154119  0.24854403]
 [-0.00099432  0.30909091]
 [-0.12208807  0.30518466]
 [-0.06349432  0.39112216]
 [-0.06154119  0.37745028]]"
7,"[[-0.24983724  0.64766439]
 [-0.25374349  0.61641439]
 [-0.19710286  0.65743001]
 [-0.24788411  0.71016439]
 [-0.25569661  0.54805501]
 [-0.25374349  0.59883626]
 [-0.24788411  0.69649251]
 [-0.24397786  0.74336751]
 [-0.25374349  0.57930501]
 [-0.24983724  0.62422689]
 [-0.24788411  0.67696126]
 [-0.24397786  0.72188314]]","[[0.64766439 0.66670736]
 [0.61641439 0.56709798]
 [0.65743001 0.58662923]
 [0.71016439 0.56905111]
 [0.54805501 0.69014486]
 [0.59883626 0.67256673]
 [0.69649251 0.65694173]
 [0.74336751 0.66866048]
 [0.57930501 0.76241048]
 [0.62422689 0.77412923]
 [0.67696126 0.75850423]
 [0.72188314 0.76631673]]","[[-0.24983724  0.66670736]
 [-0.25374349  0.56709798]
 [-0.19710286  0.58662923]
 [-0.24788411  0.56905111]
 [-0.25569661  0.69014486]
 [-0.25374349  0.67256673]
 [-0.24788411  0.65694173]
 [-0.24397786  0.66866048]
 [-0.25374349  0.76241048]
 [-0.24983724  0.77412923]
 [-0.24788411  0.75850423]
 [-0.24397786  0.76631673]]"
8,"[[ 0.55875651 -1.05350749]
 [ 0.62516276 -1.05350749]
 [ 0.54899089 -1.05350749]
 [ 0.62516276 -1.05350749]
 [ 0.60758464 -1.05350749]
 [ 0.54899089 -1.05350749]
 [ 0.57828776 -1.05350749]
 [ 0.60758464 -1.05350749]
 [ 0.54899089 -1.05350749]
 [ 0.57828776 -1.05350749]]","[[-1.05350749 -1.00126139]
 [-1.05350749 -1.10282389]
 [-1.05350749 -0.96024577]
 [-1.05350749 -1.01493327]
 [-1.05350749 -1.08133952]
 [-1.05350749 -0.88016764]
 [-1.05350749 -0.95243327]
 [-1.05350749 -1.00712077]
 [-1.05350749 -0.89969889]
 [-1.05350749 -0.93680827]]","[[ 0.55875651 -1.00126139]
 [ 0.62516276 -1.10282389]
 [ 0.54899089 -0.96024577]
 [ 0.62516276 -1.01493327]
 [ 0.60758464 -1.08133952]
 [ 0.54899089 -0.88016764]
 [ 0.57828776 -0.95243327]
 [ 0.60758464 -1.00712077]
 [ 0.54899089 -0.89969889]
 [ 0.57828776 -0.93680827]]"
9,"[[-0.14861506  0.16122159]
 [-0.12431066  0.09731158]
 [-0.12431066  0.09145221]
 [-0.12235754  0.14223346]
 [-0.15642756  0.01864347]
 [-0.19158381  0.07137784]
 [-0.19158381  0.11629972]
 [-0.16532629  0.05238971]
 [-0.08134191  0.14223346]
 [-0.11845129  0.19301471]
 [-0.12821691  0.03481158]
 [-0.11845129  0.19106158]]","[[0.16122159 0.11736506]
 [0.09731158 0.04848346]
 [0.09145221 0.12856158]
 [0.14223346 0.08949908]
 [0.01864347 0.12713068]
 [0.07137784 0.08025568]
 [0.11629972 0.11541193]
 [0.05238971 0.05824908]
 [0.14223346 0.02699908]
 [0.19301471 0.03090533]
 [0.03481158 0.20082721]
 [0.19106158 0.04653033]]","[[-0.14861506  0.11736506]
 [-0.12431066  0.04848346]
 [-0.12431066  0.12856158]
 [-0.12235754  0.08949908]
 [-0.15642756  0.12713068]
 [-0.19158381  0.08025568]
 [-0.19158381  0.11541193]
 [-0.16532629  0.05824908]
 [-0.08134191  0.02699908]
 [-0.11845129  0.03090533]
 [-0.12821691  0.20082721]
 [-0.11845129  0.04653033]]"
