,xy,yz,xz
0,"[[-0.02832031 -0.0234375 ]
 [ 0.02832031  0.0234375 ]
 [ 0.         -0.01464844]
 [ 0.          0.01464844]
 [ 0.          0.        ]
 [ 0.         -0.02929688]
 [ 0.          0.03320312]
 [-0.02539062 -0.0328776 ]
 [-0.02734375 -0.00358073]
 [-0.03125     0.03157552]
 [ 0.02745864  0.06652114]
 [ 0.02159926 -0.02722886]
 [-0.03113511  0.02355239]
 [-0.03113511  0.07238051]
 [ 0.02355239  0.01378676]
 [ 0.02159926 -0.02722886]
 [-0.03113511  0.01964614]
 [ 0.         -0.00390625]
 [-0.08398438 -0.0328776 ]
 [ 0.08398438  0.03938802]
 [-0.03504136 -0.07801011]
 [-0.02918199  0.10948989]
 [-0.03308824 -0.03308824]
 [-0.08777574  0.07238051]
 [ 0.02159926 -0.03504136]
 [ 0.01769301 -0.07215074]]","[[-0.0234375   0.015625  ]
 [ 0.0234375  -0.015625  ]
 [-0.01464844  0.09570312]
 [ 0.01464844 -0.09570312]
 [ 0.          0.        ]
 [-0.02929688 -0.01497396]
 [ 0.03320312  0.15885417]
 [-0.0328776   0.00520833]
 [-0.00358073  0.09505208]
 [ 0.03157552  0.14778646]
 [ 0.06652114 -0.07513787]
 [-0.02722886  0.13189338]
 [ 0.02355239  0.10259651]
 [ 0.07238051 -0.00482537]
 [ 0.01378676  0.19439338]
 [-0.02722886 -0.05560662]
 [ 0.01964614 -0.12201287]
 [-0.00390625 -0.14388021]
 [-0.0328776   0.19075521]
 [ 0.03938802 -0.14908854]
 [-0.07801011  0.19439338]
 [ 0.10948989 -0.15521599]
 [-0.03308824  0.22759651]
 [ 0.07238051  0.05962776]
 [-0.03504136 -0.15912224]
 [-0.07215074 -0.01263787]]","[[-0.02832031  0.015625  ]
 [ 0.02832031 -0.015625  ]
 [ 0.          0.09570312]
 [ 0.         -0.09570312]
 [ 0.          0.        ]
 [ 0.         -0.01497396]
 [ 0.          0.15885417]
 [-0.02539062  0.00520833]
 [-0.02734375  0.09505208]
 [-0.03125     0.14778646]
 [ 0.02745864 -0.07513787]
 [ 0.02159926  0.13189338]
 [-0.03113511  0.10259651]
 [-0.03113511 -0.00482537]
 [ 0.02355239  0.19439338]
 [ 0.02159926 -0.05560662]
 [-0.03113511 -0.12201287]
 [ 0.         -0.14388021]
 [-0.08398438  0.19075521]
 [ 0.08398438 -0.14908854]
 [-0.03504136  0.19439338]
 [-0.02918199 -0.15521599]
 [-0.03308824  0.22759651]
 [-0.08777574  0.05962776]
 [ 0.02159926 -0.15912224]
 [ 0.01769301 -0.01263787]]"
1,"[[-0.06137153  0.26019965]
 [-0.0594184   0.30707465]
 [-0.17269965  0.30512153]
 [-0.17074653  0.25824653]
 [-0.11605903  0.35394965]
 [-0.11605903  0.16644965]
 [-0.11605903  0.21332465]
 [-0.11605903  0.21332465]
 [-0.11605903  0.25824653]
 [-0.11605903  0.30512153]
 [-0.11605903  0.25824653]
 [-0.11605903  0.35394965]
 [-0.11605903  0.40082465]]","[[ 0.26019965  0.00716146]
 [ 0.30707465  0.00130208]
 [ 0.30512153 -0.02213542]
 [ 0.25824653  0.05794271]
 [ 0.35394965 -0.03580729]
 [ 0.16644965  0.06770833]
 [ 0.21332465  0.01106771]
 [ 0.21332465  0.06770833]
 [ 0.25824653 -0.05729167]
 [ 0.30512153 -0.08268229]
 [ 0.25824653  0.08138021]
 [ 0.35394965 -0.04166667]
 [ 0.40082465 -0.03971354]]","[[-0.06137153  0.00716146]
 [-0.0594184   0.00130208]
 [-0.17269965 -0.02213542]
 [-0.17074653  0.05794271]
 [-0.11605903 -0.03580729]
 [-0.11605903  0.06770833]
 [-0.11605903  0.01106771]
 [-0.11605903  0.06770833]
 [-0.11605903 -0.05729167]
 [-0.11605903 -0.08268229]
 [-0.11605903  0.08138021]
 [-0.11605903 -0.04166667]
 [-0.11605903 -0.03971354]]"
2,"[[ 0.01614583  0.0140625 ]
 [ 0.02005208  0.06484375]
 [ 0.01614583  0.00820313]
 [ 0.01614583  0.00429688]
 [ 0.01614583  0.00234375]
 [ 0.06692708  0.05507813]
 [ 0.06302083  0.02382813]
 [ 0.02200521  0.115625  ]
 [ 0.07669271  0.16054688]
 [ 0.02200521  0.09609375]
 [-0.03268229 -0.03476562]
 [ 0.11575521  0.05117188]
 [-0.07760417 -0.05039062]
 [ 0.11575521  0.0375    ]
 [-0.07760417 -0.02695312]]","[[ 0.0140625   0.11236979]
 [ 0.06484375  0.09479167]
 [ 0.00820313  0.15143229]
 [ 0.00429688  0.17291667]
 [ 0.00234375  0.18463542]
 [ 0.05507813  0.12994792]
 [ 0.02382813  0.00690104]
 [ 0.115625    0.05963542]
 [ 0.16054688  0.04010417]
 [ 0.09609375  0.19440104]
 [-0.03476562  0.14361979]
 [ 0.05117188  0.12213542]
 [-0.05039062  0.22369792]
 [ 0.0375      0.20221354]
 [-0.02695312  0.09283854]]","[[ 0.01614583  0.11236979]
 [ 0.02005208  0.09479167]
 [ 0.01614583  0.15143229]
 [ 0.01614583  0.17291667]
 [ 0.01614583  0.18463542]
 [ 0.06692708  0.12994792]
 [ 0.06302083  0.00690104]
 [ 0.02200521  0.05963542]
 [ 0.07669271  0.04010417]
 [ 0.02200521  0.19440104]
 [-0.03268229  0.14361979]
 [ 0.11575521  0.12213542]
 [-0.07760417  0.22369792]
 [ 0.11575521  0.20221354]
 [-0.07760417  0.09283854]]"
3,"[[-0.18713049  0.13824958]
 [-0.18322424  0.20074958]
 [-0.13048986  0.24371833]
 [-0.12658361  0.29254645]
 [-0.14025549  0.1402027 ]
 [-0.13634924  0.19293708]
 [-0.13048986  0.23785895]
 [-0.17736486  0.27887458]
 [-0.08752111  0.1870777 ]
 [-0.08166174  0.22418708]
 [-0.09338049  0.12067145]
 [-0.08752111  0.16754645]
 [-0.13634924  0.17340583]
 [-0.13048986  0.21442145]
 [-0.10546875  0.19746908]
 [-0.08166174  0.24371833]
 [-0.09923986  0.08356208]
 [-0.04650549  0.13043708]
 [-0.03088049  0.19098395]
 [-0.28088049  0.1402027 ]
 [-0.1953125   0.34395345]
 [-0.19335938  0.37715658]
 [-0.046875    0.2931722 ]]","[[0.13824958 0.34448902]
 [0.20074958 0.27027027]
 [0.24371833 0.2644109 ]
 [0.29254645 0.25464527]
 [0.1402027  0.31714527]
 [0.19293708 0.28589527]
 [0.23785895 0.30933277]
 [0.27887458 0.36402027]
 [0.1870777  0.29761402]
 [0.22418708 0.34644215]
 [0.12067145 0.39136402]
 [0.16754645 0.3894109 ]
 [0.17340583 0.3894109 ]
 [0.21442145 0.41675465]
 [0.19746908 0.25109863]
 [0.24371833 0.22144215]
 [0.08356208 0.33862965]
 [0.13043708 0.31323902]
 [0.19098395 0.46362965]
 [0.1402027  0.35230152]
 [0.34395345 0.25305176]
 [0.37715658 0.34289551]
 [0.2931722  0.17687988]]","[[-0.18713049  0.34448902]
 [-0.18322424  0.27027027]
 [-0.13048986  0.2644109 ]
 [-0.12658361  0.25464527]
 [-0.14025549  0.31714527]
 [-0.13634924  0.28589527]
 [-0.13048986  0.30933277]
 [-0.17736486  0.36402027]
 [-0.08752111  0.29761402]
 [-0.08166174  0.34644215]
 [-0.09338049  0.39136402]
 [-0.08752111  0.3894109 ]
 [-0.13634924  0.3894109 ]
 [-0.13048986  0.41675465]
 [-0.10546875  0.25109863]
 [-0.08166174  0.22144215]
 [-0.09923986  0.33862965]
 [-0.04650549  0.31323902]
 [-0.03088049  0.46362965]
 [-0.28088049  0.35230152]
 [-0.1953125   0.25305176]
 [-0.19335938  0.34289551]
 [-0.046875    0.17687988]]"
4,"[[-0.01061481  0.09264606]
 [ 0.09290082  0.08483356]
 [ 0.00520833  0.04904514]
 [ 0.06184896  0.08420139]
 [ 0.09680707  0.13366168]
 [-0.00866168  0.14147418]
 [ 0.09680707  0.13366168]
 [ 0.04797894  0.18444293]
 [ 0.00325521  0.00217014]
 [ 0.00911458  0.09592014]
 [-0.00065104 -0.04470486]
 [ 0.00325521 -0.00759549]
 [ 0.05794271  0.03342014]
 [ 0.01106771  0.13302951]
 [ 0.00520833  0.03146701]
 [ 0.00911458  0.08224826]]","[[ 0.09264606 -0.00670856]
 [ 0.08483356  0.02258832]
 [ 0.04904514 -0.01707176]
 [ 0.08420139  0.08449074]
 [ 0.13366168 -0.08092731]
 [ 0.14147418 -0.08092731]
 [ 0.13366168 -0.01452106]
 [ 0.18444293 -0.01842731]
 [ 0.00217014 -0.00925926]
 [ 0.09592014 -0.06589988]
 [-0.04470486 -0.02879051]
 [-0.00759549  0.09425637]
 [ 0.03342014  0.10988137]
 [ 0.13302951  0.10206887]
 [ 0.03146701  0.16261574]
 [ 0.08224826  0.14308449]]","[[-0.01061481 -0.00670856]
 [ 0.09290082  0.02258832]
 [ 0.00520833 -0.01707176]
 [ 0.06184896  0.08449074]
 [ 0.09680707 -0.08092731]
 [-0.00866168 -0.08092731]
 [ 0.09680707 -0.01452106]
 [ 0.04797894 -0.01842731]
 [ 0.00325521 -0.00925926]
 [ 0.00911458 -0.06589988]
 [-0.00065104 -0.02879051]
 [ 0.00325521  0.09425637]
 [ 0.05794271  0.10988137]
 [ 0.01106771  0.10206887]
 [ 0.00520833  0.16261574]
 [ 0.00911458  0.14308449]]"
5,"[[ 0.05403646 -0.00173611]
 [-0.00606497  0.0129523 ]
 [ 0.04666941  0.0129523 ]
 [ 0.00325521 -0.00954861]
 [ 0.00520833  0.03927951]
 [ 0.00911458  0.08810764]
 [ 0.05794271  0.04513889]
 [ 0.06184896  0.09201389]
 [-0.00801809 -0.03782895]
 [ 0.05057566  0.05006168]
 [-0.00801809 -0.04759457]
 [ 0.04666941  0.0129523 ]
 [-0.00801809 -0.03001645]
 [ 0.05057566  0.05396793]
 [ 0.09354441 -0.0417352 ]]","[[-0.00173611 -0.12058738]
 [ 0.0129523  -0.14905428]
 [ 0.0129523  -0.21936678]
 [-0.00954861 -0.29246238]
 [ 0.03927951 -0.26902488]
 [ 0.08810764 -0.26121238]
 [ 0.04513889 -0.13035301]
 [ 0.09201389 -0.15183738]
 [-0.03782895 -0.10022615]
 [ 0.05006168 -0.09436678]
 [-0.04759457 -0.02405428]
 [ 0.0129523  -0.31311678]
 [-0.03001645 -0.20764803]
 [ 0.05396793 -0.12561678]
 [-0.0417352  -0.18030428]]","[[ 0.05403646 -0.12058738]
 [-0.00606497 -0.14905428]
 [ 0.04666941 -0.21936678]
 [ 0.00325521 -0.29246238]
 [ 0.00520833 -0.26902488]
 [ 0.00911458 -0.26121238]
 [ 0.05794271 -0.13035301]
 [ 0.06184896 -0.15183738]
 [-0.00801809 -0.10022615]
 [ 0.05057566 -0.09436678]
 [-0.00801809 -0.02405428]
 [ 0.04666941 -0.31311678]
 [-0.00801809 -0.20764803]
 [ 0.05057566 -0.12561678]
 [ 0.09354441 -0.18030428]]"
6,"[[ 0.0554387   0.05243389]
 [ 0.05934495  0.10321514]
 [ 0.00878906  0.05729167]
 [ 0.01269531  0.08854167]
 [ 0.00878906  0.06705729]
 [ 0.01269531  0.10026042]
 [ 0.00878906  0.02408854]
 [ 0.0007512   0.01337139]
 [ 0.00270433  0.05829327]
 [ 0.00661058  0.10321514]
 [ 0.00270433  0.05243389]
 [ 0.00270433  0.05048077]
 [ 0.05153245  0.00751202]
 [ 0.01464844  0.16471354]
 [-0.04589844  0.03971354]
 [ 0.07128906  0.15885417]
 [-0.04199219  0.05338542]
 [ 0.07128906  0.13736979]
 [ 0.13255208  0.03320312]
 [ 0.08177083  0.08007812]]","[[ 5.24338942e-02 -1.13281250e-01]
 [ 1.03215144e-01 -2.92968750e-02]
 [ 5.72916667e-02 -4.09071181e-02]
 [ 8.85416667e-02  1.76866319e-02]
 [ 6.70572917e-02 -7.99696181e-02]
 [ 1.00260417e-01 -2.33289931e-02]
 [ 2.40885417e-02  6.45616319e-02]
 [ 1.33713942e-02  5.27343750e-02]
 [ 5.82932692e-02  8.39843750e-02]
 [ 1.03215144e-01  1.25000000e-01]
 [ 5.24338942e-02  1.81640625e-01]
 [ 5.04807692e-02 -1.89453125e-01]
 [ 7.51201923e-03 -8.59375000e-02]
 [ 1.64713542e-01 -9.16883681e-02]
 [ 3.97135417e-02 -1.63953993e-01]
 [ 1.58854167e-01 -7.99696181e-02]
 [ 5.33854167e-02  1.32921007e-01]
 [ 1.37369792e-01  1.08506944e-04]
 [ 3.32031250e-02 -3.45052083e-02]
 [ 8.00781250e-02  1.35416667e-01]]","[[ 5.54387019e-02 -1.13281250e-01]
 [ 5.93449519e-02 -2.92968750e-02]
 [ 8.78906250e-03 -4.09071181e-02]
 [ 1.26953125e-02  1.76866319e-02]
 [ 8.78906250e-03 -7.99696181e-02]
 [ 1.26953125e-02 -2.33289931e-02]
 [ 8.78906250e-03  6.45616319e-02]
 [ 7.51201923e-04  5.27343750e-02]
 [ 2.70432692e-03  8.39843750e-02]
 [ 6.61057692e-03  1.25000000e-01]
 [ 2.70432692e-03  1.81640625e-01]
 [ 2.70432692e-03 -1.89453125e-01]
 [ 5.15324519e-02 -8.59375000e-02]
 [ 1.46484375e-02 -9.16883681e-02]
 [-4.58984375e-02 -1.63953993e-01]
 [ 7.12890625e-02 -7.99696181e-02]
 [-4.19921875e-02  1.32921007e-01]
 [ 7.12890625e-02  1.08506944e-04]
 [ 1.32552083e-01 -3.45052083e-02]
 [ 8.17708333e-02  1.35416667e-01]]"
7,"[[-0.02832031 -0.0234375 ]
 [ 0.02832031  0.0234375 ]
 [-0.00039062  0.00703125]
 [-0.04208097 -0.05806108]
 [ 0.01260653 -0.01704545]
 [ 0.01651278  0.0337358 ]
 [-0.053125   -0.04375   ]
 [-0.053125    0.01484375]
 [ 0.05039063 -0.0359375 ]
 [ 0.05625     0.0578125 ]
 [ 0.01651278  0.02787642]
 [-0.04012784 -0.0287642 ]
 [ 0.01065341 -0.05806108]
 [ 0.01260653 -0.01118608]]","[[-0.0234375   0.0234375 ]
 [ 0.0234375  -0.0234375 ]
 [ 0.00703125 -0.0578125 ]
 [-0.05806108 -0.04403409]
 [-0.01704545  0.01065341]
 [ 0.0337358  -0.06551847]
 [-0.04375     0.14140625]
 [ 0.01484375  0.11015625]
 [-0.0359375  -0.10078125]
 [ 0.0578125  -0.09296875]
 [ 0.02787642  0.02432528]
 [-0.0287642   0.11416903]
 [-0.05806108 -0.10458097]
 [-0.01118608 -0.10848722]]","[[-0.02832031  0.0234375 ]
 [ 0.02832031 -0.0234375 ]
 [-0.00039062 -0.0578125 ]
 [-0.04208097 -0.04403409]
 [ 0.01260653  0.01065341]
 [ 0.01651278 -0.06551847]
 [-0.053125    0.14140625]
 [-0.053125    0.11015625]
 [ 0.05039063 -0.10078125]
 [ 0.05625    -0.09296875]
 [ 0.01651278  0.02432528]
 [-0.04012784  0.11416903]
 [ 0.01065341 -0.10458097]
 [ 0.01260653 -0.10848722]]"
8,"[[ 0.04701451  0.2156808 ]
 [ 0.04073661  0.11063058]
 [ 0.09754774  0.21419271]
 [-0.00571987  0.26450893]
 [ 0.05092076  0.31138393]
 [ 0.03487723  0.01688058]
 [-0.01590402  0.06375558]
 [ 0.04268973  0.15750558]
 [ 0.09168837  0.11848958]
 [ 0.09364149  0.16536458]
 [ 0.04090712  0.16341146]
 [ 0.09754774  0.21028646]
 [ 0.09193638  0.07310268]
 [ 0.14467076  0.1141183 ]
 [ 0.14857701  0.1531808 ]
 [ 0.09974888  0.2078683 ]
 [ 0.09347098  0.08328683]
 [ 0.09933036  0.13797433]
 [ 0.09364149  0.16536458]
 [ 0.03895399  0.12630208]
 [ 0.09779576  0.16685268]
 [ 0.14467076  0.10044643]
 [ 0.09779576  0.14146205]
 [ 0.15638951  0.24888393]
 [ 0.03487723  0.01102121]
 [ 0.03683036  0.03445871]
 [ 0.03487723 -0.00265067]
 [ 0.03683036  0.04031808]
 [ 0.04073661  0.10281808]
 [ 0.04481337  0.26888021]
 [-0.01182726  0.03059896]
 [-0.01182726  0.07356771]
 [ 0.09754774  0.20833333]]","[[ 0.2156808  -0.0687779 ]
 [ 0.11063058 -0.0438058 ]
 [ 0.21419271 -0.06347656]
 [ 0.26450893 -0.10198103]
 [ 0.31138393 -0.11369978]
 [ 0.01688058 -0.06919643]
 [ 0.06375558 -0.13364955]
 [ 0.15750558 -0.0438058 ]
 [ 0.11848958 -0.05175781]
 [ 0.16536458 -0.05566406]
 [ 0.16341146 -0.01074219]
 [ 0.21028646 -0.02441406]
 [ 0.07310268 -0.2172154 ]
 [ 0.1141183  -0.2406529 ]
 [ 0.1531808  -0.32854353]
 [ 0.2078683  -0.2875279 ]
 [ 0.08328683 -0.31333705]
 [ 0.13797433 -0.2703683 ]
 [ 0.16536458 -0.33691406]
 [ 0.12630208 -0.27050781]
 [ 0.16685268 -0.20549665]
 [ 0.10044643 -0.37932478]
 [ 0.14146205 -0.43401228]
 [ 0.24888393 -0.3109654 ]
 [ 0.01102121 -0.17271205]
 [ 0.03445871 -0.3484933 ]
 [-0.00265067 -0.29185268]
 [ 0.04031808 -0.31919643]
 [ 0.10281808 -0.20982143]
 [ 0.26888021 -0.19628906]
 [ 0.03059896 -0.31933594]
 [ 0.07356771 -0.36230469]
 [ 0.20833333 -0.38769531]]","[[ 0.04701451 -0.0687779 ]
 [ 0.04073661 -0.0438058 ]
 [ 0.09754774 -0.06347656]
 [-0.00571987 -0.10198103]
 [ 0.05092076 -0.11369978]
 [ 0.03487723 -0.06919643]
 [-0.01590402 -0.13364955]
 [ 0.04268973 -0.0438058 ]
 [ 0.09168837 -0.05175781]
 [ 0.09364149 -0.05566406]
 [ 0.04090712 -0.01074219]
 [ 0.09754774 -0.02441406]
 [ 0.09193638 -0.2172154 ]
 [ 0.14467076 -0.2406529 ]
 [ 0.14857701 -0.32854353]
 [ 0.09974888 -0.2875279 ]
 [ 0.09347098 -0.31333705]
 [ 0.09933036 -0.2703683 ]
 [ 0.09364149 -0.33691406]
 [ 0.03895399 -0.27050781]
 [ 0.09779576 -0.20549665]
 [ 0.14467076 -0.37932478]
 [ 0.09779576 -0.43401228]
 [ 0.15638951 -0.3109654 ]
 [ 0.03487723 -0.17271205]
 [ 0.03683036 -0.3484933 ]
 [ 0.03487723 -0.29185268]
 [ 0.03683036 -0.31919643]
 [ 0.04073661 -0.20982143]
 [ 0.04481337 -0.19628906]
 [-0.01182726 -0.31933594]
 [-0.01182726 -0.36230469]
 [ 0.09754774 -0.38769531]]"
9,"[[ 0.00516183 -0.02413504]
 [ 0.00711496  0.02273996]
 [ 0.00906808  0.06570871]
 [ 0.00711496  0.01297433]
 [ 0.05789621 -0.02608817]
 [ 0.06570871  0.09695871]
 [-0.03732639 -0.02365451]
 [-0.03537326  0.01931424]
 [ 0.01931424  0.02322049]
 [ 0.02126736  0.07009549]
 [-0.03537326  0.02322049]
 [ 0.01540799 -0.02756076]
 [ 0.07204861  0.01931424]
 [ 0.01345486 -0.07052951]
 [ 0.01931424  0.02322049]
 [ 0.02126736  0.06423611]
 [-0.04561942  0.02469308]
 [ 0.01102121  0.10867746]
 [ 0.05984933  0.02078683]
 [ 0.06375558  0.06766183]
 [-0.09006076 -0.06857639]
 [-0.03927951 -0.07052951]
 [ 0.01540799 -0.02560764]
 [-0.03732639 -0.02560764]
 [-0.03342014  0.07400174]
 [ 0.06814236 -0.02756076]
 [ 0.08181424  0.10720486]
 [ 0.03899016  0.15690104]]","[[-0.02413504 -0.17619978]
 [ 0.02273996 -0.1547154 ]
 [ 0.06570871 -0.08049665]
 [ 0.01297433 -0.0297154 ]
 [-0.02608817 -0.18401228]
 [ 0.09695871  0.03473772]
 [-0.02365451 -0.12044271]
 [ 0.01931424 -0.18294271]
 [ 0.02322049  0.04752604]
 [ 0.07009549  0.02799479]
 [ 0.02322049  0.06315104]
 [-0.02756076 -0.16536458]
 [ 0.01931424 -0.06966146]
 [-0.07052951 -0.10481771]
 [ 0.02322049  0.01627604]
 [ 0.06423611  0.12760417]
 [ 0.02469308 -0.26604353]
 [ 0.10867746 -0.04924665]
 [ 0.02078683 -0.2172154 ]
 [ 0.06766183 -0.2172154 ]
 [-0.06857639 -0.12630208]
 [-0.07052951  0.08268229]
 [-0.02560764  0.06705729]
 [-0.02560764  0.09244792]
 [ 0.07400174 -0.02864583]
 [-0.02756076 -0.04817708]
 [ 0.10720486  0.10807292]
 [ 0.15690104  0.08138021]]","[[ 0.00516183 -0.17619978]
 [ 0.00711496 -0.1547154 ]
 [ 0.00906808 -0.08049665]
 [ 0.00711496 -0.0297154 ]
 [ 0.05789621 -0.18401228]
 [ 0.06570871  0.03473772]
 [-0.03732639 -0.12044271]
 [-0.03537326 -0.18294271]
 [ 0.01931424  0.04752604]
 [ 0.02126736  0.02799479]
 [-0.03537326  0.06315104]
 [ 0.01540799 -0.16536458]
 [ 0.07204861 -0.06966146]
 [ 0.01345486 -0.10481771]
 [ 0.01931424  0.01627604]
 [ 0.02126736  0.12760417]
 [-0.04561942 -0.26604353]
 [ 0.01102121 -0.04924665]
 [ 0.05984933 -0.2172154 ]
 [ 0.06375558 -0.2172154 ]
 [-0.09006076 -0.12630208]
 [-0.03927951  0.08268229]
 [ 0.01540799  0.06705729]
 [-0.03732639  0.09244792]
 [-0.03342014 -0.02864583]
 [ 0.06814236 -0.04817708]
 [ 0.08181424  0.10807292]
 [ 0.03899016  0.08138021]]"
