,xy,yz,xz
0,"[[-0.01416016 -0.01953125]
 [ 0.04443359 -0.00585938]
 [-0.04345703  0.00390625]
 [ 0.01318359  0.02148438]
 [-0.01416016 -0.01953125]
 [ 0.04443359 -0.00585938]
 [-0.04345703  0.00390625]
 [ 0.01318359  0.02148438]
 [-0.01888021 -0.02018229]
 [ 0.03971354  0.00716146]
 [-0.01888021 -0.03580729]
 [-0.02083333  0.04036458]
 [ 0.01041667 -0.02994792]
 [ 0.00846354  0.03841146]
 [-0.00683594 -0.05517578]
 [-0.00878906  0.02880859]
 [-0.00683594 -0.01025391]
 [ 0.02246094  0.03662109]
 [-0.04443359 -0.01513672]
 [ 0.04541016 -0.02685547]
 [-0.01513672 -0.00146484]
 [ 0.01416016  0.04345703]]","[[-0.01953125  0.00537109]
 [-0.00585938  0.00732422]
 [ 0.00390625 -0.00439453]
 [ 0.02148438 -0.00830078]
 [-0.01953125  0.00537109]
 [-0.00585938  0.00732422]
 [ 0.00390625 -0.00439453]
 [ 0.02148438 -0.00830078]
 [-0.02018229  0.015625  ]
 [ 0.00716146 -0.01953125]
 [-0.03580729  0.0546875 ]
 [ 0.04036458  0.01953125]
 [-0.02994792 -0.0234375 ]
 [ 0.03841146 -0.046875  ]
 [-0.05517578  0.08251953]
 [ 0.02880859  0.03564453]
 [-0.01025391 -0.04248047]
 [ 0.03662109 -0.07568359]
 [-0.01513672  0.05517578]
 [-0.02685547  0.05322266]
 [-0.00146484 -0.04443359]
 [ 0.04345703 -0.06396484]]","[[-0.01416016  0.00537109]
 [ 0.04443359  0.00732422]
 [-0.04345703 -0.00439453]
 [ 0.01318359 -0.00830078]
 [-0.01416016  0.00537109]
 [ 0.04443359  0.00732422]
 [-0.04345703 -0.00439453]
 [ 0.01318359 -0.00830078]
 [-0.01888021  0.015625  ]
 [ 0.03971354 -0.01953125]
 [-0.01888021  0.0546875 ]
 [-0.02083333  0.01953125]
 [ 0.01041667 -0.0234375 ]
 [ 0.00846354 -0.046875  ]
 [-0.00683594  0.08251953]
 [-0.00878906  0.03564453]
 [-0.00683594 -0.04248047]
 [ 0.02246094 -0.07568359]
 [-0.04443359  0.05517578]
 [ 0.04541016  0.05322266]
 [-0.01513672 -0.04443359]
 [ 0.01416016 -0.06396484]]"
1,"[[ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [-0.01513672 -0.04052734]
 [ 0.01416016  0.00048828]
 [-0.04443359  0.03369141]
 [ 0.04541016  0.00634766]
 [-0.03662109 -0.0078125 ]
 [-0.00927734  0.01757812]
 [-0.00732422 -0.00585938]
 [ 0.05322266 -0.00390625]
 [-0.03662109 -0.0078125 ]
 [-0.00927734  0.01757812]
 [-0.00732422 -0.00585938]
 [ 0.05322266 -0.00390625]
 [-0.02929688 -0.00097656]
 [ 0.02929688  0.00097656]
 [-0.05664062 -0.01464844]
 [ 0.05664062  0.01464844]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.02315848 -0.00320871]
 [-0.03348214  0.04757254]
 [-0.03152902  0.10030692]]","[[ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [-0.04052734  0.06201172]
 [ 0.00048828  0.06005859]
 [ 0.03369141 -0.09228516]
 [ 0.00634766 -0.02978516]
 [-0.0078125   0.02050781]
 [ 0.01757812  0.06152344]
 [-0.00585938 -0.05761719]
 [-0.00390625 -0.02441406]
 [-0.0078125   0.02050781]
 [ 0.01757812  0.06152344]
 [-0.00585938 -0.05761719]
 [-0.00390625 -0.02441406]
 [-0.00097656 -0.03320312]
 [ 0.00097656  0.03320312]
 [-0.01464844  0.10351562]
 [ 0.01464844 -0.10351562]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [-0.00320871  0.04603795]
 [ 0.04757254  0.03627232]
 [ 0.10030692 -0.08677455]]","[[ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [-0.01513672  0.06201172]
 [ 0.01416016  0.06005859]
 [-0.04443359 -0.09228516]
 [ 0.04541016 -0.02978516]
 [-0.03662109  0.02050781]
 [-0.00927734  0.06152344]
 [-0.00732422 -0.05761719]
 [ 0.05322266 -0.02441406]
 [-0.03662109  0.02050781]
 [-0.00927734  0.06152344]
 [-0.00732422 -0.05761719]
 [ 0.05322266 -0.02441406]
 [-0.02929688 -0.03320312]
 [ 0.02929688  0.03320312]
 [-0.05664062  0.10351562]
 [ 0.05664062 -0.10351562]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.02315848  0.04603795]
 [-0.03348214  0.03627232]
 [-0.03152902 -0.08677455]]"
2,"[[ 0.12686435  0.0715554 ]
 [ 0.02901786  0.09444754]
 [ 0.12686435  0.01491477]
 [ 0.0760831   0.01491477]
 [ 0.0760831   0.05788352]
 [ 0.0760831  -0.01633523]
 [ 0.12686435  0.0246804 ]
 [ 0.0760831   0.03444602]
 [ 0.0760831   0.0793679 ]
 [ 0.07565789  0.00976562]]","[[ 0.0715554  -0.25221946]
 [ 0.09444754 -0.20200893]
 [ 0.01491477 -0.32448509]
 [ 0.01491477 -0.32057884]
 [ 0.05788352 -0.35182884]
 [-0.01633523 -0.20143821]
 [ 0.0246804  -0.24831321]
 [ 0.03444602 -0.15651634]
 [ 0.0793679  -0.17800071]
 [ 0.00976562 -0.3358347 ]]","[[ 0.12686435 -0.25221946]
 [ 0.02901786 -0.20200893]
 [ 0.12686435 -0.32448509]
 [ 0.0760831  -0.32057884]
 [ 0.0760831  -0.35182884]
 [ 0.0760831  -0.20143821]
 [ 0.12686435 -0.24831321]
 [ 0.0760831  -0.15651634]
 [ 0.0760831  -0.17800071]
 [ 0.07565789 -0.3358347 ]]"
3,"[[ 0.07761102  0.08007812]
 [ 0.02878289  0.13085938]
 [ 0.08151727  0.12304688]
 [ 0.07761102  0.06835938]
 [ 0.07565789  0.0234375 ]
 [ 0.02682977  0.03125   ]
 [ 0.02878289  0.0859375 ]
 [ 0.07761102  0.07226562]
 [ 0.07565789  0.02734375]
 [ 0.07761102  0.078125  ]
 [ 0.08151727  0.12890625]
 [-0.00948661  0.17905971]
 [-0.06808036  0.13413783]
 [-0.01143973  0.13999721]
 [-0.00948661  0.18687221]]","[[ 0.08007812 -0.15810033]
 [ 0.13085938 -0.1170847 ]
 [ 0.12304688 -0.20888158]
 [ 0.06835938 -0.2655222 ]
 [ 0.0234375  -0.25380345]
 [ 0.03125    -0.20497533]
 [ 0.0859375  -0.0623972 ]
 [ 0.07226562 -0.23231908]
 [ 0.02734375 -0.2108347 ]
 [ 0.078125   -0.1873972 ]
 [ 0.12890625 -0.04872533]
 [ 0.17905971 -0.17333984]
 [ 0.13413783 -0.15576172]
 [ 0.13999721 -0.02490234]
 [ 0.18687221 -0.03076172]]","[[ 0.07761102 -0.15810033]
 [ 0.02878289 -0.1170847 ]
 [ 0.08151727 -0.20888158]
 [ 0.07761102 -0.2655222 ]
 [ 0.07565789 -0.25380345]
 [ 0.02682977 -0.20497533]
 [ 0.02878289 -0.0623972 ]
 [ 0.07761102 -0.23231908]
 [ 0.07565789 -0.2108347 ]
 [ 0.07761102 -0.1873972 ]
 [ 0.08151727 -0.04872533]
 [-0.00948661 -0.17333984]
 [-0.06808036 -0.15576172]
 [-0.01143973 -0.02490234]
 [-0.00948661 -0.03076172]]"
4,"[[-0.01729911 -0.04945592]
 [ 0.02957589 -0.14515904]
 [-0.01925223 -0.14320592]
 [ 0.03152902 -0.09828404]
 [-0.01729911 -0.10219029]
 [ 0.07645089 -0.15297154]
 [ 0.03152902 -0.09828404]
 [-0.01729911 -0.04945592]
 [ 0.03152902 -0.11390904]
 [ 0.03152902 -0.09828404]
 [-0.02120536 -0.19594029]
 [ 0.03543527 -0.05140904]
 [-0.01925223 -0.15297154]
 [ 0.03543527 -0.05140904]
 [ 0.02957589 -0.16078404]
 [ 0.03152902 -0.11390904]]","[[-0.04945592  0.05517578]
 [-0.14515904  0.02197266]
 [-0.14320592  0.03564453]
 [-0.09828404  0.01025391]
 [-0.10219029  0.12939453]
 [-0.15297154  0.10791016]
 [-0.09828404  0.06103516]
 [-0.04945592  0.05517578]
 [-0.11390904  0.21728516]
 [-0.09828404 -0.04833984]
 [-0.19594029  0.13330078]
 [-0.05140904 -0.04052734]
 [-0.15297154  0.17236328]
 [-0.05140904  0.00830078]
 [-0.16078404  0.21337891]
 [-0.11390904  0.21728516]]","[[-0.01729911  0.05517578]
 [ 0.02957589  0.02197266]
 [-0.01925223  0.03564453]
 [ 0.03152902  0.01025391]
 [-0.01729911  0.12939453]
 [ 0.07645089  0.10791016]
 [ 0.03152902  0.06103516]
 [-0.01729911  0.05517578]
 [ 0.03152902  0.21728516]
 [ 0.03152902 -0.04833984]
 [-0.02120536  0.13330078]
 [ 0.03543527 -0.04052734]
 [-0.01925223  0.17236328]
 [ 0.03543527  0.00830078]
 [ 0.02957589  0.21337891]
 [ 0.03152902  0.21728516]]"
5,"[[ 0.02883732  0.23856847]
 [ 0.03079044  0.28934972]
 [ 0.02883732  0.19559972]
 [ 0.02883732  0.24247472]
 [ 0.11160714  0.22398158]
 [ 0.08352482  0.18388097]
 [-0.02780331  0.33622472]
 [ 0.03079044  0.27763097]
 [ 0.02883732  0.23075597]
 [-0.02780331  0.2795841 ]
 [ 0.08938419  0.28544347]
 [ 0.09329044  0.33036535]
 [ 0.02493107  0.09794347]
 [ 0.02883732  0.1936466 ]
 [ 0.02883732  0.2405216 ]
 [-0.02780331  0.28934972]]","[[0.23856847 0.20473346]
 [0.28934972 0.13246783]
 [0.19559972 0.14613971]
 [0.24247472 0.12074908]
 [0.22398158 0.06298828]
 [0.18388097 0.28090533]
 [0.33622472 0.08168658]
 [0.27763097 0.32192096]
 [0.23075597 0.31801471]
 [0.2795841  0.30434283]
 [0.28544347 0.16957721]
 [0.33036535 0.21254596]
 [0.09794347 0.21840533]
 [0.1936466  0.19106158]
 [0.2405216  0.17153033]
 [0.28934972 0.11293658]]","[[ 0.02883732  0.20473346]
 [ 0.03079044  0.13246783]
 [ 0.02883732  0.14613971]
 [ 0.02883732  0.12074908]
 [ 0.11160714  0.06298828]
 [ 0.08352482  0.28090533]
 [-0.02780331  0.08168658]
 [ 0.03079044  0.32192096]
 [ 0.02883732  0.31801471]
 [-0.02780331  0.30434283]
 [ 0.08938419  0.16957721]
 [ 0.09329044  0.21254596]
 [ 0.02493107  0.21840533]
 [ 0.02883732  0.19106158]
 [ 0.02883732  0.17153033]
 [-0.02780331  0.11293658]]"
6,"[[-0.08007812  0.09512061]
 [-0.08007812  0.14590186]
 [-0.02734375  0.14980811]
 [-0.08007812  0.08926124]
 [-0.08007812  0.14004249]
 [-0.08007812  0.19277686]
 [ 0.01953125  0.04629249]
 [-0.02929688  0.10097999]
 [ 0.01953125  0.03847999]
 [ 0.02539062  0.13808936]
 [ 0.02929688  0.18691749]
 [ 0.0234375   0.07754249]
 [ 0.02539062  0.12441749]
 [-0.08007812  0.05019874]
 [-0.08007812  0.19277686]
 [-0.08007812  0.10293311]
 [ 0.02929688  0.19472999]
 [ 0.07421875  0.08535499]
 [-0.02929688  0.03262061]
 [ 0.02929688  0.17519874]
 [-0.02929688  0.03066749]
 [ 0.0234375   0.05410499]
 [ 0.02539062  0.09902686]]","[[0.09512061 0.28162692]
 [0.14590186 0.25623629]
 [0.14980811 0.18592379]
 [0.08926124 0.32654879]
 [0.14004249 0.30115817]
 [0.19277686 0.25818942]
 [0.04629249 0.26795504]
 [0.10097999 0.20545504]
 [0.03847999 0.32654879]
 [0.13808936 0.29139254]
 [0.18691749 0.26795504]
 [0.07754249 0.37537692]
 [0.12441749 0.38318942]
 [0.05019874 0.25818942]
 [0.19277686 0.24256442]
 [0.10293311 0.18787692]
 [0.19472999 0.16639254]
 [0.08535499 0.30115817]
 [0.03262061 0.37928317]
 [0.17519874 0.36561129]
 [0.03066749 0.38514254]
 [0.05410499 0.48475192]
 [0.09902686 0.50037692]]","[[-0.08007812  0.28162692]
 [-0.08007812  0.25623629]
 [-0.02734375  0.18592379]
 [-0.08007812  0.32654879]
 [-0.08007812  0.30115817]
 [-0.08007812  0.25818942]
 [ 0.01953125  0.26795504]
 [-0.02929688  0.20545504]
 [ 0.01953125  0.32654879]
 [ 0.02539062  0.29139254]
 [ 0.02929688  0.26795504]
 [ 0.0234375   0.37537692]
 [ 0.02539062  0.38318942]
 [-0.08007812  0.25818942]
 [-0.08007812  0.24256442]
 [-0.08007812  0.18787692]
 [ 0.02929688  0.16639254]
 [ 0.07421875  0.30115817]
 [-0.02929688  0.37928317]
 [ 0.02929688  0.36561129]
 [-0.02929688  0.38514254]
 [ 0.0234375   0.48475192]
 [ 0.02539062  0.50037692]]"
7,"[[-0.2023738   0.3036859 ]
 [-0.20042067  0.34470152]
 [-0.2023738   0.28610777]
 [-0.14963942  0.30954527]
 [-0.1008113   0.24313902]
 [-0.09690505  0.29001402]
 [-0.0929988   0.33688902]
 [-0.14963942  0.3193109 ]
 [-0.14573317  0.36032652]
 [-0.20432692  0.26267027]
 [-0.20042067  0.33298277]
 [-0.1008113   0.2646234 ]
 [-0.0929988   0.33102965]
 [-0.15159255  0.21970152]
 [-0.09690505  0.27048277]
 [-0.14573317  0.31735777]]","[[0.3036859  0.5141226 ]
 [0.34470152 0.54927885]
 [0.28610777 0.5922476 ]
 [0.30954527 0.45552885]
 [0.24313902 0.53951322]
 [0.29001402 0.54927885]
 [0.33688902 0.55513822]
 [0.3193109  0.37935697]
 [0.36032652 0.4281851 ]
 [0.26267027 0.4750601 ]
 [0.33298277 0.60396635]
 [0.2646234  0.41646635]
 [0.33102965 0.5766226 ]
 [0.21970152 0.6547476 ]
 [0.27048277 0.62740385]
 [0.31735777 0.65670072]]","[[-0.2023738   0.5141226 ]
 [-0.20042067  0.54927885]
 [-0.2023738   0.5922476 ]
 [-0.14963942  0.45552885]
 [-0.1008113   0.53951322]
 [-0.09690505  0.54927885]
 [-0.0929988   0.55513822]
 [-0.14963942  0.37935697]
 [-0.14573317  0.4281851 ]
 [-0.20432692  0.4750601 ]
 [-0.20042067  0.60396635]
 [-0.1008113   0.41646635]
 [-0.0929988   0.5766226 ]
 [-0.15159255  0.6547476 ]
 [-0.09690505  0.62740385]
 [-0.14573317  0.65670072]]"
8,"[[ 0.07113882  0.12913161]
 [ 0.07113882  0.17795974]
 [ 0.07113882  0.22483474]
 [ 0.01645132  0.12913161]
 [ 0.0144982   0.17405349]
 [ 0.07113882  0.22483474]
 [ 0.01645132  0.13108474]
 [-0.0401893   0.17405349]
 [ 0.0144982   0.17600661]
 [-0.03432993  0.08030349]
 [ 0.07113882  0.08420974]
 [ 0.07113882  0.08420974]
 [ 0.12973257  0.26975661]
 [-0.03432993  0.08030349]
 [ 0.07113882  0.22483474]
 [ 0.07113882  0.08225661]
 [-0.03823618  0.12717849]]","[[0.12913161 0.1339393 ]
 [0.17795974 0.1886268 ]
 [0.22483474 0.19839243]
 [0.12913161 0.1730018 ]
 [0.17405349 0.1183143 ]
 [0.22483474 0.19839243]
 [0.13108474 0.21792368]
 [0.17405349 0.18667368]
 [0.17600661 0.29409555]
 [0.08030349 0.17690805]
 [0.08420974 0.1886268 ]
 [0.08420974 0.1808143 ]
 [0.26975661 0.28823618]
 [0.08030349 0.2511268 ]
 [0.22483474 0.28628305]
 [0.08225661 0.2901893 ]
 [0.12717849 0.28432993]]","[[ 0.07113882  0.1339393 ]
 [ 0.07113882  0.1886268 ]
 [ 0.07113882  0.19839243]
 [ 0.01645132  0.1730018 ]
 [ 0.0144982   0.1183143 ]
 [ 0.07113882  0.19839243]
 [ 0.01645132  0.21792368]
 [-0.0401893   0.18667368]
 [ 0.0144982   0.29409555]
 [-0.03432993  0.17690805]
 [ 0.07113882  0.1886268 ]
 [ 0.07113882  0.1808143 ]
 [ 0.12973257  0.28823618]
 [-0.03432993  0.2511268 ]
 [ 0.07113882  0.28628305]
 [ 0.07113882  0.2901893 ]
 [-0.03823618  0.28432993]]"
9,"[[-0.60217285  0.58443197]
 [-0.60412598  0.62935384]
 [-0.54748535  0.53365072]
 [-0.60217285  0.57857259]
 [-0.54748535  0.62544759]
 [-0.54748535  0.67622884]
 [-0.54748535  0.53951009]
 [-0.6529541   0.53560384]
 [-0.60217285  0.58638509]
 [-0.60412598  0.63326009]
 [-0.54748535  0.57661947]]","[[ 0.58443197  0.01208496]
 [ 0.62935384 -0.02502441]
 [ 0.53365072 -0.06604004]
 [ 0.57857259 -0.07971191]
 [ 0.62544759 -0.09143066]
 [ 0.67622884 -0.05041504]
 [ 0.53951009  0.03747559]
 [ 0.53560384  0.08435059]
 [ 0.58638509  0.08239746]
 [ 0.63326009  0.07653809]
 [ 0.57661947 -0.10314941]]","[[-0.60217285  0.01208496]
 [-0.60412598 -0.02502441]
 [-0.54748535 -0.06604004]
 [-0.60217285 -0.07971191]
 [-0.54748535 -0.09143066]
 [-0.54748535 -0.05041504]
 [-0.54748535  0.03747559]
 [-0.6529541   0.08435059]
 [-0.60217285  0.08239746]
 [-0.60412598  0.07653809]
 [-0.54748535 -0.10314941]]"
