,xy,yz,xz
0,"[[ 0.          0.        ]
 [ 0.03645833 -0.02669271]
 [ 0.02167969 -0.00019531]
 [-0.01822917  0.02213542]
 [-0.03691406 -0.03925781]
 [-0.02714844  0.05253906]
 [ 0.00996094 -0.08613281]
 [-0.01920573  0.06119792]
 [ 0.0921224   0.06119792]
 [ 0.08626302  0.00651042]
 [ 0.0921224   0.05338542]]","[[ 0.          0.        ]
 [-0.02669271  0.03385417]
 [-0.00019531  0.040625  ]
 [ 0.02213542  0.10026042]
 [-0.03925781  0.03085937]
 [ 0.05253906  0.03671875]
 [-0.08613281 -0.02578125]
 [ 0.06119792  0.01519097]
 [ 0.06119792 -0.05512153]
 [ 0.00651042 -0.00824653]
 [ 0.05338542 -0.00043403]]","[[ 0.          0.        ]
 [ 0.03645833  0.03385417]
 [ 0.02167969  0.040625  ]
 [-0.01822917  0.10026042]
 [-0.03691406  0.03085937]
 [-0.02714844  0.03671875]
 [ 0.00996094 -0.02578125]
 [-0.01920573  0.01519097]
 [ 0.0921224  -0.05512153]
 [ 0.08626302 -0.00824653]
 [ 0.0921224  -0.00043403]]"
1,"[[ 0.07916969  0.20076308]
 [ 0.01225142  0.25074574]
 [ 0.00834517  0.20191761]
 [ 0.01615767  0.29566761]
 [-0.01600192  0.23739035]
 [-0.01600192  0.23543723]
 [ 0.12995094  0.14216933]
 [ 0.08307594  0.25154433]
 [ 0.05912642  0.18824574]
 [ 0.01615767  0.29762074]
 [ 0.01225142  0.25074574]
 [-0.03071733  0.39332386]
 [ 0.07084517  0.28394886]
 [ 0.02201705  0.33863636]
 [ 0.01225142  0.24293324]
 [ 0.02201705  0.34449574]
 [ 0.0259233   0.38941761]
 [-0.07068942  0.19246848]]","[[ 0.20076308 -0.09138808]
 [ 0.25074574 -0.01139915]
 [ 0.20191761 -0.0699929 ]
 [ 0.29566761 -0.06022727]
 [ 0.23739035 -0.12568531]
 [ 0.23543723 -0.03193531]
 [ 0.14216933 -0.01912246]
 [ 0.25154433 -0.12459121]
 [ 0.18824574 -0.1793679 ]
 [ 0.29762074  0.01985085]
 [ 0.25074574  0.0706321 ]
 [ 0.39332386 -0.09538352]
 [ 0.28394886 -0.15788352]
 [ 0.33863636 -0.14421165]
 [ 0.24293324 -0.16178977]
 [ 0.34449574 -0.00944602]
 [ 0.38941761 -0.09147727]
 [ 0.19246848 -0.05732593]]","[[ 0.07916969 -0.09138808]
 [ 0.01225142 -0.01139915]
 [ 0.00834517 -0.0699929 ]
 [ 0.01615767 -0.06022727]
 [-0.01600192 -0.12568531]
 [-0.01600192 -0.03193531]
 [ 0.12995094 -0.01912246]
 [ 0.08307594 -0.12459121]
 [ 0.05912642 -0.1793679 ]
 [ 0.01615767  0.01985085]
 [ 0.01225142  0.0706321 ]
 [-0.03071733 -0.09538352]
 [ 0.07084517 -0.15788352]
 [ 0.02201705 -0.14421165]
 [ 0.01225142 -0.16178977]
 [ 0.02201705 -0.00944602]
 [ 0.0259233  -0.09147727]
 [-0.07068942 -0.05732593]]"
2,"[[-0.28268433  0.35531616]
 [-0.27319336  0.33450317]
 [-0.32565308  0.25570679]
 [-0.27877808  0.30648804]
 [-0.23190308  0.40609741]
 [-0.23580933  0.45297241]
 [-0.32592773  0.33840942]
 [-0.32592773  0.38919067]
 [-0.22241211  0.27590942]
 [-0.21655273  0.38137817]
 [-0.27124023  0.37356567]]","[[0.35531616 0.13635254]
 [0.33450317 0.09179688]
 [0.25570679 0.16369629]
 [0.30648804 0.22424316]
 [0.40609741 0.14611816]
 [0.45297241 0.10314941]
 [0.33840942 0.04296875]
 [0.38919067 0.00976562]
 [0.27590942 0.15234375]
 [0.38137817 0.0546875 ]
 [0.37356567 0.15429688]]","[[-0.28268433  0.13635254]
 [-0.27319336  0.09179688]
 [-0.32565308  0.16369629]
 [-0.27877808  0.22424316]
 [-0.23190308  0.14611816]
 [-0.23580933  0.10314941]
 [-0.32592773  0.04296875]
 [-0.32592773  0.00976562]
 [-0.22241211  0.15234375]
 [-0.21655273  0.0546875 ]
 [-0.27124023  0.15429688]]"
3,"[[ 0.02386475  0.20547485]
 [-0.03668213  0.18008423]
 [ 0.02386475  0.21524048]
 [ 0.03363037  0.26211548]
 [ 0.043396    0.29727173]
 [ 0.01409912  0.15274048]
 [ 0.03363037  0.25430298]
 [ 0.043396    0.2953186 ]
 [ 0.02386475  0.18789673]
 [ 0.03363037  0.23672485]
 [ 0.01409912  0.14297485]]","[[0.20547485 0.24450684]
 [0.18008423 0.15661621]
 [0.21524048 0.14685059]
 [0.26211548 0.14489746]
 [0.29727173 0.25036621]
 [0.15274048 0.29724121]
 [0.25430298 0.22497559]
 [0.2953186  0.27185059]
 [0.18789673 0.35974121]
 [0.23672485 0.34802246]
 [0.14297485 0.34411621]]","[[ 0.02386475  0.24450684]
 [-0.03668213  0.15661621]
 [ 0.02386475  0.14685059]
 [ 0.03363037  0.14489746]
 [ 0.043396    0.25036621]
 [ 0.01409912  0.29724121]
 [ 0.03363037  0.22497559]
 [ 0.043396    0.27185059]
 [ 0.02386475  0.35974121]
 [ 0.03363037  0.34802246]
 [ 0.01409912  0.34411621]]"
4,"[[-0.20477295  0.02563477]
 [-0.2008667  -0.02514648]
 [-0.15022786  0.05741374]
 [-0.25164795 -0.02124023]
 [-0.2633667   0.07446289]
 [-0.24578857 -0.09350586]
 [-0.25750732  0.02368164]
 [-0.21453857  0.12719727]
 [-0.09749349  0.06717936]
 [-0.15413411  0.10233561]
 [-0.14241536 -0.03438314]
 [-0.09554036  0.01444499]
 [-0.15413411  0.10038249]
 [-0.19124349 -0.05977376]
 [-0.15022786  0.04764811]]","[[ 0.02563477  0.07086182]
 [-0.02514648  0.09625244]
 [ 0.05741374  0.05623372]
 [-0.02124023  0.03570557]
 [ 0.07446289  0.01031494]
 [-0.09350586  0.17828369]
 [ 0.02368164  0.03961182]
 [ 0.12719727  0.00836182]
 [ 0.06717936 -0.04923503]
 [ 0.10233561  0.07381185]
 [-0.03438314  0.02498372]
 [ 0.01444499  0.05623372]
 [ 0.10038249  0.1011556 ]
 [-0.05977376  0.19295247]
 [ 0.04764811  0.1402181 ]]","[[-0.20477295  0.07086182]
 [-0.2008667   0.09625244]
 [-0.15022786  0.05623372]
 [-0.25164795  0.03570557]
 [-0.2633667   0.01031494]
 [-0.24578857  0.17828369]
 [-0.25750732  0.03961182]
 [-0.21453857  0.00836182]
 [-0.09749349 -0.04923503]
 [-0.15413411  0.07381185]
 [-0.14241536  0.02498372]
 [-0.09554036  0.05623372]
 [-0.15413411  0.1011556 ]
 [-0.19124349  0.19295247]
 [-0.15022786  0.1402181 ]]"
5,"[[-0.3046875  -0.17391304]
 [-0.3046875  -0.16610054]
 [-0.2578125  -0.10555367]
 [-0.31640625 -0.08406929]
 [-0.34960938 -0.22664742]
 [-0.3046875  -0.15828804]
 [-0.31054688 -0.10555367]
 [-0.29882812 -0.26180367]
 [-0.31054688 -0.12508492]
 [-0.35690104 -0.10065104]
 [ 0.1640625   0.11905571]
 [ 0.171875    0.16202446]
 [ 0.25976562  0.05655571]
 [ 0.21679688  0.11319633]
 [ 0.2265625   0.15811821]
 [ 0.26953125  0.09952446]
 [ 0.10546875  0.07413383]
 [ 0.11132812  0.11905571]
 [ 0.0625      0.17179008]
 [ 0.06835938  0.22257133]
 [ 0.19921875  0.01944633]
 [ 0.25976562  0.05655571]
 [ 0.26953125  0.10147758]
 [ 0.2265625   0.15811821]
 [ 0.1796875   0.21085258]
 [ 0.19921875  0.01944633]
 [ 0.12304688  0.21866508]
 [ 0.20898438  0.06436821]
 [ 0.27929688  0.14444633]]","[[-0.17391304  0.50934103]
 [-0.16610054  0.49762228]
 [-0.10555367  0.50152853]
 [-0.08406929  0.54254416]
 [-0.22664742  0.49371603]
 [-0.15828804  0.48590353]
 [-0.10555367  0.48785666]
 [-0.26180367  0.55816916]
 [-0.12508492  0.51910666]
 [-0.10065104  0.48138021]
 [ 0.11905571 -0.26214334]
 [ 0.16202446 -0.22894022]
 [ 0.05655571 -0.35589334]
 [ 0.11319633 -0.36761209]
 [ 0.15811821 -0.35589334]
 [ 0.09952446 -0.29534647]
 [ 0.07413383 -0.19964334]
 [ 0.11905571 -0.17620584]
 [ 0.17179008 -0.17425272]
 [ 0.22257133 -0.22894022]
 [ 0.01944633 -0.42620584]
 [ 0.05655571 -0.39300272]
 [ 0.10147758 -0.41644022]
 [ 0.15811821 -0.39690897]
 [ 0.21085258 -0.26214334]
 [ 0.01944633 -0.33050272]
 [ 0.21866508 -0.24847147]
 [ 0.06436821 -0.26800272]
 [ 0.14444633 -0.26995584]]","[[-0.3046875   0.50934103]
 [-0.3046875   0.49762228]
 [-0.2578125   0.50152853]
 [-0.31640625  0.54254416]
 [-0.34960938  0.49371603]
 [-0.3046875   0.48590353]
 [-0.31054688  0.48785666]
 [-0.29882812  0.55816916]
 [-0.31054688  0.51910666]
 [-0.35690104  0.48138021]
 [ 0.1640625  -0.26214334]
 [ 0.171875   -0.22894022]
 [ 0.25976562 -0.35589334]
 [ 0.21679688 -0.36761209]
 [ 0.2265625  -0.35589334]
 [ 0.26953125 -0.29534647]
 [ 0.10546875 -0.19964334]
 [ 0.11132812 -0.17620584]
 [ 0.0625     -0.17425272]
 [ 0.06835938 -0.22894022]
 [ 0.19921875 -0.42620584]
 [ 0.25976562 -0.39300272]
 [ 0.26953125 -0.41644022]
 [ 0.2265625  -0.39690897]
 [ 0.1796875  -0.26214334]
 [ 0.19921875 -0.33050272]
 [ 0.12304688 -0.24847147]
 [ 0.20898438 -0.26800272]
 [ 0.27929688 -0.26995584]]"
6,"[[-0.06047175  0.17608173]
 [-0.00383113  0.16240986]
 [-0.00383113  0.21319111]
 [ 0.05476262  0.23858173]
 [ 0.00308866  0.16610647]
 [-0.05355196  0.21884084]
 [ 0.00308866  0.21688772]
 [ 0.00308866  0.25985647]
 [ 0.00308866  0.20126272]
 [ 0.00308866  0.15829397]
 [ 0.00308866  0.20907522]
 [ 0.00308866  0.17001272]
 [ 0.05972929  0.15829397]
 [-0.00383113  0.17998798]
 [-0.00383113  0.22881611]
 [-0.00383113  0.27373798]
 [-0.00383113  0.22881611]
 [-0.10823946  0.17391897]
 [-0.10628634  0.11337209]
 [ 0.00308866  0.19149709]]","[[ 0.17608173  0.08195613]
 [ 0.16240986  0.16789363]
 [ 0.21319111  0.1503155 ]
 [ 0.23858173  0.25383113]
 [ 0.16610647  0.18336664]
 [ 0.21884084  0.11110102]
 [ 0.21688772  0.13649164]
 [ 0.25985647  0.17946039]
 [ 0.20126272  0.26344477]
 [ 0.15829397  0.23219477]
 [ 0.20907522  0.21461664]
 [ 0.17001272  0.14625727]
 [ 0.15829397  0.22828852]
 [ 0.17998798  0.05851863]
 [ 0.22881611  0.03898738]
 [ 0.27373798  0.064378  ]
 [ 0.22881611  0.30265925]
 [ 0.17391897 -0.01389898]
 [ 0.11337209  0.19703852]
 [ 0.19149709  0.31422602]]","[[-0.06047175  0.08195613]
 [-0.00383113  0.16789363]
 [-0.00383113  0.1503155 ]
 [ 0.05476262  0.25383113]
 [ 0.00308866  0.18336664]
 [-0.05355196  0.11110102]
 [ 0.00308866  0.13649164]
 [ 0.00308866  0.17946039]
 [ 0.00308866  0.26344477]
 [ 0.00308866  0.23219477]
 [ 0.00308866  0.21461664]
 [ 0.00308866  0.14625727]
 [ 0.05972929  0.22828852]
 [-0.00383113  0.05851863]
 [-0.00383113  0.03898738]
 [-0.00383113  0.064378  ]
 [-0.00383113  0.30265925]
 [-0.10823946 -0.01389898]
 [-0.10628634  0.19703852]
 [ 0.00308866  0.31422602]]"
7,"[[ 0.06861413 -0.01919158]
 [ 0.01587976  0.00619905]
 [ 0.11353601 -0.04067595]
 [ 0.12134851  0.00424592]
 [ 0.07642663  0.06283967]
 [ 0.11353601 -0.0523947 ]
 [ 0.06861413  0.00619905]
 [ 0.07642663  0.05502717]
 [ 0.07414062 -0.01171875]
 [ 0.08195312  0.04492188]
 [ 0.01554687 -0.03515625]
 [-0.03132813  0.00390625]
 [ 0.07414062  0.02539062]
 [ 0.1190625  -0.04101562]
 [ 0.126875    0.00585938]
 [ 0.08195312  0.06640625]
 [ 0.07642663  0.02768342]
 [ 0.02759851  0.10971467]
 [ 0.01002038 -0.06411345]
 [-0.03294837  0.07651155]
 [-0.03685462  0.00815217]
 [ 0.10377038 -0.11098845]
 [ 0.1190625  -0.06445312]
 [-0.08015625  0.05273438]
 [-0.03132813 -0.01757812]
 [ 0.1190625  -0.02539062]
 [ 0.08195312  0.07617188]
 [ 0.10929687 -0.07226562]
 [ 0.07414062 -0.04101562]]","[[-0.01919158  0.13111413]
 [ 0.00619905  0.03931726]
 [-0.04067595 -0.10912024]
 [ 0.00424592 -0.08763587]
 [ 0.06283967 -0.14232337]
 [-0.0523947   0.00416101]
 [ 0.00619905 -0.01146399]
 [ 0.05502717 -0.03880774]
 [-0.01171875  0.14507813]
 [ 0.04492188  0.1040625 ]
 [-0.03515625  0.06890625]
 [ 0.00390625  0.13335938]
 [ 0.02539062 -0.09515625]
 [-0.04101562  0.00445313]
 [ 0.00585938 -0.00140625]
 [ 0.06640625 -0.02679687]
 [ 0.02768342  0.12916101]
 [ 0.10971467 -0.04076087]
 [-0.06411345  0.15064538]
 [ 0.07651155 -0.14037024]
 [ 0.00815217  0.05689538]
 [-0.11098845  0.07642663]
 [-0.06445312  0.12945313]
 [ 0.05273438  0.1509375 ]
 [-0.01757812  0.21929688]
 [-0.02539062 -0.14984375]
 [ 0.07617188 -0.15179687]
 [-0.07226562 -0.13617187]
 [-0.04101562  0.25054688]]","[[ 0.06861413  0.13111413]
 [ 0.01587976  0.03931726]
 [ 0.11353601 -0.10912024]
 [ 0.12134851 -0.08763587]
 [ 0.07642663 -0.14232337]
 [ 0.11353601  0.00416101]
 [ 0.06861413 -0.01146399]
 [ 0.07642663 -0.03880774]
 [ 0.07414062  0.14507813]
 [ 0.08195312  0.1040625 ]
 [ 0.01554687  0.06890625]
 [-0.03132813  0.13335938]
 [ 0.07414062 -0.09515625]
 [ 0.1190625   0.00445313]
 [ 0.126875   -0.00140625]
 [ 0.08195312 -0.02679687]
 [ 0.07642663  0.12916101]
 [ 0.02759851 -0.04076087]
 [ 0.01002038  0.15064538]
 [-0.03294837 -0.14037024]
 [-0.03685462  0.05689538]
 [ 0.10377038  0.07642663]
 [ 0.1190625   0.12945313]
 [-0.08015625  0.1509375 ]
 [-0.03132813  0.21929688]
 [ 0.1190625  -0.14984375]
 [ 0.08195312 -0.15179687]
 [ 0.10929687 -0.13617187]
 [ 0.07414062  0.25054688]]"
8,"[[0.08977865 0.17708333]
 [0.13458807 0.17169744]
 [0.0311849  0.11458333]
 [0.03704427 0.15559896]
 [0.13470052 0.12825521]
 [0.13470052 0.14583333]
 [0.08977865 0.20247396]
 [0.04290365 0.24934896]
 [0.07610677 0.08919271]
 [0.08196615 0.13216146]
 [0.04290365 0.22395833]]","[[0.17708333 0.21367188]
 [0.17169744 0.26290246]
 [0.11458333 0.29375   ]
 [0.15559896 0.3171875 ]
 [0.12825521 0.18828125]
 [0.14583333 0.10625   ]
 [0.20247396 0.10234375]
 [0.24934896 0.14726563]
 [0.08919271 0.184375  ]
 [0.13216146 0.2078125 ]
 [0.22395833 0.24882813]]","[[0.08977865 0.21367188]
 [0.13458807 0.26290246]
 [0.0311849  0.29375   ]
 [0.03704427 0.3171875 ]
 [0.13470052 0.18828125]
 [0.13470052 0.10625   ]
 [0.08977865 0.10234375]
 [0.04290365 0.14726563]
 [0.07610677 0.184375  ]
 [0.08196615 0.2078125 ]
 [0.04290365 0.24882813]]"
9,"[[ 0.02964154  0.12758502]
 [ 0.03745404  0.17836627]
 [-0.02895221  0.09633502]
 [ 0.02964154  0.15102252]
 [-0.01528033  0.20375689]
 [ 0.02964154  0.14516314]
 [ 0.04746094  0.08305664]
 [ 0.01987592  0.06703814]
 [-0.06215533  0.23891314]
 [ 0.01987592  0.08461627]
 [ 0.03745404  0.19399127]
 [ 0.04550781  0.03227539]
 [ 0.05136719  0.14750977]
 [-0.00136719  0.20610352]
 [-0.11269531  0.14360352]
 [ 0.05136719  0.17094727]]","[[0.12758502 0.38545496]
 [0.17836627 0.36787684]
 [0.09633502 0.35225184]
 [0.15102252 0.28389246]
 [0.20375689 0.29561121]
 [0.14516314 0.30928309]
 [0.08305664 0.31645508]
 [0.06703814 0.43232996]
 [0.23891314 0.39131434]
 [0.08461627 0.36787684]
 [0.19399127 0.29561121]
 [0.03227539 0.3262207 ]
 [0.14750977 0.2637207 ]
 [0.20610352 0.23442383]
 [0.14360352 0.28911133]
 [0.17094727 0.16606445]]","[[ 0.02964154  0.38545496]
 [ 0.03745404  0.36787684]
 [-0.02895221  0.35225184]
 [ 0.02964154  0.28389246]
 [-0.01528033  0.29561121]
 [ 0.02964154  0.30928309]
 [ 0.04746094  0.31645508]
 [ 0.01987592  0.43232996]
 [-0.06215533  0.39131434]
 [ 0.01987592  0.36787684]
 [ 0.03745404  0.29561121]
 [ 0.04550781  0.3262207 ]
 [ 0.05136719  0.2637207 ]
 [-0.00136719  0.23442383]
 [-0.11269531  0.28911133]
 [ 0.05136719  0.16606445]]"
