,xy,yz,xz
0,"[[-0.00585938  0.04804688]
 [ 0.04017857  0.07170759]
 [ 0.04408482  0.11272321]
 [-0.02232143 -0.05719866]
 [ 0.0343192  -0.02204241]
 [-0.00976562 -0.00273437]
 [-0.06640625 -0.03789062]
 [-0.00976562  0.00507813]
 [-0.06445312  0.0578125 ]
 [-0.07480469  0.02109375]]","[[ 0.04804688 -0.046875  ]
 [ 0.07170759 -0.01241629]
 [ 0.11272321  0.03250558]
 [-0.05719866 -0.10030692]
 [-0.02204241 -0.02413504]
 [-0.00273437 -0.01757812]
 [-0.03789062 -0.09570312]
 [ 0.00507813 -0.08398438]
 [ 0.0578125  -0.125     ]
 [ 0.02109375  0.05078125]]","[[-0.00585938 -0.046875  ]
 [ 0.04017857 -0.01241629]
 [ 0.04408482  0.03250558]
 [-0.02232143 -0.10030692]
 [ 0.0343192  -0.02413504]
 [-0.00976562 -0.01757812]
 [-0.06640625 -0.09570312]
 [-0.00976562 -0.08398438]
 [-0.06445312 -0.125     ]
 [-0.07480469  0.05078125]]"
1,"[[-0.0234375   0.14326172]
 [-0.0234375   0.13740234]
 [-0.07421875  0.18818359]
 [-0.078125    0.09833984]
 [-0.07421875  0.19208984]
 [-0.078125    0.05341797]
 [-0.0234375   0.14326172]
 [-0.07421875  0.19208984]
 [-0.07617188  0.14521484]
 [-0.07421875  0.19404297]]","[[ 0.14326172 -0.08466797]
 [ 0.13740234 -0.20380859]
 [ 0.18818359 -0.18037109]
 [ 0.09833984 -0.09638672]
 [ 0.19208984 -0.08857422]
 [ 0.05341797 -0.02412109]
 [ 0.14326172  0.02666016]
 [ 0.19208984 -0.00263672]
 [ 0.14521484  0.02275391]
 [ 0.19404297 -0.03193359]]","[[-0.0234375  -0.08466797]
 [-0.0234375  -0.20380859]
 [-0.07421875 -0.18037109]
 [-0.078125   -0.09638672]
 [-0.07421875 -0.08857422]
 [-0.078125   -0.02412109]
 [-0.0234375   0.02666016]
 [-0.07421875 -0.00263672]
 [-0.07617188  0.02275391]
 [-0.07421875 -0.03193359]]"
2,"[[0.0556216  0.24970279]
 [0.05757473 0.29657779]
 [0.06148098 0.34540591]
 [0.0556216  0.24970279]
 [0.05757473 0.29657779]
 [0.05757473 0.29462466]
 [0.06148098 0.33759341]
 [0.06148098 0.34345279]
 [0.0634341  0.39032779]
 [0.05171535 0.19501529]
 [0.00679348 0.34735904]
 [0.00288723 0.24970279]
 [0.12007473 0.38837466]
 [0.06734035 0.43524966]]","[[0.24970279 0.28091033]
 [0.29657779 0.27700408]
 [0.34540591 0.2164572 ]
 [0.24970279 0.28091033]
 [0.29657779 0.25356658]
 [0.29462466 0.29848845]
 [0.33759341 0.34536345]
 [0.34345279 0.26137908]
 [0.39032779 0.2555197 ]
 [0.19501529 0.35512908]
 [0.34735904 0.21255095]
 [0.24970279 0.29848845]
 [0.38837466 0.18911345]
 [0.43524966 0.29653533]]","[[0.0556216  0.28091033]
 [0.05757473 0.27700408]
 [0.06148098 0.2164572 ]
 [0.0556216  0.28091033]
 [0.05757473 0.25356658]
 [0.05757473 0.29848845]
 [0.06148098 0.34536345]
 [0.06148098 0.26137908]
 [0.0634341  0.2555197 ]
 [0.05171535 0.35512908]
 [0.00679348 0.21255095]
 [0.00288723 0.29848845]
 [0.12007473 0.18911345]
 [0.06734035 0.29653533]]"
3,"[[-0.08062066  0.15576172]
 [-0.07866753  0.20068359]
 [-0.07866753  0.24951172]
 [-0.08062066  0.14013672]
 [-0.08452691  0.05419922]
 [-0.13530816  0.10693359]
 [-0.13530816  0.15576172]
 [-0.13530816  0.20263672]
 [-0.08452691  0.05615234]
 [-0.08257378  0.10498047]
 [-0.08062066  0.15380859]
 [-0.13530816  0.20263672]
 [-0.08257378  0.10107422]
 [-0.08062066  0.14794922]
 [-0.13530816  0.20263672]
 [-0.02593316  0.14208984]
 [-0.07866753  0.18310547]
 [-0.02007378  0.24560547]
 [-0.07866753  0.17919922]
 [-0.13530816  0.24951172]
 [-0.13530816  0.24951172]
 [-0.03179253  0.04248047]
 [-0.08452691  0.04248047]
 [-0.02983941  0.08349609]]","[[ 0.15576172  0.03320312]
 [ 0.20068359  0.08984375]
 [ 0.24951172  0.015625  ]
 [ 0.14013672  0.24804688]
 [ 0.05419922  0.16210938]
 [ 0.10693359  0.08007812]
 [ 0.15576172  0.06445312]
 [ 0.20263672  0.04101562]
 [ 0.05615234  0.14453125]
 [ 0.10498047  0.11523438]
 [ 0.15380859  0.09179688]
 [ 0.20263672  0.01953125]
 [ 0.10107422  0.18164062]
 [ 0.14794922  0.17578125]
 [ 0.20263672  0.06445312]
 [ 0.14208984  0.20117188]
 [ 0.18310547  0.26953125]
 [ 0.24560547  0.078125  ]
 [ 0.17919922  0.30078125]
 [ 0.24951172  0.015625  ]
 [ 0.24951172 -0.04492188]
 [ 0.04248047  0.2421875 ]
 [ 0.04248047  0.26757812]
 [ 0.08349609  0.29296875]]","[[-0.08062066  0.03320312]
 [-0.07866753  0.08984375]
 [-0.07866753  0.015625  ]
 [-0.08062066  0.24804688]
 [-0.08452691  0.16210938]
 [-0.13530816  0.08007812]
 [-0.13530816  0.06445312]
 [-0.13530816  0.04101562]
 [-0.08452691  0.14453125]
 [-0.08257378  0.11523438]
 [-0.08062066  0.09179688]
 [-0.13530816  0.01953125]
 [-0.08257378  0.18164062]
 [-0.08062066  0.17578125]
 [-0.13530816  0.06445312]
 [-0.02593316  0.20117188]
 [-0.07866753  0.26953125]
 [-0.02007378  0.078125  ]
 [-0.07866753  0.30078125]
 [-0.13530816  0.015625  ]
 [-0.13530816 -0.04492188]
 [-0.03179253  0.2421875 ]
 [-0.08452691  0.26757812]
 [-0.02983941  0.29296875]]"
4,"[[-0.08062066  0.15380859]
 [-0.07866753  0.20068359]
 [-0.08257378  0.10107422]
 [-0.02398003  0.19091797]
 [-0.08062066  0.15576172]
 [-0.07866753  0.24951172]
 [-0.02007378  0.24560547]
 [-0.13530816  0.24951172]
 [-0.08452691  0.05419922]
 [-0.13530816  0.10693359]
 [-0.13530816  0.15576172]
 [-0.13530816  0.20263672]
 [-0.08452691  0.05615234]]","[[0.15380859 0.09960938]
 [0.20068359 0.08984375]
 [0.10107422 0.1796875 ]
 [0.19091797 0.1875    ]
 [0.15576172 0.03320312]
 [0.24951172 0.015625  ]
 [0.24560547 0.078125  ]
 [0.24951172 0.015625  ]
 [0.05419922 0.16210938]
 [0.10693359 0.08007812]
 [0.15576172 0.06445312]
 [0.20263672 0.04101562]
 [0.05615234 0.14453125]]","[[-0.08062066  0.09960938]
 [-0.07866753  0.08984375]
 [-0.08257378  0.1796875 ]
 [-0.02398003  0.1875    ]
 [-0.08062066  0.03320312]
 [-0.07866753  0.015625  ]
 [-0.02007378  0.078125  ]
 [-0.13530816  0.015625  ]
 [-0.08452691  0.16210938]
 [-0.13530816  0.08007812]
 [-0.13530816  0.06445312]
 [-0.13530816  0.04101562]
 [-0.08452691  0.14453125]]"
5,"[[-0.08257378  0.10498047]
 [-0.08062066  0.15380859]
 [-0.08257378  0.10107422]
 [-0.08062066  0.14794922]
 [-0.02593316  0.14208984]
 [-0.08257378  0.10107422]
 [-0.08062066  0.15380859]
 [-0.14302455  0.12795759]
 [-0.14302455  0.08498884]
 [-0.13530816  0.20263672]
 [-0.03179253  0.04248047]
 [-0.13530816  0.20263672]
 [-0.08452691  0.04248047]
 [-0.02983941  0.08349609]
 [-0.02593316  0.13623047]
 [-0.02398003  0.19091797]
 [-0.14302455  0.07327009]
 [-0.08638393  0.17678571]
 [-0.14302455  0.03811384]]","[[ 0.10498047  0.11523438]
 [ 0.15380859  0.09179688]
 [ 0.10107422  0.18164062]
 [ 0.14794922  0.17578125]
 [ 0.14208984  0.20117188]
 [ 0.10107422  0.1796875 ]
 [ 0.15380859  0.09960938]
 [ 0.12795759  0.01004464]
 [ 0.08498884  0.09207589]
 [ 0.20263672  0.01953125]
 [ 0.04248047  0.2421875 ]
 [ 0.20263672  0.06445312]
 [ 0.04248047  0.26757812]
 [ 0.08349609  0.29296875]
 [ 0.13623047  0.25585938]
 [ 0.19091797  0.1875    ]
 [ 0.07327009 -0.05440848]
 [ 0.17678571  0.07645089]
 [ 0.03811384  0.08231027]]","[[-0.08257378  0.11523438]
 [-0.08062066  0.09179688]
 [-0.08257378  0.18164062]
 [-0.08062066  0.17578125]
 [-0.02593316  0.20117188]
 [-0.08257378  0.1796875 ]
 [-0.08062066  0.09960938]
 [-0.14302455  0.01004464]
 [-0.14302455  0.09207589]
 [-0.13530816  0.01953125]
 [-0.03179253  0.2421875 ]
 [-0.13530816  0.06445312]
 [-0.08452691  0.26757812]
 [-0.02983941  0.29296875]
 [-0.02593316  0.25585938]
 [-0.02398003  0.1875    ]
 [-0.14302455 -0.05440848]
 [-0.08638393  0.07645089]
 [-0.14302455  0.08231027]]"
6,"[[-0.09029018  0.07522321]
 [-0.08833705  0.12600446]
 [-0.08638393  0.17287946]
 [-0.03364955  0.12405134]
 [-0.03169643  0.17287946]
 [-0.14302455  0.03616071]
 [-0.09029018  0.08303571]
 [-0.03950893  0.02248884]
 [-0.09029018  0.06545759]
 [-0.08833705  0.11819196]
 [-0.08638393  0.16506696]
 [ 0.01908482  0.11819196]
 [-0.03169643  0.17483259]
 [-0.02779018  0.22170759]]","[[0.07522321 0.30691964]
 [0.12600446 0.27957589]
 [0.17287946 0.26981027]
 [0.12405134 0.27762277]
 [0.17287946 0.22488839]
 [0.03616071 0.21316964]
 [0.08303571 0.21512277]
 [0.02248884 0.33816964]
 [0.06545759 0.39090402]
 [0.11819196 0.35965402]
 [0.16506696 0.35965402]
 [0.11819196 0.27566964]
 [0.17483259 0.21512277]
 [0.22170759 0.21316964]]","[[-0.09029018  0.30691964]
 [-0.08833705  0.27957589]
 [-0.08638393  0.26981027]
 [-0.03364955  0.27762277]
 [-0.03169643  0.22488839]
 [-0.14302455  0.21316964]
 [-0.09029018  0.21512277]
 [-0.03950893  0.33816964]
 [-0.09029018  0.39090402]
 [-0.08833705  0.35965402]
 [-0.08638393  0.35965402]
 [ 0.01908482  0.27566964]
 [-0.03169643  0.21512277]
 [-0.02779018  0.21316964]]"
7,"[[-0.20957031  0.25846354]
 [-0.25839844  0.25651042]
 [-0.16660156  0.20572917]
 [-0.20957031  0.26041667]
 [-0.10800781  0.29752604]
 [-0.21347656  0.20963542]
 [-0.15683594  0.30143229]
 [-0.26035156  0.20768229]
 [-0.25644531  0.30729167]
 [-0.20371094  0.34830729]
 [-0.30722656  0.24479167]
 [-0.30722656  0.29557292]]","[[0.25846354 0.20677083]
 [0.25651042 0.26731771]
 [0.20572917 0.24192708]
 [0.26041667 0.15794271]
 [0.29752604 0.17747396]
 [0.20963542 0.25755208]
 [0.30143229 0.19309896]
 [0.20768229 0.29075521]
 [0.30729167 0.22825521]
 [0.34830729 0.27122396]
 [0.24479167 0.37864583]
 [0.29557292 0.35520833]]","[[-0.20957031  0.20677083]
 [-0.25839844  0.26731771]
 [-0.16660156  0.24192708]
 [-0.20957031  0.15794271]
 [-0.10800781  0.17747396]
 [-0.21347656  0.25755208]
 [-0.15683594  0.19309896]
 [-0.26035156  0.29075521]
 [-0.25644531  0.22825521]
 [-0.20371094  0.27122396]
 [-0.30722656  0.37864583]
 [-0.30722656  0.35520833]]"
8,"[[-0.09493583  0.61077009]
 [-0.14571708  0.56389509]
 [-0.09493583  0.60491071]
 [-0.1398577   0.66155134]
 [-0.09884208  0.56584821]
 [-0.09493583  0.61077009]
 [-0.08907645  0.65764509]
 [-0.0851702   0.70452009]
 [-0.09884208  0.56389509]
 [-0.08907645  0.65764509]
 [-0.0851702   0.70256696]]","[[ 0.61077009  0.06270926]
 [ 0.56389509  0.13692801]
 [ 0.60491071  0.17794364]
 [ 0.66155134  0.03927176]
 [ 0.56584821  0.00606864]
 [ 0.61077009 -0.03690011]
 [ 0.65764509 -0.02322824]
 [ 0.70452009  0.01974051]
 [ 0.56389509  0.07247489]
 [ 0.65764509  0.05489676]
 [ 0.70256696  0.10763114]]","[[-0.09493583  0.06270926]
 [-0.14571708  0.13692801]
 [-0.09493583  0.17794364]
 [-0.1398577   0.03927176]
 [-0.09884208  0.00606864]
 [-0.09493583 -0.03690011]
 [-0.08907645 -0.02322824]
 [-0.0851702   0.01974051]
 [-0.09884208  0.07247489]
 [-0.08907645  0.05489676]
 [-0.0851702   0.10763114]]"
9,"[[-0.01464844 -0.02001953]
 [-0.01464844  0.02685547]
 [-0.01464844 -0.02978516]
 [ 0.04394531  0.02294922]
 [-0.01464844 -0.02001953]
 [-0.01464844  0.02685547]
 [-0.01464844 -0.02978516]
 [ 0.04394531  0.02294922]
 [ 0.          0.        ]
 [-0.02663352 -0.00319602]
 [-0.02663352 -0.05983665]
 [ 0.0300071  -0.01100852]
 [ 0.03196023  0.03586648]
 [-0.02663352  0.08274148]
 [-0.02663352 -0.07350852]
 [-0.02663352 -0.04616477]
 [ 0.03196023  0.00266335]
 [ 0.03391335  0.07492898]
 [-0.02663352 -0.0481179 ]
 [ 0.03196023  0.0456321 ]
 [-0.0046658  -0.07693142]]","[[-0.02001953 -0.05957031]
 [ 0.02685547 -0.10253906]
 [-0.02978516  0.11621094]
 [ 0.02294922  0.04589844]
 [-0.02001953 -0.05957031]
 [ 0.02685547 -0.10253906]
 [-0.02978516  0.11621094]
 [ 0.02294922  0.04589844]
 [ 0.          0.        ]
 [-0.00319602 -0.10830966]
 [-0.05983665  0.00497159]
 [-0.01100852 -0.02432528]
 [ 0.03586648 -0.02432528]
 [ 0.08274148 -0.00674716]
 [-0.07350852  0.10262784]
 [-0.04616477  0.19833097]
 [ 0.00266335  0.19051847]
 [ 0.07492898  0.04989347]
 [-0.0481179  -0.20401278]
 [ 0.0456321  -0.17862216]
 [-0.07693142  0.17111545]]","[[-0.01464844 -0.05957031]
 [-0.01464844 -0.10253906]
 [-0.01464844  0.11621094]
 [ 0.04394531  0.04589844]
 [-0.01464844 -0.05957031]
 [-0.01464844 -0.10253906]
 [-0.01464844  0.11621094]
 [ 0.04394531  0.04589844]
 [ 0.          0.        ]
 [-0.02663352 -0.10830966]
 [-0.02663352  0.00497159]
 [ 0.0300071  -0.02432528]
 [ 0.03196023 -0.02432528]
 [-0.02663352 -0.00674716]
 [-0.02663352  0.10262784]
 [-0.02663352  0.19833097]
 [ 0.03196023  0.19051847]
 [ 0.03391335  0.04989347]
 [-0.02663352 -0.20401278]
 [ 0.03196023 -0.17862216]
 [-0.0046658   0.17111545]]"
