,xy,yz,xz
0,"[[-0.00097656 -0.03515625]
 [ 0.00097656 -0.0078125 ]
 [-0.00097656  0.00390625]
 [ 0.00097656  0.0390625 ]
 [-0.00097656 -0.03515625]
 [ 0.00097656 -0.0078125 ]
 [-0.00097656  0.00390625]
 [ 0.00097656  0.0390625 ]
 [-0.02994792 -0.06770833]
 [-0.02799479 -0.01497396]
 [ 0.02864583  0.03190104]
 [-0.08268229 -0.02669271]
 [ 0.02669271  0.01432292]
 [-0.00854492 -0.05102539]
 [ 0.0480957  -0.01782227]
 [ 0.05004883  0.04077148]
 [-0.0612793  -0.01977539]
 [ 0.04418945 -0.03149414]
 [-0.0065918   0.01733398]
 [-0.00463867  0.06225586]
 [ 0.05419922 -0.03564453]
 [-0.05517578  0.00927734]
 [-0.00048828 -0.00634766]
 [ 0.00146484  0.03271484]
 [ 0.05419922 -0.03564453]
 [-0.05517578  0.00927734]
 [-0.00048828 -0.00634766]
 [ 0.00146484  0.03271484]
 [ 0.01367188 -0.04492188]
 [-0.04101562  0.00976562]
 [ 0.08528646  0.06315104]
 [-0.0612793  -0.00024414]]","[[-0.03515625  0.07275391]
 [-0.0078125   0.15478516]
 [ 0.00390625 -0.16748047]
 [ 0.0390625  -0.06005859]
 [-0.03515625  0.07275391]
 [-0.0078125   0.15478516]
 [ 0.00390625 -0.16748047]
 [ 0.0390625  -0.06005859]
 [-0.06770833  0.08365885]
 [-0.01497396  0.06803385]
 [ 0.03190104  0.05436198]
 [-0.02669271  0.11686198]
 [ 0.01432292 -0.12532552]
 [-0.05102539  0.01391602]
 [-0.01782227  0.07446289]
 [ 0.04077148  0.01782227]
 [-0.01977539  0.09985352]
 [-0.03149414 -0.14819336]
 [ 0.01733398 -0.14233398]
 [ 0.06225586 -0.12866211]
 [-0.03564453  0.08105469]
 [ 0.00927734  0.11035156]
 [-0.00634766 -0.14550781]
 [ 0.03271484 -0.04589844]
 [-0.03564453  0.08105469]
 [ 0.00927734  0.11035156]
 [-0.00634766 -0.14550781]
 [ 0.03271484 -0.04589844]
 [-0.04492188  0.13183594]
 [ 0.00976562  0.11230469]
 [ 0.06315104 -0.19759115]
 [-0.00024414  0.21313477]]","[[-0.00097656  0.07275391]
 [ 0.00097656  0.15478516]
 [-0.00097656 -0.16748047]
 [ 0.00097656 -0.06005859]
 [-0.00097656  0.07275391]
 [ 0.00097656  0.15478516]
 [-0.00097656 -0.16748047]
 [ 0.00097656 -0.06005859]
 [-0.02994792  0.08365885]
 [-0.02799479  0.06803385]
 [ 0.02864583  0.05436198]
 [-0.08268229  0.11686198]
 [ 0.02669271 -0.12532552]
 [-0.00854492  0.01391602]
 [ 0.0480957   0.07446289]
 [ 0.05004883  0.01782227]
 [-0.0612793   0.09985352]
 [ 0.04418945 -0.14819336]
 [-0.0065918  -0.14233398]
 [-0.00463867 -0.12866211]
 [ 0.05419922  0.08105469]
 [-0.05517578  0.11035156]
 [-0.00048828 -0.14550781]
 [ 0.00146484 -0.04589844]
 [ 0.05419922  0.08105469]
 [-0.05517578  0.11035156]
 [-0.00048828 -0.14550781]
 [ 0.00146484 -0.04589844]
 [ 0.01367188  0.13183594]
 [-0.04101562  0.11230469]
 [ 0.08528646 -0.19759115]
 [-0.0612793   0.21313477]]"
1,"[[ 0.06835938 -0.00976562]
 [-0.04101562  0.04492188]
 [ 0.01367188 -0.04492188]
 [-0.04101562  0.00976562]
 [ 0.06835938 -0.00976562]
 [-0.04101562  0.04492188]
 [-0.00039062  0.04609375]
 [-0.05810547 -0.0234375 ]
 [ 0.05908203  0.015625  ]
 [-0.00146484 -0.01367188]
 [ 0.00048828  0.02148438]
 [ 0.02734375 -0.05957031]
 [-0.02734375  0.05957031]
 [-0.01888021 -0.0234375 ]
 [ 0.03776042  0.01171875]
 [-0.01888021  0.01171875]
 [ 0.01757812 -0.02929688]
 [ 0.01953125  0.01757812]
 [-0.03710938  0.01171875]
 [-0.02832031 -0.03613281]
 [ 0.02832031 -0.00488281]
 [-0.02832031 -0.00097656]
 [ 0.02832031  0.04199219]
 [-0.04414063  0.03671875]
 [ 0.01054687 -0.04140625]
 [ 0.0125      0.00742187]
 [ 0.0125      0.07382812]
 [ 0.0015625   0.05390625]
 [-0.05703125 -0.04375   ]
 [ 0.05820313  0.04609375]
 [ 0.00859375 -0.10976563]]","[[-0.00976562 -0.09277344]
 [ 0.04492188 -0.15136719]
 [-0.04492188  0.13183594]
 [ 0.00976562  0.11230469]
 [-0.00976562 -0.09277344]
 [ 0.04492188 -0.15136719]
 [ 0.04609375 -0.0671875 ]
 [-0.0234375   0.04248047]
 [ 0.015625    0.07958984]
 [-0.01367188 -0.16845703]
 [ 0.02148438  0.04638672]
 [-0.05957031  0.05566406]
 [ 0.05957031 -0.05566406]
 [-0.0234375   0.07226562]
 [ 0.01171875  0.11132812]
 [ 0.01171875 -0.18359375]
 [-0.02929688  0.05273438]
 [ 0.01757812  0.05664062]
 [ 0.01171875 -0.109375  ]
 [-0.03613281  0.07861328]
 [-0.00488281  0.13720703]
 [-0.00097656 -0.11083984]
 [ 0.04199219 -0.10498047]
 [ 0.03671875 -0.08222656]
 [-0.04140625  0.07011719]
 [ 0.00742187  0.06621094]
 [ 0.07382812 -0.02363281]
 [ 0.05390625  0.21210937]
 [-0.04375    -0.18242188]
 [ 0.04609375 -0.2234375 ]
 [-0.10976563  0.13847656]]","[[ 0.06835938 -0.09277344]
 [-0.04101562 -0.15136719]
 [ 0.01367188  0.13183594]
 [-0.04101562  0.11230469]
 [ 0.06835938 -0.09277344]
 [-0.04101562 -0.15136719]
 [-0.00039062 -0.0671875 ]
 [-0.05810547  0.04248047]
 [ 0.05908203  0.07958984]
 [-0.00146484 -0.16845703]
 [ 0.00048828  0.04638672]
 [ 0.02734375  0.05566406]
 [-0.02734375 -0.05566406]
 [-0.01888021  0.07226562]
 [ 0.03776042  0.11132812]
 [-0.01888021 -0.18359375]
 [ 0.01757812  0.05273438]
 [ 0.01953125  0.05664062]
 [-0.03710938 -0.109375  ]
 [-0.02832031  0.07861328]
 [ 0.02832031  0.13720703]
 [-0.02832031 -0.11083984]
 [ 0.02832031 -0.10498047]
 [-0.04414063 -0.08222656]
 [ 0.01054687  0.07011719]
 [ 0.0125      0.06621094]
 [ 0.0125     -0.02363281]
 [ 0.0015625   0.21210937]
 [-0.05703125 -0.18242188]
 [ 0.05820313 -0.2234375 ]
 [ 0.00859375  0.13847656]]"
2,"[[ 0.0125      0.04648437]
 [ 0.06523437 -0.00234375]
 [-0.04414063  0.10117187]
 [-0.00520833  0.00634766]
 [ 0.04947917  0.00244141]
 [ 0.05143229  0.05322266]
 [ 0.07389323 -0.01920573]
 [ 0.02311198  0.03352865]
 [ 0.02701823  0.08821615]
 [ 0.02521307  0.07830256]
 [-0.05989583  0.01025391]
 [-0.00716146 -0.08154297]
 [-0.00520833 -0.02880859]
 [-0.00325521  0.01220703]
 [-0.00325521  0.03759766]
 [-0.00520833 -0.04443359]
 [-0.03352865 -0.02897135]
 [-0.03157552  0.00423177]
 [-0.03548177 -0.09342448]
 [ 0.02115885 -0.0485026 ]
 [ 0.02311198  0.0061849 ]
 [-0.03157552  0.05696615]
 [-0.03157552 -0.02115885]
 [-0.09197443 -0.02130682]
 [-0.03533381  0.03142756]
 [ 0.01054687 -0.07070313]
 [-0.04414063 -0.04140625]
 [-0.00130208  0.11767578]
 [-0.00325521 -0.02685547]
 [-0.00716146 -0.05810547]
 [ 0.02897135  0.09602865]
 [-0.03352865 -0.07389323]]","[[ 0.04648437 -0.16035156]
 [-0.00234375 -0.16621094]
 [ 0.10117187 -0.25019531]
 [ 0.00634766 -0.17496745]
 [ 0.00244141 -0.16520182]
 [ 0.05322266 -0.1944987 ]
 [-0.01920573 -0.14322917]
 [ 0.03352865 -0.15104167]
 [ 0.08821615 -0.27213542]
 [ 0.07830256 -0.0649858 ]
 [ 0.01025391  0.0633138 ]
 [-0.08154297  0.0398763 ]
 [-0.02880859  0.02229818]
 [ 0.01220703  0.05159505]
 [ 0.03759766  0.13948568]
 [-0.04443359  0.08089193]
 [-0.02897135 -0.02994792]
 [ 0.00423177  0.04817708]
 [-0.09342448  0.05794271]
 [-0.0485026   0.06380208]
 [ 0.0061849   0.02864583]
 [ 0.05696615  0.02669271]
 [-0.02115885  0.15169271]
 [-0.02130682  0.00142045]
 [ 0.03142756 -0.03959517]
 [-0.07070313  0.16972656]
 [-0.04140625  0.23808594]
 [ 0.11767578  0.01253255]
 [-0.02685547  0.18440755]
 [-0.05810547 -0.05973307]
 [ 0.09602865  0.05403646]
 [-0.07389323  0.16536458]]","[[ 0.0125     -0.16035156]
 [ 0.06523437 -0.16621094]
 [-0.04414063 -0.25019531]
 [-0.00520833 -0.17496745]
 [ 0.04947917 -0.16520182]
 [ 0.05143229 -0.1944987 ]
 [ 0.07389323 -0.14322917]
 [ 0.02311198 -0.15104167]
 [ 0.02701823 -0.27213542]
 [ 0.02521307 -0.0649858 ]
 [-0.05989583  0.0633138 ]
 [-0.00716146  0.0398763 ]
 [-0.00520833  0.02229818]
 [-0.00325521  0.05159505]
 [-0.00325521  0.13948568]
 [-0.00520833  0.08089193]
 [-0.03352865 -0.02994792]
 [-0.03157552  0.04817708]
 [-0.03548177  0.05794271]
 [ 0.02115885  0.06380208]
 [ 0.02311198  0.02864583]
 [-0.03157552  0.02669271]
 [-0.03157552  0.15169271]
 [-0.09197443  0.00142045]
 [-0.03533381 -0.03959517]
 [ 0.01054687  0.16972656]
 [-0.04414063  0.23808594]
 [-0.00130208  0.01253255]
 [-0.00325521  0.18440755]
 [-0.00716146 -0.05973307]
 [ 0.02897135  0.05403646]
 [-0.03352865  0.16536458]]"
3,"[[-0.04119318 -0.08185369]
 [-0.03728693 -0.03693182]
 [ 0.02130682  0.00213068]
 [ 0.02130682 -0.00763494]
 [ 0.01544744 -0.00372869]
 [-0.02448918  0.05588942]
 [ 0.02824519 -0.0398137 ]
 [-0.02448918  0.00510817]
 [ 0.03410457  0.05003005]
 [-0.02448918 -0.02614183]
 [ 0.02824519 -0.01051683]
 [ 0.01464844  0.00292969]
 [ 0.01269531 -0.04785156]
 [ 0.01464844 -0.00488281]
 [ 0.13849432  0.05291193]
 [-0.09197443 -0.05255682]
 [ 0.07599432  0.03924006]
 [-0.02644231 -0.01246995]
 [-0.02448918  0.04807692]
 [ 0.02433894 -0.06911058]
 [ 0.02824519 -0.0788762 ]
 [ 0.08683894  0.04417067]
 [-0.02448918  0.07932692]
 [-0.04199219  0.04980469]]","[[-0.08185369  0.04243608]
 [-0.03693182  0.05610795]
 [ 0.00213068  0.07759233]
 [-0.00763494  0.10884233]
 [-0.00372869 -0.14701705]
 [ 0.05588942  0.0320012 ]
 [-0.0398137   0.01442308]
 [ 0.00510817  0.03786058]
 [ 0.05003005  0.04176683]
 [-0.02614183  0.14528245]
 [-0.01051683 -0.12620192]
 [ 0.00292969  0.06005859]
 [-0.04785156 -0.04345703]
 [-0.00488281 -0.08837891]
 [ 0.05291193 -0.00443892]
 [-0.05255682  0.12446733]
 [ 0.03924006 -0.15482955]
 [-0.01246995 -0.09495192]
 [ 0.04807692 -0.17698317]
 [-0.06911058 -0.0695613 ]
 [-0.0788762   0.14528245]
 [ 0.04417067 -0.20042067]
 [ 0.07932692 -0.0773738 ]
 [ 0.04980469  0.07177734]]","[[-0.04119318  0.04243608]
 [-0.03728693  0.05610795]
 [ 0.02130682  0.07759233]
 [ 0.02130682  0.10884233]
 [ 0.01544744 -0.14701705]
 [-0.02448918  0.0320012 ]
 [ 0.02824519  0.01442308]
 [-0.02448918  0.03786058]
 [ 0.03410457  0.04176683]
 [-0.02448918  0.14528245]
 [ 0.02824519 -0.12620192]
 [ 0.01464844  0.06005859]
 [ 0.01269531 -0.04345703]
 [ 0.01464844 -0.08837891]
 [ 0.13849432 -0.00443892]
 [-0.09197443  0.12446733]
 [ 0.07599432 -0.15482955]
 [-0.02644231 -0.09495192]
 [-0.02448918 -0.17698317]
 [ 0.02433894 -0.0695613 ]
 [ 0.02824519  0.14528245]
 [ 0.08683894 -0.20042067]
 [-0.02448918 -0.0773738 ]
 [-0.04199219  0.07177734]]"
4,"[[-0.0921224   0.40874566]
 [-0.08821615  0.45952691]
 [-0.14876302  0.42046441]
 [-0.14485677  0.46929253]
 [-0.11499023  0.39907227]
 [-0.11108398  0.44985352]
 [-0.11499023  0.40688477]
 [-0.11108398  0.45766602]
 [-0.20540365  0.37944878]
 [-0.0921224   0.42046441]
 [-0.15071615  0.36968316]
 [-0.11694336  0.33657227]
 [-0.07202148  0.35219727]
 [-0.15795898  0.50454102]
 [-0.02124023  0.40493164]
 [-0.06420898  0.45766602]]","[[ 0.40874566 -0.35101997]
 [ 0.45952691 -0.39984809]
 [ 0.42046441 -0.42328559]
 [ 0.46929253 -0.47992622]
 [ 0.39907227 -0.47246094]
 [ 0.44985352 -0.45097656]
 [ 0.40688477 -0.40605469]
 [ 0.45766602 -0.36503906]
 [ 0.37944878 -0.52289497]
 [ 0.42046441 -0.53461372]
 [ 0.36968316 -0.39789497]
 [ 0.33657227 -0.56230469]
 [ 0.35219727 -0.44316406]
 [ 0.50454102 -0.40214844]
 [ 0.40493164 -0.26152344]
 [ 0.45766602 -0.25175781]]","[[-0.0921224  -0.35101997]
 [-0.08821615 -0.39984809]
 [-0.14876302 -0.42328559]
 [-0.14485677 -0.47992622]
 [-0.11499023 -0.47246094]
 [-0.11108398 -0.45097656]
 [-0.11499023 -0.40605469]
 [-0.11108398 -0.36503906]
 [-0.20540365 -0.52289497]
 [-0.0921224  -0.53461372]
 [-0.15071615 -0.39789497]
 [-0.11694336 -0.56230469]
 [-0.07202148 -0.44316406]
 [-0.15795898 -0.40214844]
 [-0.02124023 -0.26152344]
 [-0.06420898 -0.25175781]]"
5,"[[-0.03845215  0.43515015]
 [ 0.01623535  0.38632202]
 [-0.03845215  0.43515015]
 [-0.03845215  0.48007202]
 [-0.03845215  0.4312439 ]
 [-0.03845215  0.48007202]
 [-0.03845215  0.42929077]
 [-0.03845215  0.48007202]
 [ 0.01818848  0.46640015]
 [ 0.0201416   0.52694702]
 [ 0.1295166   0.42538452]
 [-0.03845215  0.3843689 ]
 [-0.03845215  0.52304077]]","[[0.43515015 0.22338867]
 [0.38632202 0.25463867]
 [0.43515015 0.22924805]
 [0.48007202 0.26049805]
 [0.4312439  0.30151367]
 [0.48007202 0.28198242]
 [0.42929077 0.33862305]
 [0.48007202 0.27026367]
 [0.46640015 0.42651367]
 [0.52694702 0.23510742]
 [0.42538452 0.26635742]
 [0.3843689  0.31713867]
 [0.52304077 0.3503418 ]]","[[-0.03845215  0.22338867]
 [ 0.01623535  0.25463867]
 [-0.03845215  0.22924805]
 [-0.03845215  0.26049805]
 [-0.03845215  0.30151367]
 [-0.03845215  0.28198242]
 [-0.03845215  0.33862305]
 [-0.03845215  0.27026367]
 [ 0.01818848  0.42651367]
 [ 0.0201416   0.23510742]
 [ 0.1295166   0.26635742]
 [-0.03845215  0.31713867]
 [-0.03845215  0.3503418 ]]"
6,"[[-0.32874504  0.39316716]
 [-0.32483879  0.33652654]
 [-0.21937004  0.33847966]
 [-0.27405754  0.38144841]
 [-0.32288566  0.29941716]
 [-0.32483879  0.34824529]
 [-0.37366691  0.29941716]
 [-0.32483879  0.35215154]
 [-0.32874504  0.39902654]
 [-0.37366691  0.27793279]
 [-0.38147941  0.38144841]
 [-0.33069816  0.44394841]
 [-0.37757316  0.32871404]
 [-0.38147941  0.37754216]
 [-0.21937004  0.44394841]]","[[ 0.39316716 -0.21168155]
 [ 0.33652654 -0.29566592]
 [ 0.33847966 -0.30347842]
 [ 0.38144841 -0.3327753 ]
 [ 0.29941716 -0.2077753 ]
 [ 0.34824529 -0.1999628 ]
 [ 0.29941716 -0.1609003 ]
 [ 0.35215154 -0.13355655]
 [ 0.39902654 -0.13941592]
 [ 0.27793279 -0.34449405]
 [ 0.38144841 -0.28394717]
 [ 0.44394841 -0.16480655]
 [ 0.32871404 -0.32300967]
 [ 0.37754216 -0.3093378 ]
 [ 0.44394841 -0.2155878 ]]","[[-0.32874504 -0.21168155]
 [-0.32483879 -0.29566592]
 [-0.21937004 -0.30347842]
 [-0.27405754 -0.3327753 ]
 [-0.32288566 -0.2077753 ]
 [-0.32483879 -0.1999628 ]
 [-0.37366691 -0.1609003 ]
 [-0.32483879 -0.13355655]
 [-0.32874504 -0.13941592]
 [-0.37366691 -0.34449405]
 [-0.38147941 -0.28394717]
 [-0.33069816 -0.16480655]
 [-0.37757316 -0.32300967]
 [-0.38147941 -0.3093378 ]
 [-0.21937004 -0.2155878 ]]"
7,"[[0.10214501 0.2501028 ]
 [0.10214501 0.25986842]
 [0.05331689 0.30869655]
 [0.04550439 0.19736842]
 [0.16269189 0.2969778 ]
 [0.09628564 0.20127467]
 [0.04941064 0.2579153 ]
 [0.15487939 0.22861842]
 [0.10800439 0.28330592]
 [0.05331689 0.29893092]]","[[0.2501028  0.25085663]
 [0.25986842 0.14148163]
 [0.30869655 0.18054413]
 [0.19736842 0.33874726]
 [0.2969778  0.16687226]
 [0.20127467 0.27624726]
 [0.2579153  0.23913788]
 [0.22861842 0.35827851]
 [0.28330592 0.35827851]
 [0.29893092 0.28796601]]","[[0.10214501 0.25085663]
 [0.10214501 0.14148163]
 [0.05331689 0.18054413]
 [0.04550439 0.33874726]
 [0.16269189 0.16687226]
 [0.09628564 0.27624726]
 [0.04941064 0.23913788]
 [0.15487939 0.35827851]
 [0.10800439 0.35827851]
 [0.05331689 0.28796601]]"
8,"[[-0.03525905  0.10793586]
 [-0.0181108   0.16583807]
 [-0.03525905  0.10793586]
 [ 0.0155222   0.01418586]
 [-0.03525905  0.06106086]
 [-0.03525905  0.01027961]
 [-0.03525905  0.06106086]
 [-0.0181108   0.15021307]
 [-0.0181108   0.24982244]
 [-0.07475142  0.20880682]
 [-0.07475142  0.26154119]
 [-0.07475142  0.21661932]
 [ 0.0365767   0.16779119]
 [ 0.09321733  0.21075994]]","[[ 0.10793586 -0.1275699 ]
 [ 0.16583807 -0.12073864]
 [ 0.10793586 -0.21546053]
 [ 0.01418586 -0.1822574 ]
 [ 0.06106086 -0.15491365]
 [ 0.01027961 -0.07483553]
 [ 0.06106086 -0.1588199 ]
 [ 0.15021307 -0.24183239]
 [ 0.24982244 -0.20667614]
 [ 0.20880682 -0.14808239]
 [ 0.26154119 -0.09534801]
 [ 0.21661932 -0.03870739]
 [ 0.16779119 -0.08753551]
 [ 0.21075994 -0.10316051]]","[[-0.03525905 -0.1275699 ]
 [-0.0181108  -0.12073864]
 [-0.03525905 -0.21546053]
 [ 0.0155222  -0.1822574 ]
 [-0.03525905 -0.15491365]
 [-0.03525905 -0.07483553]
 [-0.03525905 -0.1588199 ]
 [-0.0181108  -0.24183239]
 [-0.0181108  -0.20667614]
 [-0.07475142 -0.14808239]
 [-0.07475142 -0.09534801]
 [-0.07475142 -0.03870739]
 [ 0.0365767  -0.08753551]
 [ 0.09321733 -0.10316051]]"
9,"[[ 0.05822173  0.05487351]
 [ 0.0015811   0.10760789]
 [ 0.05822173  0.05877976]
 [ 0.05822173  0.10174851]
 [-0.01342773  0.07922363]
 [ 0.0562686  -0.00762649]
 [ 0.0015811   0.15252976]
 [ 0.0562686   0.01776414]
 [ 0.0015811   0.06659226]
 [ 0.0562686   0.00604539]
 [ 0.0015811   0.15057664]
 [-0.01342773  0.13195801]
 [-0.01342773  0.16711426]
 [ 0.0015811   0.11542039]
 [ 0.0015811   0.06854539]
 [ 0.0015811   0.16229539]
 [ 0.06212798  0.20917039]
 [ 0.0562686   0.01971726]
 [ 0.05822173  0.06854539]
 [ 0.0015811   0.11542039]
 [ 0.0015811   0.16034226]
 [ 0.09790039  0.10656738]]","[[ 0.05487351 -0.00948661]
 [ 0.10760789  0.03738839]
 [ 0.05877976  0.01981027]
 [ 0.10174851 -0.01339286]
 [ 0.07922363 -0.03283691]
 [-0.00762649 -0.10518973]
 [ 0.15252976  0.01590402]
 [ 0.01776414  0.09988839]
 [ 0.06659226  0.13504464]
 [ 0.00604539 -0.02706473]
 [ 0.15057664 -0.00362723]
 [ 0.13195801 -0.00744629]
 [ 0.16711426 -0.07189941]
 [ 0.11542039  0.20145089]
 [ 0.06854539  0.17606027]
 [ 0.16229539  0.20145089]
 [ 0.20917039  0.22684152]
 [ 0.01971726  0.14676339]
 [ 0.06854539  0.21512277]
 [ 0.11542039  0.25809152]
 [ 0.16034226  0.30887277]
 [ 0.10656738  0.26013184]]","[[ 0.05822173 -0.00948661]
 [ 0.0015811   0.03738839]
 [ 0.05822173  0.01981027]
 [ 0.05822173 -0.01339286]
 [-0.01342773 -0.03283691]
 [ 0.0562686  -0.10518973]
 [ 0.0015811   0.01590402]
 [ 0.0562686   0.09988839]
 [ 0.0015811   0.13504464]
 [ 0.0562686  -0.02706473]
 [ 0.0015811  -0.00362723]
 [-0.01342773 -0.00744629]
 [-0.01342773 -0.07189941]
 [ 0.0015811   0.20145089]
 [ 0.0015811   0.17606027]
 [ 0.0015811   0.20145089]
 [ 0.06212798  0.22684152]
 [ 0.0562686   0.14676339]
 [ 0.05822173  0.21512277]
 [ 0.0015811   0.25809152]
 [ 0.0015811   0.30887277]
 [ 0.09790039  0.26013184]]"
