,xy,yz,xz
0,"[[-0.02994792 -0.07942708]
 [ 0.02669271 -0.03450521]
 [-0.02799479  0.01236979]
 [-0.02604167  0.05729167]
 [-0.01132812 -0.06328125]
 [-0.01132812 -0.01835937]
 [ 0.         -0.03027344]
 [ 0.          0.03027344]
 [ 0.          0.        ]
 [ 0.00755208 -0.05      ]
 [ 0.00755208 -0.00507813]
 [ 0.00755208  0.03984375]
 [ 0.00755208 -0.05      ]
 [-0.04908854 -0.003125  ]
 [ 0.00755208  0.04375   ]
 [ 0.00755208  0.04179687]
 [-0.06796875  0.06757813]
 [ 0.04335938 -0.01835937]
 [ 0.00755208  0.08476562]
 [ 0.00755208 -0.05390625]
 [-0.04908854 -0.00898438]]","[[-0.07942708  0.08138021]
 [-0.03450521  0.08528646]
 [ 0.01236979  0.09505208]
 [ 0.05729167  0.11067708]
 [-0.06328125  0.15351562]
 [-0.01835937  0.16523437]
 [-0.03027344  0.02636719]
 [ 0.03027344 -0.02636719]
 [ 0.          0.        ]
 [-0.05        0.05546875]
 [-0.00507813  0.02421875]
 [ 0.03984375 -0.01875   ]
 [-0.05        0.1453125 ]
 [-0.003125    0.11210937]
 [ 0.04375     0.06523437]
 [ 0.04179687  0.17070313]
 [ 0.06757813 -0.01445313]
 [-0.01835937 -0.12578125]
 [ 0.08476562 -0.04804688]
 [-0.05390625  0.23125   ]
 [-0.00898438  0.24296875]]","[[-0.02994792  0.08138021]
 [ 0.02669271  0.08528646]
 [-0.02799479  0.09505208]
 [-0.02604167  0.11067708]
 [-0.01132812  0.15351562]
 [-0.01132812  0.16523437]
 [ 0.          0.02636719]
 [ 0.         -0.02636719]
 [ 0.          0.        ]
 [ 0.00755208  0.05546875]
 [ 0.00755208  0.02421875]
 [ 0.00755208 -0.01875   ]
 [ 0.00755208  0.1453125 ]
 [-0.04908854  0.11210937]
 [ 0.00755208  0.06523437]
 [ 0.00755208  0.17070313]
 [-0.06796875 -0.01445313]
 [ 0.04335938 -0.12578125]
 [ 0.00755208 -0.04804688]
 [ 0.00755208  0.23125   ]
 [-0.04908854  0.24296875]]"
1,"[[-0.0078125   0.01004464]
 [-0.0078125   0.05887277]
 [-0.0078125   0.01199777]
 [ 0.04882812  0.05301339]
 [ 0.05078125  0.09988839]
 [-0.0078125   0.00809152]
 [-0.0078125   0.05496652]
 [-0.0078125   0.10184152]
 [ 0.04882812  0.05691964]
 [ 0.04882812  0.05887277]
 [-0.0078125   0.10770089]
 [ 0.109375    0.09793527]
 [ 0.10351562  0.01004464]
 [ 0.109375    0.10184152]
 [-0.0078125   0.06082589]
 [-0.0078125   0.10770089]]","[[ 0.01004464  0.14111328]
 [ 0.05887277  0.12353516]
 [ 0.01199777  0.13134766]
 [ 0.05301339  0.18603516]
 [ 0.09988839  0.18408203]
 [ 0.00809152  0.16455078]
 [ 0.05496652  0.17041016]
 [ 0.10184152  0.17626953]
 [ 0.05691964  0.12548828]
 [ 0.05887277  0.07080078]
 [ 0.10770089  0.02978516]
 [ 0.09793527  0.17822266]
 [ 0.01004464  0.07666016]
 [ 0.10184152  0.13525391]
 [ 0.06082589  0.00439453]
 [ 0.10770089 -0.02685547]]","[[-0.0078125   0.14111328]
 [-0.0078125   0.12353516]
 [-0.0078125   0.13134766]
 [ 0.04882812  0.18603516]
 [ 0.05078125  0.18408203]
 [-0.0078125   0.16455078]
 [-0.0078125   0.17041016]
 [-0.0078125   0.17626953]
 [ 0.04882812  0.12548828]
 [ 0.04882812  0.07080078]
 [-0.0078125   0.02978516]
 [ 0.109375    0.17822266]
 [ 0.10351562  0.07666016]
 [ 0.109375    0.13525391]
 [-0.0078125   0.00439453]
 [-0.0078125  -0.02685547]]"
2,"[[-0.0078125   0.01004464]
 [-0.0078125   0.05887277]
 [-0.0078125   0.01199777]
 [ 0.04882812  0.05301339]
 [ 0.05078125  0.09988839]
 [-0.0078125   0.00809152]
 [-0.0078125   0.05496652]
 [-0.0078125   0.10184152]
 [ 0.04882812  0.05691964]
 [ 0.04882812  0.05887277]
 [-0.0078125   0.10770089]
 [ 0.109375    0.09793527]
 [ 0.10351562  0.01004464]
 [ 0.109375    0.10184152]]","[[0.01004464 0.14111328]
 [0.05887277 0.12353516]
 [0.01199777 0.13134766]
 [0.05301339 0.18603516]
 [0.09988839 0.18408203]
 [0.00809152 0.16455078]
 [0.05496652 0.17041016]
 [0.10184152 0.17626953]
 [0.05691964 0.12548828]
 [0.05887277 0.07080078]
 [0.10770089 0.02978516]
 [0.09793527 0.17822266]
 [0.01004464 0.07666016]
 [0.10184152 0.13525391]]","[[-0.0078125   0.14111328]
 [-0.0078125   0.12353516]
 [-0.0078125   0.13134766]
 [ 0.04882812  0.18603516]
 [ 0.05078125  0.18408203]
 [-0.0078125   0.16455078]
 [-0.0078125   0.17041016]
 [-0.0078125   0.17626953]
 [ 0.04882812  0.12548828]
 [ 0.04882812  0.07080078]
 [-0.0078125   0.02978516]
 [ 0.109375    0.17822266]
 [ 0.10351562  0.07666016]
 [ 0.109375    0.13525391]]"
3,"[[-0.21231079  0.14489746]
 [-0.21426392  0.19372559]
 [-0.21817017  0.24060059]
 [-0.21231079  0.13708496]
 [-0.21426392  0.18395996]
 [-0.15957642  0.14880371]
 [-0.21231079  0.13317871]
 [-0.21426392  0.18395996]
 [-0.16348267  0.23669434]
 [-0.25918579  0.09216309]
 [-0.25918579  0.07653809]
 [-0.21817017  0.22888184]
 [-0.10879517  0.09606934]
 [-0.16152954  0.19567871]
 [-0.10879517  0.24255371]
 [-0.25918579  0.06872559]]","[[0.14489746 0.27203369]
 [0.19372559 0.25250244]
 [0.24060059 0.25836182]
 [0.13708496 0.34625244]
 [0.18395996 0.34625244]
 [0.14880371 0.25054932]
 [0.13317871 0.38140869]
 [0.18395996 0.35015869]
 [0.23669434 0.31695557]
 [0.09216309 0.28179932]
 [0.07653809 0.41656494]
 [0.22888184 0.36187744]
 [0.09606934 0.32867432]
 [0.19567871 0.23492432]
 [0.24255371 0.25250244]
 [0.06872559 0.44976807]]","[[-0.21231079  0.27203369]
 [-0.21426392  0.25250244]
 [-0.21817017  0.25836182]
 [-0.21231079  0.34625244]
 [-0.21426392  0.34625244]
 [-0.15957642  0.25054932]
 [-0.21231079  0.38140869]
 [-0.21426392  0.35015869]
 [-0.16348267  0.31695557]
 [-0.25918579  0.28179932]
 [-0.25918579  0.41656494]
 [-0.21817017  0.36187744]
 [-0.10879517  0.32867432]
 [-0.16152954  0.23492432]
 [-0.10879517  0.25250244]
 [-0.25918579  0.44976807]]"
4,"[[-0.19009165  0.25927734]
 [-0.24477915  0.24560547]
 [-0.24477915  0.24755859]
 [-0.13540415  0.27880859]
 [-0.13345102  0.31982422]
 [-0.18813852  0.28271484]
 [-0.24477915  0.14990234]
 [-0.24477915  0.22021484]
 [-0.19009165  0.27099609]
 [-0.24477915  0.14794922]
 [-0.24477915  0.19873047]
 [-0.24477915  0.25927734]
 [-0.24477915  0.16748047]
 [-0.18813852  0.31201172]
 [-0.24477915  0.31787109]]","[[0.25927734 0.42623197]
 [0.24560547 0.4828726 ]
 [0.24755859 0.4750601 ]
 [0.27880859 0.3266226 ]
 [0.31982422 0.36177885]
 [0.28271484 0.5219351 ]
 [0.14990234 0.4750601 ]
 [0.22021484 0.39302885]
 [0.27099609 0.37740385]
 [0.14794922 0.47896635]
 [0.19873047 0.47115385]
 [0.25927734 0.59615385]
 [0.16748047 0.57466947]
 [0.31201172 0.40279447]
 [0.31787109 0.5688101 ]]","[[-0.19009165  0.42623197]
 [-0.24477915  0.4828726 ]
 [-0.24477915  0.4750601 ]
 [-0.13540415  0.3266226 ]
 [-0.13345102  0.36177885]
 [-0.18813852  0.5219351 ]
 [-0.24477915  0.4750601 ]
 [-0.24477915  0.39302885]
 [-0.19009165  0.37740385]
 [-0.24477915  0.47896635]
 [-0.24477915  0.47115385]
 [-0.24477915  0.59615385]
 [-0.24477915  0.57466947]
 [-0.18813852  0.40279447]
 [-0.24477915  0.5688101 ]]"
5,"[[0.00382314 0.16614029]
 [0.00382314 0.08606217]
 [0.00382314 0.13293717]
 [0.00382314 0.19543717]
 [0.00382314 0.07239029]
 [0.00382314 0.12512467]
 [0.00382314 0.20910904]
 [0.00382314 0.25403092]
 [0.00382314 0.09387467]
 [0.00382314 0.14465592]]","[[0.16614029 0.36922374]
 [0.08606217 0.31648936]
 [0.13293717 0.32039561]
 [0.19543717 0.27156749]
 [0.07239029 0.35750499]
 [0.12512467 0.34578624]
 [0.20910904 0.38875499]
 [0.25403092 0.40437999]
 [0.09387467 0.42977061]
 [0.14465592 0.42977061]]","[[0.00382314 0.36922374]
 [0.00382314 0.31648936]
 [0.00382314 0.32039561]
 [0.00382314 0.27156749]
 [0.00382314 0.35750499]
 [0.00382314 0.34578624]
 [0.00382314 0.38875499]
 [0.00382314 0.40437999]
 [0.00382314 0.42977061]
 [0.00382314 0.42977061]]"
6,"[[-0.3174977   0.15992647]
 [-0.3721852   0.20289522]
 [-0.32335708  0.25172335]
 [-0.36827895  0.15211397]
 [-0.32140395  0.2009421 ]
 [-0.32335708  0.2478171 ]
 [-0.3174977   0.15016085]
 [-0.32140395  0.1931296 ]
 [-0.32335708  0.24195772]
 [-0.3721852   0.18922335]
 [-0.27257583  0.27516085]
 [-0.37609145  0.24977022]]","[[0.15992647 0.19766774]
 [0.20289522 0.18985524]
 [0.25172335 0.21915211]
 [0.15211397 0.22891774]
 [0.2009421  0.23673024]
 [0.2478171  0.23868336]
 [0.15016085 0.26407399]
 [0.1931296  0.29727711]
 [0.24195772 0.28946461]
 [0.18922335 0.29727711]
 [0.27516085 0.38126149]
 [0.24977022 0.19766774]]","[[-0.3174977   0.19766774]
 [-0.3721852   0.18985524]
 [-0.32335708  0.21915211]
 [-0.36827895  0.22891774]
 [-0.32140395  0.23673024]
 [-0.32335708  0.23868336]
 [-0.3174977   0.26407399]
 [-0.32140395  0.29727711]
 [-0.32335708  0.28946461]
 [-0.3721852   0.29727711]
 [-0.27257583  0.38126149]
 [-0.37609145  0.19766774]]"
7,"[[ 0.02300347 -0.04665799]
 [-0.02582465 -0.04470486]
 [ 0.00941051 -0.06196733]
 [ 0.00941051 -0.10102983]
 [-0.09410511 -0.05610795]
 [ 0.00941051  0.00443892]
 [ 0.00941051 -0.08931108]
 [ 0.00941051 -0.0443892 ]
 [ 0.07378472  0.00021701]
 [ 0.07378472  0.04318576]
 [-0.0297309   0.00021701]
 [-0.03168403  0.04513889]]","[[-0.04665799 -0.04492188]
 [-0.04470486  0.00390625]
 [-0.06196733 -0.13085938]
 [-0.10102983 -0.06640625]
 [-0.05610795 -0.05859375]
 [ 0.00443892  0.08007812]
 [-0.08931108  0.0859375 ]
 [-0.0443892   0.046875  ]
 [ 0.00021701 -0.046875  ]
 [ 0.04318576 -0.1015625 ]
 [ 0.00021701 -0.0234375 ]
 [ 0.04513889 -0.0390625 ]]","[[ 0.02300347 -0.04492188]
 [-0.02582465  0.00390625]
 [ 0.00941051 -0.13085938]
 [ 0.00941051 -0.06640625]
 [-0.09410511 -0.05859375]
 [ 0.00941051  0.08007812]
 [ 0.00941051  0.0859375 ]
 [ 0.00941051  0.046875  ]
 [ 0.07378472 -0.046875  ]
 [ 0.07378472 -0.1015625 ]
 [-0.0297309  -0.0234375 ]
 [-0.03168403 -0.0390625 ]]"
8,"[[-0.01332721  0.07019761]
 [-0.01332721  0.06043199]
 [-0.01332721  0.11707261]
 [-0.01332721  0.07019761]
 [-0.01332721  0.11121324]
 [-0.01332721  0.06238511]
 [-0.01332721  0.10730699]
 [-0.01332721  0.10926011]
 [-0.01332721  0.16004136]
 [ 0.103125    0.08574219]
 [-0.01332721  0.12097886]
 [-0.01332721  0.16394761]
 [-0.11293658  0.06043199]]","[[ 0.07019761 -0.18164062]
 [ 0.06043199 -0.27539062]
 [ 0.11707261 -0.19921875]
 [ 0.07019761 -0.1953125 ]
 [ 0.11121324 -0.24804688]
 [ 0.06238511 -0.26367188]
 [ 0.10730699 -0.28515625]
 [ 0.10926011 -0.27148438]
 [ 0.16004136 -0.23632812]
 [ 0.08574219 -0.1984375 ]
 [ 0.12097886 -0.12109375]
 [ 0.16394761 -0.1875    ]
 [ 0.06043199 -0.2578125 ]]","[[-0.01332721 -0.18164062]
 [-0.01332721 -0.27539062]
 [-0.01332721 -0.19921875]
 [-0.01332721 -0.1953125 ]
 [-0.01332721 -0.24804688]
 [-0.01332721 -0.26367188]
 [-0.01332721 -0.28515625]
 [-0.01332721 -0.27148438]
 [-0.01332721 -0.23632812]
 [ 0.103125   -0.1984375 ]
 [-0.01332721 -0.12109375]
 [-0.01332721 -0.1875    ]
 [-0.11293658 -0.2578125 ]]"
9,"[[ 0.02832031  0.03125   ]
 [ 0.02148438  0.04345703]
 [ 0.02832031 -0.03125   ]
 [-0.02832031  0.0078125 ]
 [-0.02832031 -0.0078125 ]
 [ 0.02148438 -0.05224609]
 [ 0.02148438  0.00048828]
 [ 0.02148438  0.04931641]
 [ 0.02148438 -0.01123047]
 [ 0.06232244  0.12482244]
 [-0.02569111  0.08278245]]","[[ 0.03125    -0.02783203]
 [ 0.04345703 -0.03710938]
 [-0.03125     0.02685547]
 [ 0.0078125   0.06005859]
 [-0.0078125  -0.05908203]
 [-0.05224609 -0.06054688]
 [ 0.00048828  0.03710938]
 [ 0.04931641  0.0703125 ]
 [-0.01123047 -0.109375  ]
 [ 0.12482244 -0.0443892 ]
 [ 0.08278245 -0.07226562]]","[[ 0.02832031 -0.02783203]
 [ 0.02148438 -0.03710938]
 [ 0.02832031  0.02685547]
 [-0.02832031  0.06005859]
 [-0.02832031 -0.05908203]
 [ 0.02148438 -0.06054688]
 [ 0.02148438  0.03710938]
 [ 0.02148438  0.0703125 ]
 [ 0.02148438 -0.109375  ]
 [ 0.06232244 -0.0443892 ]
 [-0.02569111 -0.07226562]]"
