,xy,yz,xz
0,"[[-0.02832031 -0.0234375 ]
 [ 0.02832031  0.02148438]
 [ 0.02832031 -0.0234375 ]
 [-0.02832031  0.02539062]
 [-0.02832031 -0.0234375 ]
 [ 0.02832031  0.02148438]
 [ 0.02832031 -0.0234375 ]
 [-0.02832031  0.02539062]
 [-0.02832031 -0.0234375 ]
 [ 0.02832031  0.02148438]
 [ 0.02832031 -0.0234375 ]
 [-0.02832031  0.02539062]
 [-0.00065104 -0.01757812]
 [-0.05729167  0.03125   ]
 [ 0.05794271 -0.01367188]
 [-0.0859375  -0.0390625 ]
 [ 0.00048828 -0.03271484]
 [ 0.00048828  0.00439453]
 [ 0.05517578 -0.01123047]
 [ 0.00048828 -0.03271484]
 [ 0.00048828  0.00439453]
 [ 0.0859375   0.0390625 ]
 [-0.05615234  0.03955078]]","[[-0.0234375   0.05322266]
 [ 0.02148438  0.08837891]
 [-0.0234375  -0.11474609]
 [ 0.02539062 -0.02685547]
 [-0.0234375   0.05322266]
 [ 0.02148438  0.08837891]
 [-0.0234375  -0.11474609]
 [ 0.02539062 -0.02685547]
 [-0.0234375   0.05322266]
 [ 0.02148438  0.08837891]
 [-0.0234375  -0.11474609]
 [ 0.02539062 -0.02685547]
 [-0.01757812  0.02994792]
 [ 0.03125     0.02408854]
 [-0.01367188 -0.05403646]
 [-0.0390625   0.09667969]
 [-0.03271484  0.07763672]
 [ 0.00439453  0.13623047]
 [-0.01123047 -0.10400391]
 [-0.03271484  0.07763672]
 [ 0.00439453  0.13623047]
 [ 0.0390625  -0.09667969]
 [ 0.03955078 -0.10986328]]","[[-0.02832031  0.05322266]
 [ 0.02832031  0.08837891]
 [ 0.02832031 -0.11474609]
 [-0.02832031 -0.02685547]
 [-0.02832031  0.05322266]
 [ 0.02832031  0.08837891]
 [ 0.02832031 -0.11474609]
 [-0.02832031 -0.02685547]
 [-0.02832031  0.05322266]
 [ 0.02832031  0.08837891]
 [ 0.02832031 -0.11474609]
 [-0.02832031 -0.02685547]
 [-0.00065104  0.02994792]
 [-0.05729167  0.02408854]
 [ 0.05794271 -0.05403646]
 [-0.0859375   0.09667969]
 [ 0.00048828  0.07763672]
 [ 0.00048828  0.13623047]
 [ 0.05517578 -0.10400391]
 [ 0.00048828  0.07763672]
 [ 0.00048828  0.13623047]
 [ 0.0859375  -0.09667969]
 [-0.05615234 -0.10986328]]"
1,"[[ 0.05517578 -0.01123047]
 [-0.02832031 -0.0078125 ]
 [ 0.02832031  0.02734375]
 [-0.01171875  0.01106771]
 [-0.01171875  0.06184896]
 [-0.01367188 -0.05143229]
 [-0.01171875 -0.01432292]
 [ 0.04101562 -0.03776042]
 [ 0.04296875  0.01302083]
 [-0.01171875  0.05208333]
 [-0.00120192 -0.04116587]
 [ 0.0554387   0.01156851]
 [-0.00120192 -0.04702524]
 [ 0.0007512  -0.00600962]
 [ 0.0007512  -0.02163462]
 [-0.05615234  0.03955078]
 [-0.01171875  0.01106771]
 [-0.01171875 -0.04557292]
 [ 0.0007512   0.02914663]
 [ 0.0007512   0.02719351]
 [-0.05588942 -0.04702524]]","[[-0.01123047 -0.10400391]
 [-0.0078125  -0.08886719]
 [ 0.02734375 -0.03417969]
 [ 0.01106771 -0.07335069]
 [ 0.06184896 -0.11241319]
 [-0.05143229  0.01258681]
 [-0.01432292  0.06532118]
 [-0.03776042 -0.08702257]
 [ 0.01302083 -0.11241319]
 [ 0.05208333 -0.03038194]
 [-0.04116587  0.00570913]
 [ 0.01156851 -0.05093149]
 [-0.04702524  0.02719351]
 [-0.00600962  0.06039663]
 [-0.02163462  0.12875601]
 [ 0.03955078 -0.10986328]
 [ 0.01106771  0.15516493]
 [-0.04557292  0.18250868]
 [ 0.02914663  0.12484976]
 [ 0.02719351  0.12875601]
 [-0.04702524  0.03500601]]","[[ 0.05517578 -0.10400391]
 [-0.02832031 -0.08886719]
 [ 0.02832031 -0.03417969]
 [-0.01171875 -0.07335069]
 [-0.01171875 -0.11241319]
 [-0.01367188  0.01258681]
 [-0.01171875  0.06532118]
 [ 0.04101562 -0.08702257]
 [ 0.04296875 -0.11241319]
 [-0.01171875 -0.03038194]
 [-0.00120192  0.00570913]
 [ 0.0554387  -0.05093149]
 [-0.00120192  0.02719351]
 [ 0.0007512   0.06039663]
 [ 0.0007512   0.12875601]
 [-0.05615234 -0.10986328]
 [-0.01171875  0.15516493]
 [-0.01171875  0.18250868]
 [ 0.0007512   0.12484976]
 [ 0.0007512   0.12875601]
 [-0.05588942  0.03500601]]"
2,"[[-0.00120192 -0.01968149]
 [ 0.02560764  0.01605903]
 [ 0.02560764 -0.0093316 ]
 [ 0.02560764  0.03168403]
 [-0.01318359 -0.00634766]
 [ 0.04150391  0.02880859]
 [-0.01318359 -0.00634766]
 [ 0.04150391  0.02880859]
 [ 0.0007512   0.03305288]
 [ 0.0554387   0.02719351]
 [ 0.0007512   0.07211538]
 [ 0.02365451 -0.04253472]
 [-0.03103299  0.01996528]
 [ 0.02365451 -0.01128472]
 [-0.03103299  0.07465278]
 [-0.01513672 -0.03759766]
 [-0.01318359  0.01513672]
 [-0.01513672 -0.03759766]
 [-0.01318359  0.01513672]]","[[-0.01968149 -0.16616587]
 [ 0.01605903 -0.07291667]
 [-0.0093316   0.04622396]
 [ 0.03168403 -0.18815104]
 [-0.00634766  0.04003906]
 [ 0.02880859 -0.13964844]
 [-0.00634766  0.04003906]
 [ 0.02880859 -0.13964844]
 [ 0.03305288 -0.25210337]
 [ 0.02719351 -0.19546274]
 [ 0.07211538 -0.12905649]
 [-0.04253472 -0.01627604]
 [ 0.01996528  0.12044271]
 [-0.01128472 -0.21354167]
 [ 0.07465278 -0.13346354]
 [-0.03759766 -0.03027344]
 [ 0.01513672  0.12988281]
 [-0.03759766 -0.03027344]
 [ 0.01513672  0.12988281]]","[[-0.00120192 -0.16616587]
 [ 0.02560764 -0.07291667]
 [ 0.02560764  0.04622396]
 [ 0.02560764 -0.18815104]
 [-0.01318359  0.04003906]
 [ 0.04150391 -0.13964844]
 [-0.01318359  0.04003906]
 [ 0.04150391 -0.13964844]
 [ 0.0007512  -0.25210337]
 [ 0.0554387  -0.19546274]
 [ 0.0007512  -0.12905649]
 [ 0.02365451 -0.01627604]
 [-0.03103299  0.12044271]
 [ 0.02365451 -0.21354167]
 [-0.03103299 -0.13346354]
 [-0.01513672 -0.03027344]
 [-0.01318359  0.12988281]
 [-0.01513672 -0.03027344]
 [-0.01318359  0.12988281]]"
3,"[[ 0.03642578  0.08603516]
 [ 0.03530093 -0.00282118]
 [-0.0213397   0.04600694]
 [ 0.03725405  0.09092882]
 [ 0.03530093  0.03819444]
 [ 0.03725405  0.08506944]
 [ 0.03920718  0.13780382]
 [ 0.03725405  0.09288194]
 [ 0.03725405  0.09288194]
 [ 0.03530093  0.04600694]
 [-0.0213397   0.09288194]
 [-0.01826172  0.14853516]
 [ 0.08998843 -0.01649306]
 [ 0.09389468  0.03233507]
 [-0.0213397   0.04796007]
 [-0.0213397   0.09483507]]","[[ 0.08603516  0.02148438]
 [-0.00282118  0.04716435]
 [ 0.04600694  0.01786748]
 [ 0.09092882  0.04716435]
 [ 0.03819444  0.10771123]
 [ 0.08506944  0.11942998]
 [ 0.13780382  0.03739873]
 [ 0.09288194  0.02177373]
 [ 0.09288194 -0.02119502]
 [ 0.04600694  0.02567998]
 [ 0.09288194  0.02958623]
 [ 0.14853516 -0.1015625 ]
 [-0.01649306  0.16435185]
 [ 0.03233507  0.13896123]
 [ 0.04796007 -0.1129919 ]
 [ 0.09483507 -0.0973669 ]]","[[ 0.03642578  0.02148438]
 [ 0.03530093  0.04716435]
 [-0.0213397   0.01786748]
 [ 0.03725405  0.04716435]
 [ 0.03530093  0.10771123]
 [ 0.03725405  0.11942998]
 [ 0.03920718  0.03739873]
 [ 0.03725405  0.02177373]
 [ 0.03725405 -0.02119502]
 [ 0.03530093  0.02567998]
 [-0.0213397   0.02958623]
 [-0.01826172 -0.1015625 ]
 [ 0.08998843  0.16435185]
 [ 0.09389468  0.13896123]
 [-0.0213397  -0.1129919 ]
 [-0.0213397  -0.0973669 ]]"
4,"[[-0.14279175  0.04608154]
 [-0.14865112  0.14178467]
 [-0.146698    0.10076904]
 [-0.18771362  0.00115967]
 [-0.14279175  0.05975342]
 [-0.146698    0.10662842]
 [-0.09591675  0.15740967]
 [-0.19747925  0.08905029]
 [-0.09786987  0.18670654]
 [-0.193573    0.03436279]
 [-0.14865112  0.14569092]
 [-0.04318237  0.04608154]]","[[0.04608154 0.54000854]
 [0.14178467 0.54000854]
 [0.10076904 0.50680542]
 [0.00115967 0.50875854]
 [0.05975342 0.45211792]
 [0.10662842 0.45993042]
 [0.15740967 0.45407104]
 [0.08905029 0.54391479]
 [0.18670654 0.56930542]
 [0.03436279 0.57711792]
 [0.14569092 0.52047729]
 [0.04608154 0.55953979]]","[[-0.14279175  0.54000854]
 [-0.14865112  0.54000854]
 [-0.146698    0.50680542]
 [-0.18771362  0.50875854]
 [-0.14279175  0.45211792]
 [-0.146698    0.45993042]
 [-0.09591675  0.45407104]
 [-0.19747925  0.54391479]
 [-0.09786987  0.56930542]
 [-0.193573    0.57711792]
 [-0.14865112  0.52047729]
 [-0.04318237  0.55953979]]"
5,"[[-0.23358154  0.11834717]
 [-0.23358154  0.12225342]
 [-0.23358154  0.12420654]
 [-0.18475342  0.18280029]
 [-0.146698    0.12030029]
 [-0.09591675  0.16131592]
 [-0.27264404  0.01678467]
 [-0.17889404  0.08514404]
 [-0.23358154  0.13592529]
 [-0.23748779  0.18865967]
 [-0.27850342  0.06756592]
 [-0.29022217  0.17889404]
 [-0.27850342  0.05780029]
 [-0.18475342  0.17694092]]","[[0.11834717 0.23019409]
 [0.12225342 0.21847534]
 [0.12420654 0.20480347]
 [0.18280029 0.15597534]
 [0.12030029 0.22750854]
 [0.16131592 0.07125854]
 [0.01678467 0.23995972]
 [0.08514404 0.18136597]
 [0.13592529 0.12472534]
 [0.18865967 0.08175659]
 [0.06756592 0.22238159]
 [0.17889404 0.11691284]
 [0.05780029 0.26730347]
 [0.17694092 0.19699097]]","[[-0.23358154  0.23019409]
 [-0.23358154  0.21847534]
 [-0.23358154  0.20480347]
 [-0.18475342  0.15597534]
 [-0.146698    0.22750854]
 [-0.09591675  0.07125854]
 [-0.27264404  0.23995972]
 [-0.17889404  0.18136597]
 [-0.23358154  0.12472534]
 [-0.23748779  0.08175659]
 [-0.27850342  0.22238159]
 [-0.29022217  0.11691284]
 [-0.27850342  0.26730347]
 [-0.18475342  0.19699097]]"
6,"[[-0.18280029  0.07342529]
 [-0.18475342  0.12615967]
 [-0.18865967  0.17889404]
 [-0.18280029  0.07147217]
 [-0.18475342  0.11639404]
 [-0.18280029  0.10272217]
 [-0.13201904  0.15545654]
 [-0.17889404  0.01678467]
 [-0.07928467  0.22772217]
 [-0.24139404  0.17498779]
 [-0.18280029  0.05780029]
 [-0.18475342  0.11053467]
 [-0.07928467  0.19451904]]","[[0.07342529 0.42745972]
 [0.12615967 0.41378784]
 [0.17889404 0.40402222]
 [0.07147217 0.43331909]
 [0.11639404 0.44308472]
 [0.10272217 0.32199097]
 [0.15545654 0.31417847]
 [0.01678467 0.44894409]
 [0.22772217 0.40988159]
 [0.17498779 0.39620972]
 [0.05780029 0.47433472]
 [0.11053467 0.46456909]
 [0.19451904 0.35714722]]","[[-0.18280029  0.42745972]
 [-0.18475342  0.41378784]
 [-0.18865967  0.40402222]
 [-0.18280029  0.43331909]
 [-0.18475342  0.44308472]
 [-0.18280029  0.32199097]
 [-0.13201904  0.31417847]
 [-0.17889404  0.44894409]
 [-0.07928467  0.40988159]
 [-0.24139404  0.39620972]
 [-0.18280029  0.47433472]
 [-0.18475342  0.46456909]
 [-0.07928467  0.35714722]]"
7,"[[-0.396698    0.51721191]
 [-0.45333862  0.51330566]
 [-0.45333862  0.47424316]
 [-0.45333862  0.52502441]
 [-0.39865112  0.42150879]
 [-0.3420105   0.46447754]
 [-0.39474487  0.56994629]
 [-0.45333862  0.60900879]
 [-0.45333862  0.45666504]
 [-0.45333862  0.56408691]]","[[0.51721191 0.29309082]
 [0.51330566 0.32043457]
 [0.47424316 0.27355957]
 [0.52502441 0.2364502 ]
 [0.42150879 0.2989502 ]
 [0.46447754 0.31066895]
 [0.56994629 0.2520752 ]
 [0.60900879 0.3223877 ]
 [0.45666504 0.3770752 ]
 [0.56408691 0.30090332]]","[[-0.396698    0.29309082]
 [-0.45333862  0.32043457]
 [-0.45333862  0.27355957]
 [-0.45333862  0.2364502 ]
 [-0.39865112  0.2989502 ]
 [-0.3420105   0.31066895]
 [-0.39474487  0.2520752 ]
 [-0.45333862  0.3223877 ]
 [-0.45333862  0.3770752 ]
 [-0.45333862  0.30090332]]"
8,"[[-0.52249461  0.30576509]
 [-0.52249461  0.30576509]
 [-0.52249461  0.35264009]
 [-0.52249461  0.29599946]
 [-0.52249461  0.36045259]
 [-0.52249461  0.26670259]
 [-0.52249461  0.39951509]
 [-0.57132274  0.26279634]
 [-0.52249461  0.34092134]
 [-0.52249461  0.38779634]]","[[0.30576509 0.27599677]
 [0.30576509 0.27990302]
 [0.35264009 0.27794989]
 [0.29599946 0.32677802]
 [0.36045259 0.23107489]
 [0.26670259 0.21935614]
 [0.39951509 0.28380927]
 [0.26279634 0.24669989]
 [0.34092134 0.34630927]
 [0.38779634 0.35412177]]","[[-0.52249461  0.27599677]
 [-0.52249461  0.27990302]
 [-0.52249461  0.27794989]
 [-0.52249461  0.32677802]
 [-0.52249461  0.23107489]
 [-0.52249461  0.21935614]
 [-0.52249461  0.28380927]
 [-0.57132274  0.24669989]
 [-0.52249461  0.34630927]
 [-0.52249461  0.35412177]]"
9,"[[-0.00325521 -0.04960937]
 [-0.00325521 -0.10039062]
 [-0.00325521  0.0421875 ]
 [-0.02764423 -0.07722356]
 [-0.02959736 -0.02448918]
 [-0.03350361  0.02629207]
 [-0.08037861 -0.03230168]
 [-0.03350361  0.01652644]
 [ 0.07001202 -0.04987981]
 [ 0.07001202 -0.00105168]]","[[-0.04960937 -0.02695313]
 [-0.10039062  0.07265625]
 [ 0.0421875  -0.0953125 ]
 [-0.07722356  0.05919471]
 [-0.02448918  0.03185096]
 [ 0.02629207  0.01817909]
 [-0.03230168  0.04942909]
 [ 0.01652644  0.06700721]
 [-0.04987981 -0.08924279]
 [-0.00105168 -0.09119591]]","[[-0.00325521 -0.02695313]
 [-0.00325521  0.07265625]
 [-0.00325521 -0.0953125 ]
 [-0.02764423  0.05919471]
 [-0.02959736  0.03185096]
 [-0.03350361  0.01817909]
 [-0.08037861  0.04942909]
 [-0.03350361  0.06700721]
 [ 0.07001202 -0.08924279]
 [ 0.07001202 -0.09119591]]"
